
MOSEK Version 8.0.0.51 (Build date: 2016-12-14 12:53:47)
Copyright (c) MOSEK ApS, Denmark. WWW: mosek.com
Platform: Linux/64-X86

MOSEK warning 710: #13 (nearly) zero elements are specified in sparse col '' (16) of matrix 'A'.
MOSEK warning 710: #14 (nearly) zero elements are specified in sparse col '' (17) of matrix 'A'.
MOSEK warning 710: #13 (nearly) zero elements are specified in sparse col '' (18) of matrix 'A'.
MOSEK warning 710: #12 (nearly) zero elements are specified in sparse col '' (19) of matrix 'A'.
MOSEK warning 710: #10 (nearly) zero elements are specified in sparse col '' (20) of matrix 'A'.
MOSEK warning 710: #10 (nearly) zero elements are specified in sparse col '' (21) of matrix 'A'.
MOSEK warning 710: #9 (nearly) zero elements are specified in sparse col '' (22) of matrix 'A'.
MOSEK warning 710: #8 (nearly) zero elements are specified in sparse col '' (23) of matrix 'A'.
MOSEK warning 710: #7 (nearly) zero elements are specified in sparse col '' (24) of matrix 'A'.
MOSEK warning 710: #6 (nearly) zero elements are specified in sparse col '' (25) of matrix 'A'.
Warning number 710 is disabled.
Problem
  Name                   :                 
  Objective sense        : min             
  Type                   : CONIC (conic optimization problem)
  Constraints            : 822             
  Cones                  : 1               
  Scalar variables       : 515             
  Matrix variables       : 0               
  Integer variables      : 256             

Optimizer started.
Mixed integer optimizer started.
Threads used: 72
Presolve started.
Presolve terminated. Time = 3.22
Presolved problem: 507 variables, 309 constraints, 6902 non-zeros
Presolved problem: 0 general integer, 249 binary, 258 continuous
Clique table size: 278
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
705258   648150   388709   19       1.1637116399e+02     5.9199172864e+01     49.13       1605.1
707603   650302   389998   34       1.1637116399e+02     5.9210867178e+01     49.12       1609.6
709964   652460   391201   42       1.1637116399e+02     5.9223648874e+01     49.11       1612.4
712312   654618   392483   26       1.1637116399e+02     5.9237213642e+01     49.10       1616.9
714695   656786   393744   47       1.1637116399e+02     5.9247857536e+01     49.09       1622.2
716998   658885   394967   59       1.1637116399e+02     5.9263429050e+01     49.07       1627.6
719350   661033   396197   34       1.1637116399e+02     5.9273118994e+01     49.07       1632.7
721693   663186   397380   31       1.1637116399e+02     5.9287164622e+01     49.05       1637.4
724055   665348   398644   51       1.1637116399e+02     5.9300683396e+01     49.04       1640.2
726417   667504   399880   64       1.1637116399e+02     5.9311803663e+01     49.03       1645.0
728752   669660   401117   47       1.1637116399e+02     5.9325608780e+01     49.02       1650.8
731098   671809   402303   51       1.1637116399e+02     5.9336675763e+01     49.01       1655.9
733446   673967   403547   34       1.1637116399e+02     5.9350992875e+01     49.00       1660.9
735822   676129   404859   43       1.1637116399e+02     5.9365771414e+01     48.99       1665.3
738170   678279   406155   46       1.1637116399e+02     5.9379799293e+01     48.97       1668.4
740508   680438   407437   41       1.1637116399e+02     5.9387975385e+01     48.97       1673.7
742839   682596   408632   59       1.1637116399e+02     5.9401058384e+01     48.96       1679.3
745184   684759   409899   32       1.1637116399e+02     5.9417036056e+01     48.94       1684.4
747538   686918   411193   69       1.1637116399e+02     5.9430816198e+01     48.93       1689.0
749908   689074   412467   47       1.1637116399e+02     5.9441853794e+01     48.92       1693.3
752257   691232   413730   38       1.1637116399e+02     5.9453578234e+01     48.91       1695.5
754651   693388   414962   57       1.1637116399e+02     5.9466933279e+01     48.90       1700.5
756961   695491   416184   33       1.1637116399e+02     5.9479964993e+01     48.89       1706.4
759313   697652   417480   47       1.1637116399e+02     5.9491260240e+01     48.88       1711.6
761667   699807   418714   41       1.1637116399e+02     5.9506789895e+01     48.86       1716.1
764019   701961   419976   34       1.1637116399e+02     5.9519755071e+01     48.85       1720.3
766362   704127   421247   35       1.1637116399e+02     5.9530386008e+01     48.84       1723.5
768709   706290   422546   39       1.1637116399e+02     5.9544939190e+01     48.83       1729.0
771055   708446   423834   34       1.1637116399e+02     5.9555757627e+01     48.82       1733.9
773419   710603   425140   28       1.1637116399e+02     5.9568499857e+01     48.81       1739.2
775764   712761   426417   60       1.1637116399e+02     5.9578464856e+01     48.80       1744.0
778119   714922   427708   33       1.1637116399e+02     5.9591418679e+01     48.79       1748.0
780471   717080   429028   55       1.1637116399e+02     5.9605294765e+01     48.78       1750.9
782797   719237   430274   37       1.1637116399e+02     5.9614646725e+01     48.77       1756.3
785115   721397   431546   28       1.1637116399e+02     5.9625661046e+01     48.76       1761.9
787472   723553   432761   26       1.1637116399e+02     5.9638410098e+01     48.75       1767.1
789842   725713   434001   33       1.1637116399e+02     5.9647096384e+01     48.74       1771.9
792189   727866   435246   58       1.1637116399e+02     5.9658269058e+01     48.73       1776.0
794506   729967   436443   43       1.1637116399e+02     5.9670983312e+01     48.72       1778.5
796845   732121   437680   56       1.1637116399e+02     5.9685659513e+01     48.71       1784.5
799198   734281   438943   63       1.1637116399e+02     5.9699354499e+01     48.70       1790.5
801550   736433   440197   32       1.1637116399e+02     5.9710634715e+01     48.69       1795.4
803898   738594   441465   59       1.1637116399e+02     5.9723277474e+01     48.68       1800.0
806237   740747   442726   37       1.1637116399e+02     5.9736121278e+01     48.67       1803.9
808567   742898   443990   34       1.1637116399e+02     5.9745645255e+01     48.66       1806.8
810957   745054   445248   46       1.1637116399e+02     5.9761198110e+01     48.65       1812.0
813299   747210   446520   44       1.1637116399e+02     5.9768444558e+01     48.64       1817.5
815631   749363   447806   44       1.1637116399e+02     5.9785386790e+01     48.63       1823.7
817976   751521   449091   55       1.1637116399e+02     5.9795887432e+01     48.62       1828.6
820345   753674   450276   45       1.1637116399e+02     5.9808673659e+01     48.61       1832.5
822681   755833   451562   51       1.1637116399e+02     5.9822085706e+01     48.59       1835.7
825050   758000   452873   33       1.1637116399e+02     5.9833026454e+01     48.58       1841.0
827413   760156   454128   71       1.1637116399e+02     5.9845231855e+01     48.57       1846.3
829801   762309   455358   57       1.1637116399e+02     5.9854971291e+01     48.57       1850.4
832109   764410   456580   67       1.1637116399e+02     5.9860412176e+01     48.56       1854.3
834488   766576   457831   36       1.1637116399e+02     5.9876641270e+01     48.55       1858.4
836806   768727   459097   39       1.1637116399e+02     5.9887183610e+01     48.54       1861.8
839150   770873   460331   62       1.1637116399e+02     5.9898861212e+01     48.53       1866.1
841462   773022   461563   28       1.1637116399e+02     5.9910031398e+01     48.52       1872.5
843788   775178   462853   63       1.1637116399e+02     5.9922855430e+01     48.51       1877.4
846136   777333   464025   20       1.1637116399e+02     5.9936332936e+01     48.50       1882.3
848482   779495   465351   30       1.1637116399e+02     5.9948070509e+01     48.49       1886.5
850817   781650   466594   56       1.1637116399e+02     5.9958160247e+01     48.48       1890.4
853159   783800   467842   40       1.1637116399e+02     5.9967879104e+01     48.47       1895.3
855502   785959   469071   37       1.1637116399e+02     5.9979678206e+01     48.46       1901.0
857822   788109   470309   39       1.1637116399e+02     5.9990763674e+01     48.45       1907.1
860162   790274   471571   49       1.1637116399e+02     6.0000131996e+01     48.44       1910.5
862506   792425   472847   22       1.1637116399e+02     6.0012107878e+01     48.43       1914.3
864833   794586   474090   47       1.1637116399e+02     6.0025112822e+01     48.42       1917.8
867182   796742   475349   51       1.1637116399e+02     6.0033306929e+01     48.41       1923.9
869498   798835   476597   39       1.1637116399e+02     6.0047330444e+01     48.40       1929.4
871851   800984   477806   25       1.1637116399e+02     6.0056446786e+01     48.39       1934.0
874191   803134   479020   37       1.1637116399e+02     6.0068424411e+01     48.38       1938.1
876498   805281   480275   27       1.1637116399e+02     6.0074513990e+01     48.38       1941.6
878872   807441   481485   56       1.1637116399e+02     6.0086365949e+01     48.37       1945.5
881217   809602   482760   42       1.1637116399e+02     6.0097107094e+01     48.36       1951.3
883542   811762   483983   44       1.1637116399e+02     6.0108452637e+01     48.35       1957.4
885908   813917   485171   26       1.1637116399e+02     6.0120224757e+01     48.34       1962.0
888262   816065   486433   31       1.1637116399e+02     6.0128803201e+01     48.33       1965.8
890587   818220   487672   82       1.1637116399e+02     6.0139202384e+01     48.32       1970.8
892919   820379   488910   46       1.1637116399e+02     6.0151260859e+01     48.31       1975.1
895249   822537   490170   38       1.1637116399e+02     6.0162078654e+01     48.30       1980.4
897622   824700   491443   80       1.1637116399e+02     6.0174468803e+01     48.29       1986.0
899976   826852   492719   49       1.1637116399e+02     6.0184429295e+01     48.28       1990.0
902312   829009   493975   53       1.1637116399e+02     6.0195052886e+01     48.27       1994.0
904653   831167   495232   45       1.1637116399e+02     6.0206775267e+01     48.26       1998.7
906983   833317   496472   56       1.1637116399e+02     6.0217231031e+01     48.25       2003.7
909249   835410   497670   39       1.1637116399e+02     6.0222946334e+01     48.25       2009.2
911635   837559   498886   67       1.1637116399e+02     6.0236192028e+01     48.24       2013.7
913969   839715   500160   47       1.1637116399e+02     6.0247115004e+01     48.23       2017.1
916333   841867   501412   40       1.1637116399e+02     6.0250600694e+01     48.23       2021.6
918674   844014   502601   39       1.1637116399e+02     6.0264798511e+01     48.21       2026.9
921017   846172   503932   33       1.1637116399e+02     6.0277815265e+01     48.20       2031.9
923392   848324   505195   50       1.1637116399e+02     6.0283233248e+01     48.20       2037.4
925721   850480   506446   46       1.1637116399e+02     6.0298183315e+01     48.18       2040.9
928037   852638   507730   29       1.1637116399e+02     6.0307100306e+01     48.18       2045.5
930397   854795   509004   44       1.1637116399e+02     6.0318382232e+01     48.17       2050.7
932736   856941   510213   36       1.1637116399e+02     6.0330542077e+01     48.16       2055.2
935097   859099   511514   23       1.1637116399e+02     6.0342317639e+01     48.15       2061.1
937441   861261   512768   58       1.1637116399e+02     6.0351750706e+01     48.14       2066.0
939776   863415   514053   41       1.1637116399e+02     6.0360509817e+01     48.13       2069.2
942116   865566   515277   36       1.1637116399e+02     6.0369725687e+01     48.12       2072.7
944477   867723   516518   46       1.1637116399e+02     6.0371727368e+01     48.12       2077.3
946835   869872   517808   52       1.1637116399e+02     6.0387491163e+01     48.11       2083.4
949094   871961   519083   65       1.1637116399e+02     6.0398558438e+01     48.10       2089.6
951469   874108   520320   40       1.1637116399e+02     6.0398558438e+01     48.10       2094.6
953817   876261   521564   69       1.1637116399e+02     6.0417554287e+01     48.08       2098.8
956162   878419   522749   29       1.1637116399e+02     6.0428757504e+01     48.07       2103.6
958531   880579   524066   14       1.1637116399e+02     6.0435729738e+01     48.07       2109.2
960880   882730   525293   23       1.1637116399e+02     6.0446695132e+01     48.06       2114.7
963196   884881   526503   27       1.1637116399e+02     6.0460832315e+01     48.04       2120.8
965566   887039   527767   55       1.1637116399e+02     6.0470324332e+01     48.04       2124.3
967953   889192   528958   62       1.1637116399e+02     6.0480348167e+01     48.03       2128.8
970283   891345   530194   65       1.1637116399e+02     6.0489447492e+01     48.02       2133.7
972618   893496   531451   30       1.1637116399e+02     6.0503093430e+01     48.01       2138.6
974950   895647   532731   27       1.1637116399e+02     6.0512734198e+01     48.00       2143.4
977289   897805   533962   51       1.1637116399e+02     6.0522873688e+01     47.99       2147.9
979648   899952   535203   45       1.1637116399e+02     6.0532140095e+01     47.98       2150.7
982009   902107   536458   31       1.1637116399e+02     6.0534153359e+01     47.98       2155.6
984333   904258   537678   36       1.1637116399e+02     6.0550422566e+01     47.97       2160.9
986627   906354   538890   54       1.1637116399e+02     6.0561055608e+01     47.96       2166.7
988995   908512   540156   39       1.1637116399e+02     6.0572216340e+01     47.95       2171.8
991380   910673   541407   35       1.1637116399e+02     6.0581779082e+01     47.94       2176.1
993761   912824   542642   39       1.1637116399e+02     6.0590110358e+01     47.93       2180.5
996081   914979   543976   39       1.1637116399e+02     6.0602030961e+01     47.92       2185.2
998443   917135   545196   53       1.1637116399e+02     6.0609131907e+01     47.92       2190.2
1000770  919296   546465   49       1.1637116399e+02     6.0621117473e+01     47.91       2195.9
1003084  921450   547721   62       1.1637116399e+02     6.0630673909e+01     47.90       2199.8
1005415  923600   549024   38       1.1637116399e+02     6.0638727579e+01     47.89       2202.9
1007768  925746   550247   39       1.1637116399e+02     6.0648854384e+01     47.88       2206.6
1010115  927906   551528   50       1.1637116399e+02     6.0657337758e+01     47.88       2211.5
1012474  930061   552763   44       1.1637116399e+02     6.0667359205e+01     47.87       2216.5
1014838  932217   554025   55       1.1637116399e+02     6.0673345424e+01     47.86       2222.5
1017194  934376   555281   51       1.1637116399e+02     6.0686450543e+01     47.85       2226.4
1019568  936541   556501   37       1.1637116399e+02     6.0695162910e+01     47.84       2231.0
1021916  938692   557767   61       1.1637116399e+02     6.0700431908e+01     47.84       2237.1
1024221  940802   559058   45       1.1637116399e+02     6.0712886790e+01     47.83       2240.4
1026575  942955   560332   40       1.1637116399e+02     6.0722085023e+01     47.82       2246.2
1028939  945111   561584   66       1.1637116399e+02     6.0731054666e+01     47.81       2250.8
1031294  947272   562837   84       1.1637116399e+02     6.0742089676e+01     47.80       2255.1
1033626  949425   564153   53       1.1637116399e+02     6.0753397067e+01     47.79       2260.5
1035961  951578   565386   47       1.1637116399e+02     6.0763416230e+01     47.78       2264.2
1038281  953729   566604   49       1.1637116399e+02     6.0772583846e+01     47.78       2269.8
1040619  955884   567868   55       1.1637116399e+02     6.0782799867e+01     47.77       2275.1
1042952  958032   569149   38       1.1637116399e+02     6.0790133828e+01     47.76       2279.4
1045292  960185   570363   44       1.1637116399e+02     6.0801787814e+01     47.75       2284.5
1047652  962340   571647   56       1.1637116399e+02     6.0811067186e+01     47.74       2288.9
1049993  964489   572892   57       1.1637116399e+02     6.0818940580e+01     47.74       2294.4
1052336  966639   574191   60       1.1637116399e+02     6.0827439949e+01     47.73       2299.0
1054667  968794   575434   36       1.1637116399e+02     6.0835866100e+01     47.72       2302.8
1057006  970955   576647   66       1.1637116399e+02     6.0842925794e+01     47.72       2308.1
1059334  973107   577927   54       1.1637116399e+02     6.0853309770e+01     47.71       2312.1
1061625  975216   579114   23       1.1637116399e+02     6.0857407441e+01     47.70       2317.2
1063992  977374   580329   75       1.1637116399e+02     6.0871864029e+01     47.69       2321.4
1066311  979528   581578   33       1.1637116399e+02     6.0881870825e+01     47.68       2325.7
1068658  981679   582855   40       1.1637116399e+02     6.0889476082e+01     47.68       2329.9
1070997  983838   584130   27       1.1637116399e+02     6.0898931013e+01     47.67       2334.7
1073374  985986   585365   47       1.1637116399e+02     6.0907743017e+01     47.66       2337.9
1075712  988144   586579   24       1.1637116399e+02     6.0915785166e+01     47.65       2343.0
1078022  990293   587817   40       1.1637116399e+02     6.0925315003e+01     47.65       2348.0
1080341  992442   589022   48       1.1637116399e+02     6.0932209216e+01     47.64       2352.6
1082675  994593   590308   32       1.1637116399e+02     6.0943277662e+01     47.63       2356.8
1085045  996745   591542   38       1.1637116399e+02     6.0951833797e+01     47.62       2360.7
1087342  998901   592797   73       1.1637116399e+02     6.0959266603e+01     47.62       2364.4
1089673  1001052  594094   40       1.1637116399e+02     6.0967748824e+01     47.61       2369.1
1092038  1003206  595383   46       1.1637116399e+02     6.0976216171e+01     47.60       2374.6
1094437  1005371  596588   45       1.1637116399e+02     6.0985300359e+01     47.59       2378.2
1096797  1007523  597802   20       1.1637116399e+02     6.0991020041e+01     47.59       2383.1
1099099  1009624  599030   30       1.1637116399e+02     6.0999775053e+01     47.58       2387.5
1101419  1011777  600314   39       1.1637116399e+02     6.1011818824e+01     47.57       2390.7
1103790  1013928  601577   22       1.1637116399e+02     6.1017140611e+01     47.57       2395.5
1106115  1016082  602826   23       1.1637116399e+02     6.1022246272e+01     47.56       2399.8
1108443  1018241  604050   35       1.1637116399e+02     6.1036728881e+01     47.55       2404.2
1110774  1020400  605333   39       1.1637116399e+02     6.1044776888e+01     47.54       2409.5
1113128  1022555  606579   43       1.1637116399e+02     6.1050793833e+01     47.54       2413.1
1115479  1024710  607830   64       1.1637116399e+02     6.1060883026e+01     47.53       2417.5
1117839  1026865  609058   33       1.1637116399e+02     6.1069001909e+01     47.52       2423.0
1120201  1029025  610352   64       1.1637116399e+02     6.1079881013e+01     47.51       2427.5
1122540  1031179  611643   58       1.1637116399e+02     6.1088902032e+01     47.51       2432.5
1124882  1033325  612909   46       1.1637116399e+02     6.1098715785e+01     47.50       2437.9
1127239  1035476  614204   23       1.1637116399e+02     6.1108938227e+01     47.49       2441.3
1129619  1037631  615404   42       1.1637116399e+02     6.1115776641e+01     47.48       2446.5
1131948  1039785  616607   38       1.1637116399e+02     6.1119082735e+01     47.48       2451.2
1134211  1041896  617852   52       1.1637116399e+02     6.1131154660e+01     47.47       2456.3
1136556  1044046  619169   49       1.1637116399e+02     6.1141768544e+01     47.46       2460.7
1138892  1046201  620401   59       1.1637116399e+02     6.1151290797e+01     47.45       2466.0
1141214  1048348  621623   38       1.1637116399e+02     6.1160149460e+01     47.44       2471.0
1143551  1050508  622910   58       1.1637116399e+02     6.1167389714e+01     47.44       2475.4
1145913  1052660  624134   66       1.1637116399e+02     6.1177075825e+01     47.43       2480.2
1148215  1054807  625402   25       1.1637116399e+02     6.1183703986e+01     47.42       2484.9
1150511  1056963  626728   50       1.1637116399e+02     6.1193695946e+01     47.42       2488.9
1152848  1059118  627959   29       1.1637116399e+02     6.1202574468e+01     47.41       2492.2
1155227  1061283  629192   16       1.1637116399e+02     6.1211872817e+01     47.40       2496.7
1157565  1063441  630500   61       1.1637116399e+02     6.1220475009e+01     47.39       2502.0
1159917  1065599  631750   36       1.1637116399e+02     6.1229079142e+01     47.38       2508.2
1162251  1067754  632984   35       1.1637116399e+02     6.1237973680e+01     47.38       2512.4
1164607  1069910  634242   34       1.1637116399e+02     6.1245064517e+01     47.37       2516.5
1166924  1072062  635483   64       1.1637116399e+02     6.1253537934e+01     47.36       2520.2
1169256  1074222  636723   48       1.1637116399e+02     6.1261601052e+01     47.36       2525.5
1171559  1076365  637954   54       1.1637116399e+02     6.1269776696e+01     47.35       2530.3
1173834  1078460  639133   52       1.1637116399e+02     6.1277541635e+01     47.34       2535.8
1176179  1080615  640392   26       1.1637116399e+02     6.1286803925e+01     47.34       2540.7
1178514  1082770  641661   54       1.1637116399e+02     6.1294868812e+01     47.33       2544.1
1180865  1084924  642914   51       1.1637116399e+02     6.1305505193e+01     47.32       2548.3
1183160  1087082  644221   89       1.1637116399e+02     6.1313980068e+01     47.31       2555.0
1185510  1089235  645521   40       1.1637116399e+02     6.1324147576e+01     47.30       2560.7
1187856  1091383  646733   68       1.1637116399e+02     6.1332041607e+01     47.30       2565.2
1190189  1093539  648008   61       1.1637116399e+02     6.1338805477e+01     47.29       2569.2
1192531  1095695  649266   31       1.1637116399e+02     6.1348041730e+01     47.28       2573.0
1194897  1097851  650520   63       1.1637116399e+02     6.1355452080e+01     47.28       2578.2
1197231  1100002  651720   53       1.1637116399e+02     6.1363082552e+01     47.27       2582.7
1199533  1102157  652922   50       1.1637116399e+02     6.1370588561e+01     47.26       2589.5
1201865  1104315  654118   76       1.1637116399e+02     6.1379283247e+01     47.26       2595.3
1204219  1106469  655394   63       1.1637116399e+02     6.1388197462e+01     47.25       2599.1
1206541  1108613  656664   51       1.1637116399e+02     6.1396600045e+01     47.24       2603.2
1208876  1110765  657883   42       1.1637116399e+02     6.1404243924e+01     47.23       2608.4
1211219  1112920  659142   39       1.1637116399e+02     6.1411958123e+01     47.23       2614.2
1213485  1115015  660364   48       1.1637116399e+02     6.1420112389e+01     47.22       2619.5
1215797  1117162  661520   74       1.1637116399e+02     6.1426579371e+01     47.21       2623.7
1218157  1119313  662782   28       1.1637116399e+02     6.1436314380e+01     47.21       2628.2
1220494  1121468  664071   20       1.1637116399e+02     6.1443995293e+01     47.20       2633.8
1222833  1123625  665364   31       1.1637116399e+02     6.1453436473e+01     47.19       2639.0
1225161  1125777  666618   18       1.1637116399e+02     6.1460165497e+01     47.19       2645.6
1227511  1127937  667858   24       1.1637116399e+02     6.1468012467e+01     47.18       2649.0
1229833  1130091  669046   65       1.1637116399e+02     6.1476574775e+01     47.17       2654.0
1232177  1132245  670298   33       1.1637116399e+02     6.1483398687e+01     47.17       2659.1
1234504  1134399  671577   37       1.1637116399e+02     6.1490215064e+01     47.16       2665.1
1236870  1136554  672829   52       1.1637116399e+02     6.1499642531e+01     47.15       2669.8
1239210  1138703  674097   42       1.1637116399e+02     6.1507608397e+01     47.15       2673.0
1241553  1140864  675378   33       1.1637116399e+02     6.1516405544e+01     47.14       2678.0
1243891  1143019  676626   35       1.1637116399e+02     6.1525692445e+01     47.13       2682.8
1246197  1145175  677866   43       1.1637116399e+02     6.1533240855e+01     47.12       2688.3
1248521  1147329  679066   28       1.1637116399e+02     6.1540788422e+01     47.12       2692.8
1250805  1149435  680298   51       1.1637116399e+02     6.1548415485e+01     47.11       2696.8
1253144  1151591  681483   56       1.1637116399e+02     6.1552518799e+01     47.11       2702.1
1255468  1153744  682689   41       1.1637116399e+02     6.1561978731e+01     47.10       2706.9
1257829  1155906  683988   41       1.1637116399e+02     6.1568565939e+01     47.09       2711.2
1260162  1158067  685245   41       1.1637116399e+02     6.1574016015e+01     47.09       2716.4
1262510  1160219  686475   48       1.1637116399e+02     6.1583024782e+01     47.08       2719.5
1264825  1162370  687728   54       1.1637116399e+02     6.1591564783e+01     47.07       2725.2
1267153  1164524  688944   48       1.1637116399e+02     6.1599327826e+01     47.07       2730.3
1269468  1166679  690181   57       1.1637116399e+02     6.1607415947e+01     47.06       2734.9
1271816  1168837  691465   24       1.1637116399e+02     6.1615958034e+01     47.05       2739.0
1274135  1170988  692720   37       1.1637116399e+02     6.1622395451e+01     47.05       2743.3
1276470  1173151  693987   20       1.1637116399e+02     6.1629526267e+01     47.04       2747.2
1278793  1175303  695238   50       1.1637116399e+02     6.1636521985e+01     47.03       2752.3
1281103  1177449  696396   52       1.1637116399e+02     6.1643916782e+01     47.03       2757.2
1283434  1179597  697685   68       1.1637116399e+02     6.1651960006e+01     47.02       2762.0
1285771  1181750  698970   52       1.1637116399e+02     6.1659570330e+01     47.01       2766.7
1288093  1183897  700188   38       1.1637116399e+02     6.1667949699e+01     47.01       2770.9
1290376  1186000  701381   76       1.1637116399e+02     6.1675994214e+01     47.00       2775.5
1292736  1188160  702645   68       1.1637116399e+02     6.1683440346e+01     46.99       2780.9
1295044  1190309  703935   56       1.1637116399e+02     6.1691662915e+01     46.99       2785.8
1297366  1192469  705177   67       1.1637116399e+02     6.1699992171e+01     46.98       2789.1
1299685  1194621  706420   60       1.1637116399e+02     6.1707745131e+01     46.97       2792.7
1302027  1196766  707668   25       1.1637116399e+02     6.1715961104e+01     46.97       2797.9
1304369  1198913  708856   59       1.1637116399e+02     6.1721942275e+01     46.96       2802.8
1306707  1201067  710106   48       1.1637116399e+02     6.1729594445e+01     46.95       2806.5
1309042  1203231  711415   39       1.1637116399e+02     6.1736621699e+01     46.95       2811.0
1311381  1205385  712650   40       1.1637116399e+02     6.1742936804e+01     46.94       2815.0
1313706  1207537  713903   73       1.1637116399e+02     6.1745741428e+01     46.94       2817.7
1316051  1209690  715126   49       1.1637116399e+02     6.1754440383e+01     46.93       2822.5
1318404  1211846  716325   71       1.1637116399e+02     6.1763842875e+01     46.93       2828.4
1320719  1214003  717556   43       1.1637116399e+02     6.1770293481e+01     46.92       2833.4
1323020  1216108  718723   67       1.1637116399e+02     6.1779042966e+01     46.91       2838.0
1325332  1218267  720001   45       1.1637116399e+02     6.1785731202e+01     46.91       2841.5
1327675  1220419  721236   36       1.1637116399e+02     6.1794171154e+01     46.90       2846.7
1329975  1222567  722422   51       1.1637116399e+02     6.1801324915e+01     46.89       2852.3
1332299  1224727  723672   37       1.1637116399e+02     6.1809346209e+01     46.89       2857.9
1334614  1226876  724935   50       1.1637116399e+02     6.1816210004e+01     46.88       2863.3
1336942  1229027  726145   51       1.1637116399e+02     6.1822764396e+01     46.87       2867.7
1339281  1231175  727396   48       1.1637116399e+02     6.1830485113e+01     46.87       2872.8
1341654  1233332  728593   66       1.1637116399e+02     6.1838117449e+01     46.86       2878.7
1343989  1235479  729824   47       1.1637116399e+02     6.1841056646e+01     46.86       2884.5
1346319  1237623  731112   38       1.1637116399e+02     6.1853546031e+01     46.85       2889.5
1348659  1239776  732328   71       1.1637116399e+02     6.1861381433e+01     46.84       2893.7
1350975  1241924  733516   27       1.1637116399e+02     6.1864269510e+01     46.84       2899.2
1353303  1244066  734718   30       1.1637116399e+02     6.1873196351e+01     46.83       2903.5
1355641  1246219  735896   41       1.1637116399e+02     6.1881945472e+01     46.82       2908.4
1357997  1248377  737102   58       1.1637116399e+02     6.1890149345e+01     46.82       2913.8
1360338  1250527  738355   38       1.1637116399e+02     6.1898665550e+01     46.81       2916.9
1362624  1252637  739591   45       1.1637116399e+02     6.1904203740e+01     46.80       2920.2
1364956  1254786  740863   56       1.1637116399e+02     6.1911850390e+01     46.80       2925.8
1367302  1256943  742095   74       1.1637116399e+02     6.1920020391e+01     46.79       2930.2
1369653  1259091  743356   35       1.1637116399e+02     6.1927275346e+01     46.78       2934.2
1371995  1261234  744578   31       1.1637116399e+02     6.1934703286e+01     46.78       2939.2
1374322  1263389  745841   31       1.1637116399e+02     6.1942547950e+01     46.77       2942.7
1376637  1265535  747066   58       1.1637116399e+02     6.1949436364e+01     46.77       2947.1
1378950  1267687  748275   34       1.1637116399e+02     6.1955257654e+01     46.76       2952.3
1381276  1269839  749527   60       1.1637116399e+02     6.1963312210e+01     46.75       2956.7
1383601  1271991  750758   30       1.1637116399e+02     6.1970075097e+01     46.75       2961.0
1385922  1274144  751965   35       1.1637116399e+02     6.1976381475e+01     46.74       2965.4
1388256  1276292  753153   43       1.1637116399e+02     6.1982100601e+01     46.74       2968.1
1390579  1278442  754354   71       1.1637116399e+02     6.1989022662e+01     46.73       2972.6
1392898  1280590  755543   52       1.1637116399e+02     6.1996282945e+01     46.73       2978.2
1395220  1282743  756789   54       1.1637116399e+02     6.2003602437e+01     46.72       2982.5
1397542  1284904  758105   47       1.1637116399e+02     6.2009581164e+01     46.71       2987.6
1399866  1287057  759287   39       1.1637116399e+02     6.2016265484e+01     46.71       2991.7
1402207  1289216  760510   44       1.1637116399e+02     6.2023272142e+01     46.70       2996.7
1404526  1291368  761701   28       1.1637116399e+02     6.2030763822e+01     46.70       3002.1
1406782  1293483  762955   25       1.1637116399e+02     6.2038266514e+01     46.69       3007.9
1409113  1295624  764106   34       1.1637116399e+02     6.2042530089e+01     46.69       3012.6
1411432  1297781  765381   37       1.1637116399e+02     6.2050012985e+01     46.68       3017.0
1413742  1299930  766605   42       1.1637116399e+02     6.2058417599e+01     46.67       3021.7
1416088  1302079  767811   40       1.1637116399e+02     6.2064996217e+01     46.67       3026.3
1418466  1304232  769057   53       1.1637116399e+02     6.2071607122e+01     46.66       3033.1
1420788  1306384  770295   36       1.1637116399e+02     6.2078847767e+01     46.65       3038.7
1423129  1308536  771530   59       1.1637116399e+02     6.2084283215e+01     46.65       3044.0
1425437  1310689  772734   48       1.1637116399e+02     6.2093647471e+01     46.64       3050.8
1427775  1312848  773956   39       1.1637116399e+02     6.2099230328e+01     46.64       3056.0
1430086  1315004  775155   58       1.1637116399e+02     6.2106072756e+01     46.63       3060.2
1432415  1317157  776410   38       1.1637116399e+02     6.2112291046e+01     46.63       3064.4
1434726  1319313  777633   59       1.1637116399e+02     6.2120949570e+01     46.62       3069.2
1437055  1321464  778872   53       1.1637116399e+02     6.2127999395e+01     46.61       3073.3
1439411  1323619  780110   44       1.1637116399e+02     6.2134246457e+01     46.61       3079.1
1441707  1325771  781328   30       1.1637116399e+02     6.2141878678e+01     46.60       3083.7
1444038  1327933  782603   46       1.1637116399e+02     6.2148354718e+01     46.59       3088.7
1446376  1330076  783855   56       1.1637116399e+02     6.2155765745e+01     46.59       3094.5
1448678  1332223  785055   62       1.1637116399e+02     6.2162404906e+01     46.58       3099.3
1451000  1334374  786305   51       1.1637116399e+02     6.2169967910e+01     46.58       3103.8
