
MOSEK Version 8.0.0.51 (Build date: 2016-12-14 12:53:47)
Copyright (c) MOSEK ApS, Denmark. WWW: mosek.com
Platform: Linux/64-X86

MOSEK warning 710: #15 (nearly) zero elements are specified in sparse col '' (16) of matrix 'A'.
MOSEK warning 710: #8 (nearly) zero elements are specified in sparse col '' (17) of matrix 'A'.
MOSEK warning 710: #9 (nearly) zero elements are specified in sparse col '' (18) of matrix 'A'.
MOSEK warning 710: #12 (nearly) zero elements are specified in sparse col '' (19) of matrix 'A'.
MOSEK warning 710: #10 (nearly) zero elements are specified in sparse col '' (21) of matrix 'A'.
MOSEK warning 710: #8 (nearly) zero elements are specified in sparse col '' (22) of matrix 'A'.
MOSEK warning 710: #6 (nearly) zero elements are specified in sparse col '' (23) of matrix 'A'.
MOSEK warning 710: #7 (nearly) zero elements are specified in sparse col '' (24) of matrix 'A'.
MOSEK warning 710: #6 (nearly) zero elements are specified in sparse col '' (25) of matrix 'A'.
MOSEK warning 710: #5 (nearly) zero elements are specified in sparse col '' (26) of matrix 'A'.
Warning number 710 is disabled.
Problem
  Name                   :                 
  Objective sense        : min             
  Type                   : CONIC (conic optimization problem)
  Constraints            : 822             
  Cones                  : 1               
  Scalar variables       : 515             
  Matrix variables       : 0               
  Integer variables      : 256             

Optimizer started.
Mixed integer optimizer started.
Threads used: 72
Presolve started.
Presolve terminated. Time = 1.25
Presolved problem: 507 variables, 309 constraints, 6902 non-zeros
Presolved problem: 0 general integer, 249 binary, 258 continuous
Clique table size: 288
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
0        1        0        0        NA                   3.4131422593e+01     NA          1.9   
Cut generation started.
0        2        0        0        NA                   3.4131422593e+01     NA          2.9   
Cut generation terminated. Time = 0.22
1393804  1259752  774937   26       1.1857199358e+02     6.2785558276e+01     47.05       2696.0
1396168  1261908  776235   43       1.1857199358e+02     6.2792992623e+01     47.04       2700.8
1398507  1264056  777488   25       1.1857199358e+02     6.2799731140e+01     47.04       2706.7
1400878  1266208  778767   43       1.1857199358e+02     6.2808510013e+01     47.03       2711.0
1403243  1268360  780066   29       1.1857199358e+02     6.2815561136e+01     47.02       2716.0
1405586  1270509  781311   40       1.1857199358e+02     6.2821805688e+01     47.02       2721.0
1407971  1272664  782526   38       1.1857199358e+02     6.2829298175e+01     47.01       2726.4
1410350  1274825  783811   29       1.1857199358e+02     6.2836812795e+01     47.01       2731.4
1412677  1276914  785022   54       1.1852306266e+02     6.2842462559e+01     46.98       2736.8
1415052  1279067  786335   60       1.1852306266e+02     6.2850675420e+01     46.97       2741.4
1417433  1281217  787562   37       1.1852306266e+02     6.2858495654e+01     46.97       2747.5
1419829  1283365  788808   21       1.1852306266e+02     6.2864872491e+01     46.96       2752.2
1422201  1285513  790072   37       1.1852306266e+02     6.2872091125e+01     46.95       2757.1
1424556  1287660  791351   52       1.1852306266e+02     6.2879124244e+01     46.95       2761.3
1426912  1289816  792663   68       1.1852306266e+02     6.2883161384e+01     46.94       2765.0
1429270  1291970  793991   44       1.1852306266e+02     6.2892368189e+01     46.94       2770.6
1431645  1294126  795322   30       1.1852306266e+02     6.2896640186e+01     46.93       2776.0
1433990  1296279  796565   39       1.1852306266e+02     6.2906503108e+01     46.92       2780.5
1436365  1298439  797892   35       1.1852306266e+02     6.2912949707e+01     46.92       2785.4
1438732  1300595  799179   54       1.1852306266e+02     6.2920524413e+01     46.91       2791.7
1441104  1302758  800479   57       1.1852306266e+02     6.2925814213e+01     46.91       2795.8
1443495  1304909  801668   35       1.1852306266e+02     6.2935254745e+01     46.90       2801.1
1445856  1307061  802981   43       1.1852306266e+02     6.2943263509e+01     46.89       2805.6
1448251  1309213  804246   30       1.1852306266e+02     6.2950134906e+01     46.89       2810.7
1450618  1311374  805549   64       1.1852306266e+02     6.2957141538e+01     46.88       2815.1
1452915  1313459  806750   31       1.1852306266e+02     6.2964667783e+01     46.88       2820.4
1455302  1315602  807967   56       1.1852306266e+02     6.2966152866e+01     46.87       2825.2
1457649  1317747  809192   48       1.1852306266e+02     6.2976250934e+01     46.87       2829.8
1460007  1319895  810410   65       1.1852306266e+02     6.2978528723e+01     46.86       2835.8
1462360  1322036  811671   69       1.1852306266e+02     6.2990262439e+01     46.85       2840.5
1464711  1324189  812978   42       1.1852306266e+02     6.2995285071e+01     46.85       2845.3
1467097  1326343  814202   62       1.1852306266e+02     6.3002399971e+01     46.84       2849.4
1469487  1328492  815398   37       1.1852306266e+02     6.3007333856e+01     46.84       2853.9
1471854  1330652  816669   79       1.1852306266e+02     6.3014834550e+01     46.83       2858.6
1474220  1332801  817973   41       1.1852306266e+02     6.3023096291e+01     46.83       2862.6
1476627  1334965  819270   36       1.1852306266e+02     6.3031771508e+01     46.82       2866.2
1479038  1337121  820577   36       1.1852306266e+02     6.3037567963e+01     46.81       2871.7
1481402  1339275  821839   48       1.1852306266e+02     6.3046009181e+01     46.81       2875.1
1483762  1341425  823107   61       1.1852306266e+02     6.3053145336e+01     46.80       2880.8
1486140  1343582  824371   45       1.1852306266e+02     6.3060554292e+01     46.79       2885.6
1488455  1345681  825650   37       1.1852306266e+02     6.3067885147e+01     46.79       2889.8
1490829  1347829  826872   44       1.1852306266e+02     6.3073833275e+01     46.78       2894.2
1493203  1349982  828124   68       1.1852306266e+02     6.3080761306e+01     46.78       2898.2
1495579  1352136  829370   56       1.1852306266e+02     6.3087051296e+01     46.77       2902.9
1497947  1354288  830648   49       1.1852306266e+02     6.3092424748e+01     46.77       2907.3
1500334  1356439  831911   53       1.1852306266e+02     6.3100016490e+01     46.76       2912.0
1502709  1358592  833152   50       1.1852306266e+02     6.3107249010e+01     46.76       2918.1
1505088  1360745  834429   62       1.1852306266e+02     6.3114469741e+01     46.75       2923.3
1507451  1362898  835702   42       1.1852306266e+02     6.3121733321e+01     46.74       2929.7
1509811  1365049  836928   31       1.1852306266e+02     6.3126073690e+01     46.74       2933.2
1512177  1367194  838178   56       1.1852306266e+02     6.3134656109e+01     46.73       2937.7
1514535  1369344  839522   62       1.1852306266e+02     6.3142171064e+01     46.73       2942.4
1516900  1371485  840743   24       1.1852306266e+02     6.3149506268e+01     46.72       2946.7
1519274  1373631  841999   20       1.1852306266e+02     6.3156669834e+01     46.71       2952.5
1521673  1375784  843306   32       1.1852306266e+02     6.3162560668e+01     46.71       2957.6
1524028  1377936  844559   42       1.1852306266e+02     6.3167031119e+01     46.70       2962.4
1526389  1380090  845854   34       1.1852306266e+02     6.3175939203e+01     46.70       2968.0
1528668  1382190  847109   32       1.1852306266e+02     6.3182599055e+01     46.69       2973.2
1531033  1384338  848328   43       1.1852306266e+02     6.3189198925e+01     46.69       2976.7
1533375  1386483  849614   33       1.1852306266e+02     6.3193431441e+01     46.68       2980.1
1535706  1388630  850851   50       1.1852306266e+02     6.3200961151e+01     46.68       2985.8
1538077  1390774  852074   65       1.1852306266e+02     6.3207711659e+01     46.67       2990.2
1540450  1392920  853303   54       1.1852306266e+02     6.3213155042e+01     46.67       2994.9
1542822  1395073  854587   45       1.1852306266e+02     6.3220066800e+01     46.66       2999.7
1545218  1397230  855871   47       1.1852306266e+02     6.3226786354e+01     46.65       3004.7
1547573  1399385  857154   31       1.1852306266e+02     6.3234020896e+01     46.65       3007.6
1549942  1401539  858395   36       1.1852306266e+02     6.3242015108e+01     46.64       3012.0
1552306  1403695  859665   56       1.1852306266e+02     6.3247099019e+01     46.64       3017.6
1554684  1405850  860927   57       1.1852306266e+02     6.3254177990e+01     46.63       3021.6
1557022  1408001  862205   61       1.1852306266e+02     6.3260145101e+01     46.63       3026.3
1559379  1410149  863436   65       1.1852306266e+02     6.3267377366e+01     46.62       3030.8
1561746  1412301  864697   55       1.1852306266e+02     6.3273744948e+01     46.61       3036.1
1564048  1414389  865919   41       1.1852306266e+02     6.3277153929e+01     46.61       3041.1
1566402  1416531  867169   38       1.1852306266e+02     6.3286151411e+01     46.60       3046.9
1568769  1418674  868392   53       1.1852306266e+02     6.3291808578e+01     46.60       3052.1
1571122  1420825  869631   38       1.1852306266e+02     6.3297245926e+01     46.59       3057.7
1573503  1422969  870866   19       1.1852306266e+02     6.3305057224e+01     46.59       3061.3
1575865  1425121  872054   32       1.1852306266e+02     6.3311965832e+01     46.58       3065.8
1578244  1427282  873335   46       1.1852306266e+02     6.3317774579e+01     46.58       3071.0
1580618  1429439  874593   40       1.1852306266e+02     6.3323583439e+01     46.57       3076.8
1582985  1431588  875804   48       1.1852306266e+02     6.3329330791e+01     46.57       3082.0
1585373  1433741  877072   45       1.1852306266e+02     6.3333766714e+01     46.56       3086.7
1587744  1435894  878365   39       1.1852306266e+02     6.3341410301e+01     46.56       3091.2
1590094  1438047  879697   29       1.1852306266e+02     6.3347490910e+01     46.55       3095.6
1592474  1440201  880977   57       1.1852306266e+02     6.3353915255e+01     46.55       3100.7
1594855  1442364  882218   34       1.1852306266e+02     6.3360621330e+01     46.54       3105.6
1597231  1444514  883470   44       1.1852306266e+02     6.3366338477e+01     46.54       3110.3
1599608  1446654  884653   45       1.1852306266e+02     6.3372235798e+01     46.53       3115.9
1601887  1448745  885888   36       1.1852306266e+02     6.3378202434e+01     46.53       3123.1
1604273  1450895  887154   51       1.1852306266e+02     6.3384416876e+01     46.52       3129.5
1606626  1453047  888413   58       1.1852306266e+02     6.3390946334e+01     46.52       3135.6
1608977  1455192  889652   45       1.1852306266e+02     6.3396749465e+01     46.51       3143.3
1611338  1457346  890959   34       1.1852306266e+02     6.3404943201e+01     46.50       3152.9
1613713  1459494  892180   44       1.1852306266e+02     6.3412329626e+01     46.50       3162.7
1616096  1461644  893451   36       1.1852306266e+02     6.3418417557e+01     46.49       3174.0
1618440  1463792  894653   51       1.1852306266e+02     6.3424226849e+01     46.49       3186.5
1620807  1465941  895910   58       1.1852306266e+02     6.3430259236e+01     46.48       3199.0
1623161  1468086  897096   50       1.1852306266e+02     6.3436512171e+01     46.48       3212.6
1625517  1470234  898342   44       1.1852306266e+02     6.3442517384e+01     46.47       3228.0
1627882  1472389  899673   30       1.1852306266e+02     6.3448429851e+01     46.47       3244.7
1630275  1474543  900938   36       1.1852306266e+02     6.3455400332e+01     46.46       3261.2
1632646  1476693  902207   41       1.1852306266e+02     6.3461961176e+01     46.46       3279.3
1634995  1478846  903462   69       1.1852306266e+02     6.3466476365e+01     46.45       3299.1
1637373  1480995  904774   57       1.1852306266e+02     6.3474575921e+01     46.45       3318.7
1639696  1483100  906007   33       1.1852306266e+02     6.3480773729e+01     46.44       3340.0
1642080  1485253  907233   57       1.1852306266e+02     6.3485993039e+01     46.44       3363.5
1644466  1487408  908487   43       1.1852306266e+02     6.3493992141e+01     46.43       3387.7
1646842  1489567  909775   41       1.1852306266e+02     6.3500541183e+01     46.42       3410.9
1649204  1491717  910989   70       1.1852306266e+02     6.3506403104e+01     46.42       3436.0
1651556  1493865  912231   37       1.1852306266e+02     6.3511086703e+01     46.41       3462.5
1653924  1496015  913485   39       1.1852306266e+02     6.3516213447e+01     46.41       3489.5
1656282  1498170  914761   46       1.1852306266e+02     6.3521712916e+01     46.41       3517.3
1658606  1500318  916047   37       1.1852306266e+02     6.3529194665e+01     46.40       3545.8
1660973  1502472  917276   45       1.1852306266e+02     6.3534989985e+01     46.39       3574.9
1663356  1504618  918539   32       1.1852306266e+02     6.3542391925e+01     46.39       3605.5
1665712  1506763  919791   38       1.1852306266e+02     6.3548615355e+01     46.38       3636.2
1668095  1508906  921030   52       1.1852306266e+02     6.3555310225e+01     46.38       3667.1
1670459  1511059  922252   48       1.1852306266e+02     6.3561976710e+01     46.37       3697.9
1672823  1513204  923518   27       1.1852306266e+02     6.3566923355e+01     46.37       3726.0
1675209  1515352  924760   35       1.1852306266e+02     6.3573420952e+01     46.36       3754.5
1677570  1517501  926021   36       1.1852306266e+02     6.3580930141e+01     46.36       3783.7
1679873  1519598  927232   32       1.1852306266e+02     6.3587486020e+01     46.35       3811.7
1682262  1521751  928471   49       1.1852306266e+02     6.3592390862e+01     46.35       3843.5
1684630  1523901  929701   47       1.1852306266e+02     6.3597201844e+01     46.34       3873.4
1686990  1526045  930957   41       1.1852306266e+02     6.3603438323e+01     46.34       3899.8
1689371  1528202  932244   58       1.1852306266e+02     6.3610610839e+01     46.33       3932.0
1691743  1530349  933520   43       1.1852306266e+02     6.3617342765e+01     46.32       3960.9
1694122  1532506  934827   30       1.1852306266e+02     6.3624154782e+01     46.32       3987.2
1696514  1534657  936059   55       1.1852306266e+02     6.3630419285e+01     46.31       4013.0
1698887  1536809  937302   33       1.1852306266e+02     6.3637405603e+01     46.31       4037.3
1701253  1538959  938558   34       1.1852306266e+02     6.3644002680e+01     46.30       4062.9
1703638  1541106  939781   53       1.1852306266e+02     6.3649949036e+01     46.30       4087.9
1706031  1543252  941008   59       1.1852306266e+02     6.3655993985e+01     46.29       4114.0
1708382  1545400  942255   59       1.1852306266e+02     6.3660765838e+01     46.29       4135.2
1710739  1547558  943536   49       1.1852306266e+02     6.3667266789e+01     46.28       4155.4
1713088  1549709  944819   46       1.1852306266e+02     6.3672431837e+01     46.28       4178.9
1715432  1551857  946031   40       1.1852306266e+02     6.3676811155e+01     46.27       4199.9
1717783  1553977  947264   61       1.1852306266e+02     6.3683911848e+01     46.27       4216.9
1720162  1556126  948495   56       1.1852306266e+02     6.3690539198e+01     46.26       4234.3
1722515  1558272  949724   29       1.1852306266e+02     6.3693925975e+01     46.26       4248.5
1724903  1560415  950924   64       1.1852306266e+02     6.3700212565e+01     46.26       4262.4
1727287  1562556  952182   88       1.1852306266e+02     6.3708366830e+01     46.25       4274.4
1729696  1564708  953371   30       1.1852306266e+02     6.3713896076e+01     46.24       4286.0
1732067  1566863  954654   43       1.1852306266e+02     6.3719477582e+01     46.24       4296.0
1734446  1569018  955945   16       1.1852306266e+02     6.3725414771e+01     46.23       4299.6
1736803  1571159  957160   43       1.1852306266e+02     6.3730435514e+01     46.23       4302.9
1739173  1573301  958398   55       1.1852306266e+02     6.3731752920e+01     46.23       4308.2
1741556  1575454  959651   49       1.1852306266e+02     6.3741838064e+01     46.22       4313.5
1743955  1577607  960932   46       1.1852306266e+02     6.3746793631e+01     46.22       4318.7
1746291  1579757  962182   46       1.1852306266e+02     6.3752953639e+01     46.21       4322.1
1748653  1581902  963444   34       1.1852306266e+02     6.3758525233e+01     46.21       4326.1
1751034  1584057  964705   32       1.1852306266e+02     6.3764547794e+01     46.20       4331.1
1753400  1586204  965927   53       1.1852306266e+02     6.3770389874e+01     46.20       4335.7
1755780  1588360  967161   39       1.1852306266e+02     6.3775553292e+01     46.19       4341.1
1758150  1590512  968393   50       1.1852306266e+02     6.3779358690e+01     46.19       4345.4
1760484  1592640  969677   29       1.1852306266e+02     6.3788093211e+01     46.18       4349.5
1762877  1594793  970934   36       1.1852306266e+02     6.3794773993e+01     46.18       4354.1
1765239  1596942  972216   47       1.1852306266e+02     6.3800572790e+01     46.17       4359.2
1767577  1599088  973470   40       1.1852306266e+02     6.3805761583e+01     46.17       4363.9
1769939  1601243  974728   30       1.1852306266e+02     6.3811112205e+01     46.16       4368.5
1772295  1603391  975974   57       1.1852306266e+02     6.3817671103e+01     46.16       4372.9
1774700  1605547  977263   51       1.1852306266e+02     6.3823430147e+01     46.15       4377.5
1777042  1607694  978503   73       1.1852306266e+02     6.3828784393e+01     46.15       4383.0
1779413  1609835  979720   41       1.1852306266e+02     6.3834772206e+01     46.14       4387.8
1781775  1611979  980946   65       1.1852306266e+02     6.3837759431e+01     46.14       4392.5
1784151  1614128  982160   48       1.1852306266e+02     6.3846833441e+01     46.13       4398.3
1786520  1616280  983391   44       1.1852306266e+02     6.3850519666e+01     46.13       4404.6
1788890  1618434  984659   52       1.1852306266e+02     6.3856469131e+01     46.12       4411.9
1791252  1620579  985865   35       1.1852306266e+02     6.3861687076e+01     46.12       4419.9
1793590  1622724  987129   34       1.1852306266e+02     6.3867820514e+01     46.11       4430.5
1795944  1624863  988389   43       1.1852306266e+02     6.3874524809e+01     46.11       4441.6
1798304  1627015  989637   66       1.1852306266e+02     6.3880731290e+01     46.10       4453.8
1800641  1629146  990892   33       1.1852306266e+02     6.3886151135e+01     46.10       4467.9
1803029  1631294  992136   56       1.1852306266e+02     6.3892152166e+01     46.09       4481.7
1805381  1633442  993374   32       1.1852306266e+02     6.3897328047e+01     46.09       4496.1
1807768  1635596  994653   60       1.1852306266e+02     6.3902554569e+01     46.08       4511.0
1810138  1637740  995881   48       1.1852306266e+02     6.3905673545e+01     46.08       4526.1
1812489  1639892  997156   63       1.1852306266e+02     6.3913874151e+01     46.07       4543.6
1814858  1642044  998423   35       1.1852306266e+02     6.3919925318e+01     46.07       4562.1
1817205  1644197  999724   52       1.1852306266e+02     6.3926303067e+01     46.06       4579.7
1819600  1646349  1000973  30       1.1852306266e+02     6.3930888446e+01     46.06       4598.5
1821970  1648496  1002199  23       1.1852306266e+02     6.3936819425e+01     46.06       4620.8
1824323  1650644  1003398  49       1.1852306266e+02     6.3943146313e+01     46.05       4644.9
1826680  1652794  1004647  64       1.1852306266e+02     6.3948459283e+01     46.05       4668.3
1829040  1654940  1005925  25       1.1852306266e+02     6.3954471595e+01     46.04       4692.9
1831419  1657084  1007144  25       1.1852306266e+02     6.3959472204e+01     46.04       4717.7
1833777  1659236  1008388  24       1.1852306266e+02     6.3964694299e+01     46.03       4744.8
1836140  1661378  1009657  38       1.1852306266e+02     6.3969986681e+01     46.03       4773.2
1838501  1663524  1010852  39       1.1852306266e+02     6.3975569354e+01     46.02       4801.4
1840865  1665667  1012124  31       1.1852306266e+02     6.3976099626e+01     46.02       4829.1
1843248  1667819  1013369  29       1.1852306266e+02     6.3985476132e+01     46.01       4857.5
1845636  1669963  1014637  36       1.1852306266e+02     6.3991256582e+01     46.01       4886.4
1848043  1672120  1015972  81       1.1852306266e+02     6.3996541692e+01     46.00       4914.4
1850460  1674271  1017205  29       1.1852306266e+02     6.4002814741e+01     46.00       4940.5
1852826  1676410  1018433  47       1.1852306266e+02     6.4008099150e+01     46.00       4966.8
1855175  1678560  1019702  56       1.1852306266e+02     6.4014080621e+01     45.99       4994.3
1857556  1680705  1020893  33       1.1852306266e+02     6.4019367682e+01     45.99       5019.1
1859930  1682863  1022183  38       1.1852306266e+02     6.4024769665e+01     45.98       5043.8
1862287  1685014  1023406  37       1.1852306266e+02     6.4030409301e+01     45.98       5070.7
1864650  1687159  1024649  40       1.1852306266e+02     6.4035688425e+01     45.97       5096.8
1867021  1689306  1025836  52       1.1852306266e+02     6.4041825729e+01     45.97       5123.0
1869410  1691460  1027111  50       1.1852306266e+02     6.4047758241e+01     45.96       5148.9
1871767  1693607  1028292  48       1.1852306266e+02     6.4051621700e+01     45.96       5174.3
1874149  1695759  1029512  39       1.1852306266e+02     6.4058036500e+01     45.95       5195.7
1876524  1697916  1030723  39       1.1852306266e+02     6.4063234357e+01     45.95       5213.9
1878887  1700061  1031960  46       1.1852306266e+02     6.4069419464e+01     45.94       5231.0
1881226  1702212  1033225  37       1.1852306266e+02     6.4074547687e+01     45.94       5246.6
1883573  1704357  1034476  55       1.1852306266e+02     6.4079902012e+01     45.93       5263.6
1885907  1706506  1035770  56       1.1852306266e+02     6.4085243251e+01     45.93       5278.7
1888278  1708663  1037039  52       1.1852306266e+02     6.4091585657e+01     45.92       5295.3
1890634  1710817  1038329  61       1.1852306266e+02     6.4096519593e+01     45.92       5308.3
1893002  1712973  1039597  50       1.1852306266e+02     6.4101717964e+01     45.92       5317.1
1895372  1715133  1040875  45       1.1852306266e+02     6.4107123938e+01     45.91       5324.3
1897721  1717277  1042124  74       1.1852306266e+02     6.4112487196e+01     45.91       5331.9
1900076  1719431  1043361  44       1.1852306266e+02     6.4117022996e+01     45.90       5337.9
1902454  1721588  1044617  33       1.1852306266e+02     6.4122353681e+01     45.90       5341.1
1904821  1723740  1045912  68       1.1852306266e+02     6.4128696188e+01     45.89       5344.0
1907204  1725897  1047165  47       1.1852306266e+02     6.4133736719e+01     45.89       5347.5
1909579  1728046  1048400  41       1.1852306266e+02     6.4137817442e+01     45.89       5350.3
1911954  1730189  1049623  37       1.1852306266e+02     6.4143873519e+01     45.88       5353.3
1914355  1732343  1050914  48       1.1852306266e+02     6.4149054949e+01     45.88       5356.6
1916750  1734487  1052093  61       1.1852306266e+02     6.4154897231e+01     45.87       5359.5
1919098  1736638  1053291  23       1.1852306266e+02     6.4159309148e+01     45.87       5362.8
1921471  1738793  1054594  86       1.1852306266e+02     6.4164855983e+01     45.86       5365.8
1923854  1740945  1055815  40       1.1852306266e+02     6.4170743217e+01     45.86       5368.1
1926217  1743091  1057102  33       1.1852306266e+02     6.4176024041e+01     45.85       5371.1
1928553  1745241  1058388  35       1.1852306266e+02     6.4180711158e+01     45.85       5374.5
1930924  1747389  1059649  36       1.1852306266e+02     6.4185234433e+01     45.85       5377.5
1933299  1749539  1060924  55       1.1852306266e+02     6.4191287651e+01     45.84       5381.6
1935650  1751687  1062183  74       1.1852306266e+02     6.4196835952e+01     45.84       5384.8
1938000  1753839  1063423  48       1.1852306266e+02     6.4201893666e+01     45.83       5388.1
1940356  1755987  1064643  52       1.1852306266e+02     6.4207739269e+01     45.83       5391.6
1942722  1758140  1065899  39       1.1852306266e+02     6.4212361876e+01     45.82       5395.8
1945070  1760290  1067181  37       1.1852306266e+02     6.4217652192e+01     45.82       5400.1
1947436  1762425  1068425  45       1.1852306266e+02     6.4222567487e+01     45.81       5404.9
1949798  1764576  1069691  45       1.1852306266e+02     6.4227923772e+01     45.81       5409.6
1952167  1766723  1070938  48       1.1852306266e+02     6.4232052903e+01     45.81       5413.3
1954536  1768875  1072157  42       1.1852306266e+02     6.4237729608e+01     45.80       5418.6
1956911  1771022  1073370  42       1.1852306266e+02     6.4242555502e+01     45.80       5424.6
1959260  1773173  1074597  15       1.1852306266e+02     6.4249237184e+01     45.79       5430.1
1961636  1775319  1075799  40       1.1852306266e+02     6.4253298627e+01     45.79       5435.8
1963994  1777469  1077033  32       1.1852306266e+02     6.4258836448e+01     45.78       5439.1
1966360  1779609  1078243  41       1.1852306266e+02     6.4264540778e+01     45.78       5443.3
1968727  1781756  1079448  38       1.1852306266e+02     6.4270001644e+01     45.77       5450.1
1971113  1783906  1080660  53       1.1852306266e+02     6.4275317481e+01     45.77       5457.2
1973498  1786047  1081879  37       1.1852306266e+02     6.4278867482e+01     45.77       5465.0
1975861  1788202  1083080  43       1.1852306266e+02     6.4285640936e+01     45.76       5471.9
1978258  1790358  1084293  81       1.1852306266e+02     6.4292262307e+01     45.76       5480.0
1980629  1792519  1085612  32       1.1852306266e+02     6.4297163785e+01     45.75       5487.9
1982973  1794663  1086854  67       1.1852306266e+02     6.4301527703e+01     45.75       5495.7
1985357  1796806  1088018  61       1.1852306266e+02     6.4305217726e+01     45.74       5504.5
1987723  1798952  1089254  38       1.1852306266e+02     6.4312043787e+01     45.74       5513.7
1990087  1801099  1090506  39       1.1852306266e+02     6.4316852097e+01     45.73       5523.3
1992440  1803241  1091763  31       1.1852306266e+02     6.4321909422e+01     45.73       5533.5
1994803  1805385  1092962  34       1.1852306266e+02     6.4326507616e+01     45.73       5544.2
1997148  1807530  1094199  53       1.1852306266e+02     6.4330994757e+01     45.72       5554.5
1999530  1809670  1095439  23       1.1852306266e+02     6.4335894155e+01     45.72       5566.8
2001915  1811816  1096644  27       1.1852306266e+02     6.4341612420e+01     45.71       5580.2
2004250  1813962  1097861  75       1.1852306266e+02     6.4346555164e+01     45.71       5594.2
2006601  1816108  1099030  42       1.1852306266e+02     6.4351690925e+01     45.71       5608.9
2008956  1818253  1100247  42       1.1852306266e+02     6.4356872878e+01     45.70       5623.3
2011314  1820395  1101449  46       1.1852306266e+02     6.4361089137e+01     45.70       5636.8
2013719  1822547  1102632  38       1.1852306266e+02     6.4367180341e+01     45.69       5650.4
2016109  1824698  1103896  31       1.1852306266e+02     6.4371063259e+01     45.69       5666.0
2018478  1826840  1105161  43       1.1852306266e+02     6.4376701351e+01     45.68       5683.2
2020860  1828988  1106333  39       1.1852306266e+02     6.4381376735e+01     45.68       5698.7
2023228  1831138  1107561  36       1.1852306266e+02     6.4387247790e+01     45.68       5711.9
2025603  1833286  1108822  44       1.1852306266e+02     6.4391910526e+01     45.67       5730.0
2027961  1835435  1110046  43       1.1852306266e+02     6.4395722526e+01     45.67       5747.0
2030349  1837591  1111304  40       1.1852306266e+02     6.4401902341e+01     45.66       5763.8
2032727  1839743  1112566  32       1.1852306266e+02     6.4407633087e+01     45.66       5781.5
2035040  1841893  1113741  34       1.1852306266e+02     6.4412424496e+01     45.65       5798.7
2037409  1844044  1115024  82       1.1852306266e+02     6.4417421270e+01     45.65       5817.2
2039784  1846193  1116187  42       1.1852306266e+02     6.4421016865e+01     45.65       5834.7
2042142  1848347  1117481  36       1.1852306266e+02     6.4427354577e+01     45.64       5853.4
2044492  1850500  1118755  54       1.1852306266e+02     6.4432423565e+01     45.64       5871.2
2046852  1852647  1120027  50       1.1852306266e+02     6.4436301461e+01     45.63       5887.2
2049204  1854797  1121215  58       1.1852306266e+02     6.4441918937e+01     45.63       5903.3
2051553  1856946  1122516  35       1.1852306266e+02     6.4447699006e+01     45.62       5924.7
2053912  1859092  1123743  46       1.1852306266e+02     6.4452328377e+01     45.62       5942.4
2056256  1861236  1124965  39       1.1852306266e+02     6.4456964153e+01     45.62       5959.9
2058626  1863384  1126237  43       1.1852306266e+02     6.4462471796e+01     45.61       5973.7
2061014  1865535  1127499  56       1.1852306266e+02     6.4467505338e+01     45.61       5989.4
2063383  1867681  1128712  70       1.1852306266e+02     6.4472556111e+01     45.60       6004.3
2065741  1869829  1129968  39       1.1852306266e+02     6.4477661423e+01     45.60       6015.2
2068106  1871976  1131227  57       1.1852306266e+02     6.4482908587e+01     45.59       6022.8
2070503  1874129  1132446  46       1.1852306266e+02     6.4487564378e+01     45.59       6036.1
2072871  1876266  1133654  33       1.1852306266e+02     6.4493099257e+01     45.59       6047.2
2075235  1878412  1134838  28       1.1852306266e+02     6.4497273265e+01     45.58       6054.9
2077619  1880558  1136078  65       1.1852306266e+02     6.4502002592e+01     45.58       6067.0
2079997  1882706  1137286  47       1.1852306266e+02     6.4507036526e+01     45.57       6077.1
2082361  1884850  1138548  39       1.1852306266e+02     6.4512049844e+01     45.57       6085.6
2084706  1886995  1139821  43       1.1852306266e+02     6.4518210200e+01     45.56       6088.5
2087085  1889144  1141056  72       1.1852306266e+02     6.4523015722e+01     45.56       6091.8
2089449  1891297  1142264  52       1.1852306266e+02     6.4527652370e+01     45.56       6094.4
2091809  1893441  1143480  30       1.1852306266e+02     6.4531830005e+01     45.55       6097.4
2094165  1895584  1144710  41       1.1852306266e+02     6.4537447090e+01     45.55       6100.9
2096502  1897740  1146005  41       1.1852306266e+02     6.4541860295e+01     45.54       6104.0
2098857  1899883  1147256  73       1.1852306266e+02     6.4546496203e+01     45.54       6107.4
2101227  1902026  1148482  31       1.1852306266e+02     6.4551390599e+01     45.54       6110.5
2103607  1904171  1149712  43       1.1852306266e+02     6.4556494902e+01     45.53       6113.6
2105951  1906316  1150876  58       1.1852306266e+02     6.4561595545e+01     45.53       6117.2
2108333  1908465  1152080  43       1.1852306266e+02     6.4566108055e+01     45.52       6120.0
2110753  1910622  1153386  40       1.1852306266e+02     6.4571340208e+01     45.52       6122.7
2113106  1912774  1154651  80       1.1852306266e+02     6.4576984779e+01     45.52       6126.9
2115480  1914928  1155909  47       1.1852306266e+02     6.4581497319e+01     45.51       6129.8
2117850  1917078  1157125  38       1.1852306266e+02     6.4586175950e+01     45.51       6133.4
2120228  1919227  1158363  41       1.1852306266e+02     6.4589877624e+01     45.50       6136.8
