
MOSEK Version 8.0.0.51 (Build date: 2016-12-14 12:53:47)
Copyright (c) MOSEK ApS, Denmark. WWW: mosek.com
Platform: Linux/64-X86

Problem
  Name                   :                 
  Objective sense        : min             
  Type                   : LO (linear optimization problem)
  Constraints            : 3118            
  Cones                  : 0               
  Scalar variables       : 653             
  Matrix variables       : 0               
  Integer variables      : 601             

Optimizer started.
Mixed integer optimizer started.
Threads used: 72
Presolve started.
Presolve terminated. Time = 0.82
Presolved problem: 652 variables, 1601 constraints, 5818 non-zeros
Presolved problem: 0 general integer, 601 binary, 51 continuous
Clique table size: 50
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
966924   958003   542749   48       NA                   1.9639577960e+02     NA          909.5 
968621   959687   543694   30       NA                   1.9639579129e+02     NA          910.6 
970372   961421   544661   37       NA                   1.9639650428e+02     NA          911.7 
972116   963150   545597   28       NA                   1.9639656964e+02     NA          912.9 
973824   964839   546571   53       NA                   1.9639662624e+02     NA          913.9 
975552   966550   547473   70       NA                   1.9639673701e+02     NA          915.1 
977262   968249   548443   20       NA                   1.9639673719e+02     NA          916.2 
979025   969987   549364   89       NA                   1.9639673863e+02     NA          918.0 
980674   971625   550353   44       NA                   1.9639675150e+02     NA          920.0 
982362   973302   551271   42       NA                   1.9639677198e+02     NA          921.7 
984050   974974   552207   58       NA                   1.9639677914e+02     NA          923.2 
985800   976701   553149   65       NA                   1.9639683615e+02     NA          924.6 
987527   978420   554100   23       NA                   1.9639686664e+02     NA          926.0 
989269   980144   555060   27       NA                   1.9639686958e+02     NA          927.5 
991045   981895   555966   41       NA                   1.9639746245e+02     NA          928.9 
992731   983565   556948   23       NA                   1.9639753122e+02     NA          930.3 
994451   985266   557926   43       NA                   1.9639783851e+02     NA          931.7 
996192   986987   558863   30       NA                   1.9639791588e+02     NA          933.1 
997917   988695   559874   53       NA                   1.9639826764e+02     NA          934.4 
999662   990419   560843   47       NA                   1.9639829881e+02     NA          935.9 
1001428  992167   561795   25       NA                   1.9639832288e+02     NA          937.5 
1003180  993894   562719   48       NA                   1.9639834688e+02     NA          938.7 
1004894  995592   563681   51       NA                   1.9639839388e+02     NA          940.5 
1006602  997291   564619   60       NA                   1.9639842263e+02     NA          941.9 
1008311  998983   565570   27       NA                   1.9639844923e+02     NA          943.5 
1009991  1000651  566534   63       NA                   1.9639844923e+02     NA          944.9 
1011695  1002334  567480   37       NA                   1.9639935481e+02     NA          946.3 
1013374  1004000  568463   42       NA                   1.9639943175e+02     NA          947.6 
1015100  1005710  569365   42       NA                   1.9639945537e+02     NA          948.8 
1016815  1007413  570358   59       NA                   1.9639947002e+02     NA          950.1 
1018585  1009157  571306   44       NA                   1.9639952562e+02     NA          951.5 
1020302  1010861  572251   44       NA                   1.9639957331e+02     NA          953.2 
1022076  1012613  573199   66       NA                   1.9639968031e+02     NA          954.4 
1023829  1014353  574168   44       NA                   1.9640003023e+02     NA          955.5 
1025541  1016054  575168   60       NA                   1.9640012044e+02     NA          956.7 
1027260  1017754  576109   38       NA                   1.9640015477e+02     NA          957.8 
1028956  1019435  577079   44       NA                   1.9640023985e+02     NA          959.2 
1030654  1021107  578095   34       NA                   1.9640048343e+02     NA          960.1 
1032401  1022846  578998   27       NA                   1.9640078690e+02     NA          960.9 
1034085  1024520  579954   54       NA                   1.9640080543e+02     NA          962.5 
1035776  1026203  580867   24       NA                   1.9640098425e+02     NA          964.1 
1037537  1027948  581790   21       NA                   1.9640106805e+02     NA          966.0 
1039280  1029670  582707   39       NA                   1.9640114333e+02     NA          968.0 
1040994  1031368  583647   53       NA                   1.9640119044e+02     NA          970.0 
1042695  1033053  584602   58       NA                   1.9640120368e+02     NA          972.3 
1044390  1034735  585519   62       NA                   1.9640120995e+02     NA          974.3 
1046092  1036427  586519   32       NA                   1.9640123227e+02     NA          976.0 
1047884  1038200  587431   56       NA                   1.9640191692e+02     NA          978.7 
1049589  1039894  588380   58       NA                   1.9640194077e+02     NA          980.5 
1051297  1041588  589332   41       NA                   1.9640215348e+02     NA          983.1 
1053083  1043356  590270   29       NA                   1.9640219731e+02     NA          986.1 
1054829  1045080  591192   15       NA                   1.9640223686e+02     NA          988.2 
1056577  1046806  592156   48       NA                   1.9640233379e+02     NA          990.2 
1058265  1048472  593150   49       NA                   1.9640237289e+02     NA          991.8 
1060014  1050202  594087   23       NA                   1.9640253411e+02     NA          994.4 
1061739  1051909  595022   30       NA                   1.9640264856e+02     NA          996.4 
1063459  1053611  595986   40       NA                   1.9640288879e+02     NA          998.2 
1065183  1055320  596890   27       NA                   1.9640291498e+02     NA          999.8 
1066863  1056991  597934   47       NA                   1.9640339225e+02     NA          1001.9
1068629  1058740  598826   21       NA                   1.9640344995e+02     NA          1003.8
1070302  1060396  599797   33       NA                   1.9640360548e+02     NA          1005.5
1072076  1062150  600741   28       NA                   1.9640370244e+02     NA          1007.3
1073802  1063867  601725   59       NA                   1.9640392170e+02     NA          1009.0
1075571  1065614  602624   12       NA                   1.9640395662e+02     NA          1010.8
1077332  1067357  603547   42       NA                   1.9640402425e+02     NA          1012.2
1079088  1069093  604527   50       NA                   1.9640404983e+02     NA          1013.8
1080839  1070827  605412   18       NA                   1.9640428356e+02     NA          1015.6
1082572  1072548  606445   44       NA                   1.9640472599e+02     NA          1017.5
1084325  1074280  607410   62       NA                   1.9640484253e+02     NA          1019.0
1086062  1076002  608377   47       NA                   1.9640489959e+02     NA          1020.5
1087787  1077715  609284   37       NA                   1.9640491209e+02     NA          1022.0
1089446  1079364  610233   44       NA                   1.9640491209e+02     NA          1023.3
1091219  1081117  611154   62       NA                   1.9640519101e+02     NA          1024.6
1092997  1082870  612102   34       NA                   1.9640557157e+02     NA          1026.0
1094666  1084528  613053   51       NA                   1.9640562207e+02     NA          1027.3
1096447  1086292  613918   27       NA                   1.9640563159e+02     NA          1028.6
1098151  1087986  614908   41       NA                   1.9640568315e+02     NA          1029.9
1099896  1089722  615817   53       NA                   1.9640570424e+02     NA          1031.1
1101625  1091443  616790   49       NA                   1.9640608599e+02     NA          1032.7
1103350  1093164  617713   31       NA                   1.9640610441e+02     NA          1034.3
1105070  1094865  618691   20       NA                   1.9640611949e+02     NA          1035.9
1106799  1096574  619700   56       NA                   1.9640613190e+02     NA          1037.9
1108550  1098314  620619   58       NA                   1.9640614665e+02     NA          1039.5
1110307  1100055  621540   43       NA                   1.9640645364e+02     NA          1041.5
1112016  1101751  622501   66       NA                   1.9640662548e+02     NA          1043.3
1113738  1103442  623417   39       NA                   1.9640672615e+02     NA          1044.9
1115487  1105168  624376   32       NA                   1.9640717722e+02     NA          1046.4
1117159  1106821  625390   25       NA                   1.9640728505e+02     NA          1048.6
1118909  1108553  626354   59       NA                   1.9640747565e+02     NA          1050.5
1120580  1110207  627313   52       NA                   1.9640761066e+02     NA          1052.4
1122329  1111929  628268   41       NA                   1.9640765035e+02     NA          1054.3
1124020  1113608  629273   57       NA                   1.9640767199e+02     NA          1056.2
1125744  1115312  630183   42       NA                   1.9640767199e+02     NA          1057.9
1127458  1117016  631109   44       NA                   1.9640768214e+02     NA          1059.6
1129209  1118749  632032   82       NA                   1.9640768350e+02     NA          1061.1
1130956  1120475  632969   24       NA                   1.9640769775e+02     NA          1062.4
1132725  1122227  633896   42       NA                   1.9640770726e+02     NA          1064.2
1134439  1123922  634874   57       NA                   1.9640845124e+02     NA          1065.6
1136109  1125573  635854   63       NA                   1.9640848276e+02     NA          1067.1
1137848  1127301  636741   47       NA                   1.9640852308e+02     NA          1068.8
1139583  1129030  637748   61       NA                   1.9640875568e+02     NA          1070.2
1141305  1130740  638704   25       NA                   1.9640877417e+02     NA          1071.9
1143041  1132457  639664   25       NA                   1.9640879804e+02     NA          1073.7
1144756  1134158  640565   49       NA                   1.9640888338e+02     NA          1075.4
1146528  1135915  641467   34       NA                   1.9640913589e+02     NA          1076.7
1148271  1137648  642412   17       NA                   1.9640916589e+02     NA          1078.1
1149994  1139360  643347   25       NA                   1.9640919440e+02     NA          1079.5
1151748  1141096  644295   48       NA                   1.9640920119e+02     NA          1080.8
1153441  1142776  645218   31       NA                   1.9640962132e+02     NA          1082.2
1155194  1144518  646201   41       NA                   1.9640971745e+02     NA          1083.5
1156928  1146241  647137   29       NA                   1.9640981134e+02     NA          1084.7
1158659  1147957  648056   26       NA                   1.9640990655e+02     NA          1085.9
1160399  1149690  649068   58       NA                   1.9641008037e+02     NA          1086.9
1162132  1151404  650055   56       NA                   1.9641009297e+02     NA          1088.0
1163858  1153121  651035   52       NA                   1.9641010375e+02     NA          1089.1
1165600  1154847  651979   20       NA                   1.9641028449e+02     NA          1090.6
1167337  1156568  652936   46       NA                   1.9641030049e+02     NA          1092.2
1169054  1158264  653883   29       NA                   1.9641030496e+02     NA          1093.4
1170774  1159968  654797   46       NA                   1.9641050224e+02     NA          1094.9
1172446  1161623  655773   49       NA                   1.9641089470e+02     NA          1096.4
1174169  1163329  656666   27       NA                   1.9641090768e+02     NA          1097.8
1175910  1165054  657623   49       NA                   1.9641090889e+02     NA          1099.3
1177593  1166724  658574   76       NA                   1.9641095771e+02     NA          1100.8
1179312  1168422  659549   23       NA                   1.9641100506e+02     NA          1102.3
1181042  1170128  660473   27       NA                   1.9641151718e+02     NA          1103.8
1182773  1171833  661436   38       NA                   1.9641165160e+02     NA          1105.1
1184461  1173511  662426   37       NA                   1.9641167275e+02     NA          1106.6
1186224  1175253  663375   62       NA                   1.9641168725e+02     NA          1108.1
1187965  1176963  664362   66       NA                   1.9641170632e+02     NA          1109.4
1189733  1178715  665272   46       NA                   1.9641176250e+02     NA          1110.5
1191448  1180415  666267   32       NA                   1.9641230591e+02     NA          1111.8
1193220  1182173  667179   24       NA                   1.9641233849e+02     NA          1112.9
1194922  1183860  668131   47       NA                   1.9641233849e+02     NA          1114.0
1196634  1185563  669075   18       NA                   1.9641238559e+02     NA          1115.3
1198378  1187289  669987   88       NA                   1.9641284867e+02     NA          1116.5
1200071  1188966  670974   44       NA                   1.9641287651e+02     NA          1117.8
1201790  1190671  671951   35       NA                   1.9641288414e+02     NA          1119.1
1203499  1192364  672916   24       NA                   1.9641305347e+02     NA          1120.5
1205220  1194079  673891   33       NA                   1.9641305347e+02     NA          1122.1
1206935  1195784  674816   52       NA                   1.9641332744e+02     NA          1123.7
1208613  1197447  675780   39       NA                   1.9641334354e+02     NA          1125.4
1210351  1199170  676712   30       NA                   1.9641360502e+02     NA          1127.5
1212086  1200896  677671   26       NA                   1.9641363230e+02     NA          1129.1
1213812  1202610  678619   42       NA                   1.9641373111e+02     NA          1130.5
1215555  1204334  679554   43       NA                   1.9641373631e+02     NA          1132.2
1217219  1205984  680514   31       NA                   1.9641377762e+02     NA          1133.5
1218911  1207666  681482   57       NA                   1.9641382835e+02     NA          1134.9
1220642  1209383  682449   53       NA                   1.9641401295e+02     NA          1136.4
1222347  1211066  683368   27       NA                   1.9641407189e+02     NA          1137.7
1224049  1212757  684338   44       NA                   1.9641422582e+02     NA          1139.3
1225814  1214505  685313   63       NA                   1.9641429559e+02     NA          1140.6
1227508  1216186  686259   66       NA                   1.9641431710e+02     NA          1141.9
1229275  1217941  687190   57       NA                   1.9641447008e+02     NA          1143.4
1231047  1219695  688136   17       NA                   1.9641493351e+02     NA          1144.6
1232852  1221486  689065   44       NA                   1.9641493351e+02     NA          1146.2
1234577  1223188  690064   63       NA                   1.9641494871e+02     NA          1148.0
1236342  1224931  690993   19       NA                   1.9641498755e+02     NA          1149.9
1238056  1226629  691935   38       NA                   1.9641500987e+02     NA          1152.3
1239743  1228300  692872   75       NA                   1.9641520142e+02     NA          1154.5
1241451  1229989  693820   36       NA                   1.9641567073e+02     NA          1156.8
1243207  1231728  694766   47       NA                   1.9641579927e+02     NA          1158.8
1244994  1233491  695691   24       NA                   1.9641584794e+02     NA          1160.7
1246677  1235158  696674   47       NA                   1.9641591237e+02     NA          1162.5
1248416  1236879  697569   40       NA                   1.9641600497e+02     NA          1164.7
1250142  1238596  698545   53       NA                   1.9641601561e+02     NA          1166.9
1251879  1240321  699470   34       NA                   1.9641607193e+02     NA          1169.2
1253582  1242008  700447   30       NA                   1.9641619176e+02     NA          1171.9
1255307  1243717  701396   41       NA                   1.9641652520e+02     NA          1173.5
1257030  1245428  702345   42       NA                   1.9641656826e+02     NA          1175.3
1258803  1247187  703286   56       NA                   1.9641663568e+02     NA          1177.5
1260585  1248944  704188   51       NA                   1.9641671546e+02     NA          1179.3
1262332  1250683  705187   58       NA                   1.9641676178e+02     NA          1181.0
1264078  1252412  706159   52       NA                   1.9641702418e+02     NA          1182.7
1265815  1254137  707166   45       NA                   1.9641719265e+02     NA          1184.6
1267550  1255857  708155   37       NA                   1.9641726257e+02     NA          1186.1
1269289  1257581  709164   29       NA                   1.9641730052e+02     NA          1188.0
1271024  1259293  710057   39       NA                   1.9641735151e+02     NA          1189.5
1272761  1261010  711054   53       NA                   1.9641737188e+02     NA          1191.3
1274473  1262704  711936   20       NA                   1.9641748411e+02     NA          1192.7
1276181  1264393  712916   62       NA                   1.9641753320e+02     NA          1194.3
1277913  1266106  713870   42       NA                   1.9641764593e+02     NA          1195.9
1279649  1267823  714856   39       NA                   1.9641780591e+02     NA          1197.4
1281356  1269519  715783   51       NA                   1.9641790315e+02     NA          1198.9
1283076  1271221  716769   32       NA                   1.9641802046e+02     NA          1200.2
1284831  1272955  717702   23       NA                   1.9641820721e+02     NA          1201.8
1286547  1274653  718656   85       NA                   1.9641831761e+02     NA          1202.9
1288273  1276357  719644   52       NA                   1.9641835871e+02     NA          1204.1
1289991  1278058  720602   62       NA                   1.9641846134e+02     NA          1205.3
1291716  1279773  721539   69       NA                   1.9641854849e+02     NA          1206.4
1293449  1281487  722516   35       NA                   1.9641854849e+02     NA          1207.5
1295171  1283187  723444   42       NA                   1.9641855261e+02     NA          1209.2
1296902  1284911  724411   33       NA                   1.9641884704e+02     NA          1210.8
1298675  1286669  725332   45       NA                   1.9641888353e+02     NA          1212.6
1300408  1288386  726307   21       NA                   1.9641893487e+02     NA          1214.3
1302197  1290164  727250   40       NA                   1.9641913880e+02     NA          1216.1
1303918  1291871  728265   44       NA                   1.9641931896e+02     NA          1217.9
1305649  1293585  729188   60       NA                   1.9641947279e+02     NA          1219.5
1307367  1295279  730170   17       NA                   1.9641949029e+02     NA          1221.0
1309118  1297021  731049   28       NA                   1.9641951130e+02     NA          1222.7
1310833  1298716  731998   35       NA                   1.9641951875e+02     NA          1224.3
1312502  1300374  732917   33       NA                   1.9641966288e+02     NA          1225.9
1314177  1302038  733892   36       NA                   1.9641986641e+02     NA          1227.5
1315923  1303768  734828   37       NA                   1.9641997572e+02     NA          1229.3
1317578  1305414  735863   66       NA                   1.9641997572e+02     NA          1230.8
1319316  1307135  736785   50       NA                   1.9642004041e+02     NA          1232.3
1321014  1308820  737771   49       NA                   1.9642005055e+02     NA          1233.6
1322772  1310553  738695   40       NA                   1.9642014370e+02     NA          1235.0
1324421  1312191  739728   71       NA                   1.9642021540e+02     NA          1236.4
1326217  1313971  740616   45       NA                   1.9642027813e+02     NA          1238.3
1327902  1315647  741545   51       NA                   1.9642029002e+02     NA          1239.8
1329681  1317409  742496   52       NA                   1.9642063850e+02     NA          1241.1
1331413  1319120  743420   41       NA                   1.9642069327e+02     NA          1242.7
1333146  1320832  744413   24       NA                   1.9642077514e+02     NA          1244.0
1334890  1322562  745391   52       NA                   1.9642115944e+02     NA          1245.3
1336592  1324253  746335   35       NA                   1.9642118770e+02     NA          1246.8
1338317  1325958  747288   43       NA                   1.9642125022e+02     NA          1247.9
1340070  1327693  748227   35       NA                   1.9642127246e+02     NA          1249.1
1341805  1329417  749218   42       NA                   1.9642139368e+02     NA          1250.2
1343487  1331092  750202   66       NA                   1.9642148787e+02     NA          1251.3
1345222  1332814  751111   58       NA                   1.9642150272e+02     NA          1252.3
1346933  1334502  752074   29       NA                   1.9642160192e+02     NA          1253.3
1348654  1336210  753057   13       NA                   1.9642186245e+02     NA          1254.4
1350438  1337969  754021   55       NA                   1.9642186245e+02     NA          1255.3
1352216  1339721  754937   45       NA                   1.9642190975e+02     NA          1256.7
1353908  1341397  755881   35       NA                   1.9642199263e+02     NA          1258.4
1355635  1343102  756844   31       NA                   1.9642213721e+02     NA          1260.4
1357372  1344820  757775   32       NA                   1.9642235411e+02     NA          1262.4
1359059  1346495  758696   50       NA                   1.9642235411e+02     NA          1264.4
1360802  1348228  759621   20       NA                   1.9642248063e+02     NA          1266.2
1362508  1349919  760577   46       NA                   1.9642250520e+02     NA          1267.8
1364223  1351616  761542   26       NA                   1.9642250520e+02     NA          1270.4
1365943  1353317  762500   28       NA                   1.9642271115e+02     NA          1272.2
1367683  1355041  763420   34       NA                   1.9642287634e+02     NA          1273.9
1369407  1356747  764454   65       NA                   1.9642299087e+02     NA          1276.0
1371165  1358495  765436   35       NA                   1.9642313834e+02     NA          1277.7
1372901  1360211  766388   44       NA                   1.9642313834e+02     NA          1280.6
1374576  1361875  767393   53       NA                   1.9642323814e+02     NA          1282.3
1376307  1363582  768262   47       NA                   1.9642347289e+02     NA          1284.5
1377985  1365242  769244   31       NA                   1.9642349753e+02     NA          1286.3
1379723  1366960  770154   47       NA                   1.9642379029e+02     NA          1287.9
1381442  1368665  771145   57       NA                   1.9642380964e+02     NA          1289.4
1383196  1370408  772071   41       NA                   1.9642383056e+02     NA          1291.0
1384917  1372114  773014   23       NA                   1.9642383238e+02     NA          1292.9
1386651  1373838  773956   45       NA                   1.9642387709e+02     NA          1294.8
1388309  1375483  774930   59       NA                   1.9642389426e+02     NA          1296.4
1390036  1377205  775805   60       NA                   1.9642389426e+02     NA          1298.3
1391737  1378896  776754   59       NA                   1.9642390930e+02     NA          1299.9
1393441  1380581  777674   73       NA                   1.9642392476e+02     NA          1301.6
1395145  1382270  778638   41       NA                   1.9642398493e+02     NA          1303.1
1396879  1383992  779564   27       NA                   1.9642454144e+02     NA          1304.6
1398605  1385705  780496   80       NA                   1.9642465632e+02     NA          1306.1
1400419  1387508  781460   22       NA                   1.9642499259e+02     NA          1307.7
1402131  1389206  782416   43       NA                   1.9642505822e+02     NA          1309.2
1403867  1390926  783348   40       NA                   1.9642509295e+02     NA          1310.6
1405609  1392646  784300   26       NA                   1.9642543181e+02     NA          1312.0
1407325  1394351  785272   36       NA                   1.9642545271e+02     NA          1313.5
1409050  1396059  786271   49       NA                   1.9642546431e+02     NA          1315.0
1410777  1397780  787218   25       NA                   1.9642579176e+02     NA          1316.6
1412512  1399503  788173   42       NA                   1.9642585235e+02     NA          1318.0
1414252  1401220  789097   39       NA                   1.9642585292e+02     NA          1319.5
1415959  1402910  790080   47       NA                   1.9642585421e+02     NA          1320.8
1417704  1404635  791027   42       NA                   1.9642585569e+02     NA          1322.1
1419387  1406299  792022   50       NA                   1.9642587279e+02     NA          1323.3
1421141  1408039  792958   29       NA                   1.9642587702e+02     NA          1324.5
1422853  1409736  793960   25       NA                   1.9642589428e+02     NA          1326.3
1424639  1411513  794894   74       NA                   1.9642657917e+02     NA          1328.8
1426350  1413200  795869   39       NA                   1.9642660274e+02     NA          1330.7
1428151  1414982  796808   38       NA                   1.9642662603e+02     NA          1333.0
1429900  1416709  797743   28       NA                   1.9642664376e+02     NA          1335.5
1431599  1418397  798748   38       NA                   1.9642666550e+02     NA          1337.3
1433333  1420114  799680   38       NA                   1.9642677076e+02     NA          1339.1
1435011  1421779  800646   35       NA                   1.9642690844e+02     NA          1340.5
1436740  1423490  801579   44       NA                   1.9642690844e+02     NA          1342.3
1438470  1425211  802483   41       NA                   1.9642692265e+02     NA          1343.8
1440165  1426895  803434   41       NA                   1.9642692265e+02     NA          1345.7
1441889  1428602  804428   30       NA                   1.9642715898e+02     NA          1348.1
1443602  1430298  805335   27       NA                   1.9642740270e+02     NA          1350.2
1445340  1432024  806341   75       NA                   1.9642746484e+02     NA          1352.0
1447090  1433762  807281   48       NA                   1.9642747577e+02     NA          1354.1
1448858  1435514  808249   49       NA                   1.9642756006e+02     NA          1355.7
1450599  1437241  809230   66       NA                   1.9642760075e+02     NA          1357.3
1452313  1438943  810176   38       NA                   1.9642793993e+02     NA          1359.0
1454038  1440661  811141   37       NA                   1.9642812037e+02     NA          1360.9
1455736  1442350  812077   44       NA                   1.9642814458e+02     NA          1362.4
1457427  1444032  813034   22       NA                   1.9642818439e+02     NA          1364.5
1459144  1445732  813989   52       NA                   1.9642826824e+02     NA          1366.2
1460980  1447544  814973   70       NA                   1.9642836083e+02     NA          1367.8
1462662  1449212  815949   24       NA                   1.9642849763e+02     NA          1369.4
1464367  1450910  816858   33       NA                   1.9642851010e+02     NA          1370.9
1466036  1452568  817849   28       NA                   1.9642853277e+02     NA          1372.7
1467828  1454343  818797   56       NA                   1.9642859501e+02     NA          1374.3
1469549  1456049  819746   31       NA                   1.9642860246e+02     NA          1376.0
1471292  1457777  820717   39       NA                   1.9642860246e+02     NA          1377.4
1473015  1459477  821662   33       NA                   1.9642888105e+02     NA          1378.6
1474732  1461180  822639   48       NA                   1.9642897396e+02     NA          1380.2
1476488  1462924  823575   26       NA                   1.9642910243e+02     NA          1381.5
1478239  1464660  824552   33       NA                   1.9642912124e+02     NA          1383.0
1479995  1466398  825474   38       NA                   1.9642953683e+02     NA          1384.7
1481697  1468091  826410   32       NA                   1.9642953683e+02     NA          1386.3
1483482  1469860  827323   45       NA                   1.9642974886e+02     NA          1387.7
1485229  1471582  828234   57       NA                   1.9642976861e+02     NA          1389.2
1486973  1473303  829198   50       NA                   1.9642984251e+02     NA          1390.5
1488725  1475027  830112   46       NA                   1.9642990681e+02     NA          1391.8
1490391  1476685  831050   35       NA                   1.9643010153e+02     NA          1393.2
1492121  1478401  831982   40       NA                   1.9643010153e+02     NA          1394.6
1493845  1480110  832958   31       NA                   1.9643021976e+02     NA          1395.9
1495600  1481843  833879   36       NA                   1.9643046518e+02     NA          1397.3
1497241  1483478  834846   33       NA                   1.9643054812e+02     NA          1398.4
1498947  1485171  835772   64       NA                   1.9643054812e+02     NA          1399.8
1500671  1486884  836738   43       NA                   1.9643074954e+02     NA          1400.9
1502413  1488605  837656   47       NA                   1.9643078418e+02     NA          1402.1
1504129  1490305  838654   51       NA                   1.9643079726e+02     NA          1403.2
1505928  1492080  839553   36       NA                   1.9643081594e+02     NA          1404.3
1507618  1493755  840507   24       NA                   1.9643097246e+02     NA          1405.3
1509365  1495491  841452   43       NA                   1.9643099977e+02     NA          1406.4
1511095  1497201  842468   33       NA                   1.9643121355e+02     NA          1407.6
1512834  1498925  843445   53       NA                   1.9643128866e+02     NA          1408.7
1514603  1500671  844362   40       NA                   1.9643157447e+02     NA          1409.7
1516308  1502365  845317   33       NA                   1.9643157447e+02     NA          1411.0
1518038  1504079  846241   28       NA                   1.9643158886e+02     NA          1412.2
1519771  1505802  847218   43       NA                   1.9643167917e+02     NA          1413.3
1521552  1507559  848151   59       NA                   1.9643172232e+02     NA          1414.6
1523242  1509239  849149   45       NA                   1.9643178892e+02     NA          1416.1
1525024  1511005  850017   25       NA                   1.9643178892e+02     NA          1417.5
1526767  1512733  851002   49       NA                   1.9643185992e+02     NA          1418.9
1528530  1514476  851947   29       NA                   1.9643191800e+02     NA          1420.5
1530220  1516152  852963   46       NA                   1.9643194851e+02     NA          1422.0
1531942  1517858  853857   35       NA                   1.9643197594e+02     NA          1423.3
1533668  1519571  854853   48       NA                   1.9643234136e+02     NA          1424.9
1535372  1521261  855809   31       NA                   1.9643234986e+02     NA          1426.3
1537105  1522971  856748   59       NA                   1.9643237311e+02     NA          1428.1
1538795  1524649  857696   45       NA                   1.9643238919e+02     NA          1429.6
1540543  1526377  858638   50       NA                   1.9643239499e+02     NA          1431.0
1542289  1528109  859534   38       NA                   1.9643242375e+02     NA          1432.4
1544079  1529873  860472   55       NA                   1.9643243434e+02     NA          1433.8
1545854  1531623  861419   34       NA                   1.9643292441e+02     NA          1435.7
1547632  1533387  862399   13       NA                   1.9643293711e+02     NA          1437.4
1549377  1535116  863370   24       NA                   1.9643300891e+02     NA          1439.3
1551133  1536852  864304   39       NA                   1.9643303964e+02     NA          1441.4
1552899  1538600  865250   22       NA                   1.9643305771e+02     NA          1443.3
1554602  1540291  866221   76       NA                   1.9643307781e+02     NA          1445.0
1556364  1542033  867197   44       NA                   1.9643311085e+02     NA          1446.7
1558099  1543750  868208   28       NA                   1.9643343173e+02     NA          1448.4
1559863  1545499  869134   23       NA                   1.9643348511e+02     NA          1450.0
1561603  1547224  870088   62       NA                   1.9643356770e+02     NA          1451.8
1563362  1548961  871097   54       NA                   1.9643366489e+02     NA          1453.5
1565081  1550661  872098   68       NA                   1.9643370894e+02     NA          1455.2
1566832  1552399  873041   23       NA                   1.9643391516e+02     NA          1456.9
1568603  1554157  874000   36       NA                   1.9643397596e+02     NA          1458.7
1570359  1555901  874906   53       NA                   1.9643402649e+02     NA          1460.7
1572110  1557637  875859   68       NA                   1.9643417911e+02     NA          1462.2
1573859  1559366  876870   26       NA                   1.9643418617e+02     NA          1463.8
1575650  1561134  877791   44       NA                   1.9643419693e+02     NA          1465.4
1577387  1562852  878764   45       NA                   1.9643427291e+02     NA          1466.9
1579172  1564614  879687   58       NA                   1.9643452049e+02     NA          1468.6
1580829  1566259  880668   32       NA                   1.9643453527e+02     NA          1470.8
1582523  1567942  881584   38       NA                   1.9643455711e+02     NA          1472.7
1584174  1569587  882547   41       NA                   1.9643473746e+02     NA          1474.4
1585891  1571293  883430   64       NA                   1.9643479789e+02     NA          1475.8
1587543  1572929  884370   47       NA                   1.9643486527e+02     NA          1477.8
1589287  1574660  885302   47       NA                   1.9643486736e+02     NA          1480.0
1590980  1576348  886307   34       NA                   1.9643488840e+02     NA          1481.8
1592713  1578065  887210   68       NA                   1.9643508068e+02     NA          1483.4
1594468  1579798  888145   46       NA                   1.9643510918e+02     NA          1485.0
1596232  1581553  889127   33       NA                   1.9643512576e+02     NA          1486.5
1597921  1583227  890104   62       NA                   1.9643523074e+02     NA          1487.9
1599680  1584965  890997   58       NA                   1.9643526299e+02     NA          1489.7
1601414  1586688  892001   54       NA                   1.9643533575e+02     NA          1491.3
1603205  1588461  892894   65       NA                   1.9643542949e+02     NA          1493.0
1604937  1590186  893874   55       NA                   1.9643553030e+02     NA          1494.6
1606681  1591915  894822   25       NA                   1.9643553030e+02     NA          1495.8
1608363  1593589  895786   55       NA                   1.9643572186e+02     NA          1497.0
1610110  1595322  896749   43       NA                   1.9643581635e+02     NA          1498.2
1611840  1597034  897747   30       NA                   1.9643583234e+02     NA          1499.6
1613566  1598748  898713   49       NA                   1.9643590418e+02     NA          1500.7
1615299  1600466  899630   48       NA                   1.9643608489e+02     NA          1501.9
1617074  1602226  900527   32       NA                   1.9643621045e+02     NA          1503.2
1618758  1603890  901505   19       NA                   1.9643630964e+02     NA          1504.7
1620464  1605587  902459   66       NA                   1.9643632653e+02     NA          1506.6
1622182  1607293  903403   52       NA                   1.9643651279e+02     NA          1508.5
1623936  1609030  904357   67       NA                   1.9643654524e+02     NA          1510.4
1625652  1610734  905301   38       NA                   1.9643671679e+02     NA          1512.2
1627364  1612435  906259   60       NA                   1.9643676381e+02     NA          1513.7
1629113  1614165  907232   36       NA                   1.9643678463e+02     NA          1515.3
1630831  1615867  908232   41       NA                   1.9643694613e+02     NA          1517.0
1632547  1617569  909188   51       NA                   1.9643696339e+02     NA          1518.8
1634319  1619321  910096   79       NA                   1.9643709395e+02     NA          1520.5
1635981  1620977  911076   32       NA                   1.9643727792e+02     NA          1522.4
1637728  1622704  912053   40       NA                   1.9643728214e+02     NA          1524.2
1639392  1624358  913049   63       NA                   1.9643731200e+02     NA          1525.8
