
MOSEK Version 8.0.0.51 (Build date: 2016-12-14 12:53:47)
Copyright (c) MOSEK ApS, Denmark. WWW: mosek.com
Platform: Linux/64-X86

MOSEK warning 710: #15 (nearly) zero elements are specified in sparse col '' (16) of matrix 'A'.
MOSEK warning 710: #5 (nearly) zero elements are specified in sparse col '' (17) of matrix 'A'.
MOSEK warning 710: #13 (nearly) zero elements are specified in sparse col '' (18) of matrix 'A'.
MOSEK warning 710: #12 (nearly) zero elements are specified in sparse col '' (19) of matrix 'A'.
MOSEK warning 710: #11 (nearly) zero elements are specified in sparse col '' (20) of matrix 'A'.
MOSEK warning 710: #10 (nearly) zero elements are specified in sparse col '' (21) of matrix 'A'.
MOSEK warning 710: #3 (nearly) zero elements are specified in sparse col '' (22) of matrix 'A'.
MOSEK warning 710: #8 (nearly) zero elements are specified in sparse col '' (23) of matrix 'A'.
MOSEK warning 710: #4 (nearly) zero elements are specified in sparse col '' (25) of matrix 'A'.
MOSEK warning 710: #5 (nearly) zero elements are specified in sparse col '' (26) of matrix 'A'.
Warning number 710 is disabled.
Problem
  Name                   :                 
  Objective sense        : min             
  Type                   : CONIC (conic optimization problem)
  Constraints            : 822             
  Cones                  : 1               
  Scalar variables       : 515             
  Matrix variables       : 0               
  Integer variables      : 256             

Optimizer started.
Mixed integer optimizer started.
Threads used: 72
Presolve started.
Presolve terminated. Time = 0.97
Presolved problem: 507 variables, 309 constraints, 6902 non-zeros
Presolved problem: 0 general integer, 249 binary, 258 continuous
Clique table size: 285
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
695949   651432   388200   71       1.1645574248e+02     6.0956165471e+01     47.66       1020.2
698271   653600   389394   58       1.1645574248e+02     6.0966504662e+01     47.65       1023.6
700597   655769   390628   41       1.1645574248e+02     6.0991205537e+01     47.63       1026.5
702920   657948   391889   37       1.1645574248e+02     6.1003815606e+01     47.62       1030.7
705254   660125   393189   46       1.1645574248e+02     6.1014373828e+01     47.61       1034.6
707526   662231   394343   70       1.1618180129e+02     6.1021184757e+01     47.48       1038.3
709846   664405   395649   58       1.1618180129e+02     6.1042652580e+01     47.46       1043.4
712171   666578   396874   64       1.1618180129e+02     6.1053761722e+01     47.45       1048.6
714468   668740   398081   53       1.1618180129e+02     6.1068115774e+01     47.44       1051.6
716755   670911   399344   53       1.1618180129e+02     6.1088787220e+01     47.42       1055.4
719083   673092   400584   29       1.1618180129e+02     6.1100575850e+01     47.41       1059.4
721391   675262   401812   43       1.1618180129e+02     6.1113015717e+01     47.40       1063.2
723708   677440   403015   36       1.1618180129e+02     6.1126787227e+01     47.39       1067.4
725999   679604   404232   29       1.1618180129e+02     6.1139088356e+01     47.38       1072.2
728297   681769   405472   39       1.1618180129e+02     6.1152198518e+01     47.37       1075.9
730607   683939   406682   41       1.1618180129e+02     6.1162337590e+01     47.36       1079.2
732929   686111   407918   55       1.1618180129e+02     6.1174361041e+01     47.35       1083.9
735278   688288   409245   53       1.1618180129e+02     6.1189072301e+01     47.33       1087.7
737573   690459   410526   47       1.1618180129e+02     6.1198824386e+01     47.32       1090.8
739872   692624   411793   52       1.1618180129e+02     6.1214140779e+01     47.31       1095.1
742164   694792   413017   42       1.1618180129e+02     6.1226278518e+01     47.30       1099.9
744469   696966   414268   28       1.1618180129e+02     6.1245541763e+01     47.28       1103.6
746767   699137   415524   40       1.1618180129e+02     6.1254864410e+01     47.28       1107.1
749016   701246   416729   47       1.1618180129e+02     6.1271998445e+01     47.26       1111.9
751331   703410   417930   44       1.1618180129e+02     6.1282569217e+01     47.25       1115.6
753644   705582   419267   69       1.1618180129e+02     6.1298440741e+01     47.24       1118.8
755954   707754   420411   51       1.1618180129e+02     6.1308154097e+01     47.23       1122.2
758259   709922   421666   36       1.1618180129e+02     6.1322632936e+01     47.22       1126.9
760575   712095   422930   24       1.1618180129e+02     6.1334125734e+01     47.21       1130.4
762861   714257   424132   39       1.1618180129e+02     6.1351528831e+01     47.19       1135.2
765177   716421   425384   31       1.1618180129e+02     6.1365899813e+01     47.18       1139.2
767499   718591   426624   65       1.1618180129e+02     6.1377765639e+01     47.17       1142.9
769819   720756   427948   37       1.1618180129e+02     6.1391272640e+01     47.16       1148.3
772114   722932   429219   37       1.1618180129e+02     6.1403086624e+01     47.15       1152.7
774428   725105   430509   24       1.1618180129e+02     6.1416850440e+01     47.14       1156.2
776734   727269   431731   24       1.1618180129e+02     6.1430045686e+01     47.13       1160.5
779025   729435   432974   40       1.1618180129e+02     6.1442770053e+01     47.11       1164.0
781333   731609   434276   27       1.1618180129e+02     6.1453530149e+01     47.11       1167.2
783580   733715   435503   51       1.1618180129e+02     6.1469408581e+01     47.09       1172.0
785888   735883   436757   25       1.1618180129e+02     6.1477712887e+01     47.08       1175.7
788196   738051   437937   34       1.1618180129e+02     6.1492505233e+01     47.07       1179.6
790507   740225   439208   34       1.1618180129e+02     6.1505897735e+01     47.06       1184.4
792795   742394   440402   30       1.1618180129e+02     6.1509579319e+01     47.06       1187.8
795099   744563   441640   64       1.1618180129e+02     6.1530942160e+01     47.04       1192.2
797412   746732   442905   60       1.1618180129e+02     6.1545610649e+01     47.03       1196.2
799720   748892   444085   71       1.1618180129e+02     6.1553054035e+01     47.02       1199.2
802018   751063   445347   52       1.1618180129e+02     6.1567462094e+01     47.01       1203.6
804323   753229   446604   24       1.1618180129e+02     6.1571224605e+01     47.00       1208.1
806667   755408   447888   51       1.1618180129e+02     6.1587697395e+01     46.99       1211.0
808962   757581   449189   26       1.1618180129e+02     6.1603615037e+01     46.98       1215.3
811264   759746   450383   43       1.1618180129e+02     6.1616488822e+01     46.97       1219.5
813582   761919   451605   70       1.1618180129e+02     6.1626301681e+01     46.96       1222.4
815885   764084   452848   65       1.1618180129e+02     6.1636491536e+01     46.95       1226.3
818203   766257   454094   41       1.1618180129e+02     6.1644608951e+01     46.94       1230.6
820461   768369   455290   25       1.1617338754e+02     6.1661137877e+01     46.92       1233.8
822769   770543   456580   50       1.1617338754e+02     6.1673385634e+01     46.91       1238.0
825083   772713   457832   37       1.1617338754e+02     6.1685004842e+01     46.90       1242.2
827405   774882   459112   53       1.1617338754e+02     6.1693943414e+01     46.89       1245.1
829714   777044   460371   20       1.1617338754e+02     6.1707565973e+01     46.88       1249.2
832020   779202   461561   56       1.1617338754e+02     6.1720123752e+01     46.87       1253.5
834329   781372   462838   42       1.1617338754e+02     6.1731779136e+01     46.86       1256.3
836632   783539   464109   51       1.1617338754e+02     6.1744672553e+01     46.85       1259.8
838933   785708   465424   35       1.1617338754e+02     6.1756635733e+01     46.84       1263.7
841248   787870   466631   43       1.1617338754e+02     6.1767621205e+01     46.83       1266.9
843538   790039   467873   44       1.1617338754e+02     6.1781964376e+01     46.82       1271.4
845856   792211   469129   57       1.1617338754e+02     6.1791157533e+01     46.81       1275.6
848173   794374   470336   44       1.1617338754e+02     6.1803907585e+01     46.80       1278.7
850467   796533   471532   38       1.1617338754e+02     6.1814310661e+01     46.79       1282.8
852787   798703   472820   54       1.1617338754e+02     6.1824841056e+01     46.78       1286.1
855040   800818   474027   42       1.1617338754e+02     6.1829806869e+01     46.78       1289.1
857362   802990   475273   39       1.1617338754e+02     6.1847504107e+01     46.76       1293.7
859659   805158   476526   56       1.1617338754e+02     6.1858727972e+01     46.75       1297.7
861972   807324   477773   19       1.1617338754e+02     6.1869045978e+01     46.74       1301.1
864265   809483   478990   18       1.1617338754e+02     6.1881447953e+01     46.73       1305.4
866584   811652   480207   43       1.1617338754e+02     6.1890236436e+01     46.73       1309.7
868879   813818   481466   46       1.1617338754e+02     6.1901392689e+01     46.72       1312.6
871200   815981   482719   57       1.1617338754e+02     6.1911694622e+01     46.71       1317.0
873504   818143   483939   28       1.1617338754e+02     6.1923176911e+01     46.70       1321.5
875836   820313   485201   44       1.1617338754e+02     6.1932886517e+01     46.69       1325.0
878161   822481   486444   24       1.1617338754e+02     6.1945539459e+01     46.68       1329.4
880476   824647   487665   18       1.1617338754e+02     6.1954434696e+01     46.67       1333.3
882804   826816   488955   46       1.1617338754e+02     6.1965054450e+01     46.66       1336.6
885094   828978   490119   31       1.1617338754e+02     6.1975345726e+01     46.65       1340.8
887388   831152   491415   41       1.1617338754e+02     6.1988482213e+01     46.64       1344.4
889642   833261   492683   33       1.1617338754e+02     6.1999197433e+01     46.63       1348.4
891946   835417   493891   50       1.1617338754e+02     6.2010344801e+01     46.62       1353.0
894260   837585   495153   53       1.1617338754e+02     6.2025041373e+01     46.61       1356.4
896564   839744   496335   41       1.1617338754e+02     6.2035032325e+01     46.60       1360.4
898880   841916   497615   50       1.1617338754e+02     6.2041882502e+01     46.60       1364.6
901193   844075   498812   51       1.1617338754e+02     6.2054630070e+01     46.58       1367.7
903492   846238   500043   48       1.1617338754e+02     6.2067074109e+01     46.57       1371.6
905811   848398   501320   45       1.1617338754e+02     6.2077657941e+01     46.56       1375.5
908126   850559   502503   62       1.1617338754e+02     6.2088423570e+01     46.56       1378.3
910424   852715   503719   52       1.1617338754e+02     6.2098795428e+01     46.55       1381.6
912738   854886   504923   33       1.1617338754e+02     6.2106510555e+01     46.54       1385.7
915061   857050   506192   59       1.1617338754e+02     6.2119489504e+01     46.53       1389.0
917389   859226   507500   43       1.1617338754e+02     6.2130069780e+01     46.52       1392.3
919694   861400   508771   62       1.1617338754e+02     6.2141505072e+01     46.51       1397.0
921984   863569   510031   46       1.1617338754e+02     6.2150238985e+01     46.50       1400.6
924281   865726   511248   29       1.1617338754e+02     6.2163254011e+01     46.49       1404.4
926583   867895   512508   29       1.1617338754e+02     6.2172463186e+01     46.48       1408.2
928831   870016   513794   34       1.1617338754e+02     6.2180400532e+01     46.48       1411.5
931133   872185   515064   36       1.1617338754e+02     6.2191023334e+01     46.47       1415.3
933466   874353   516377   22       1.1617338754e+02     6.2199727419e+01     46.46       1420.1
935805   876522   517688   21       1.1617338754e+02     6.2211932398e+01     46.45       1423.7
938121   878687   518956   47       1.1617338754e+02     6.2222117396e+01     46.44       1426.9
940457   880849   520166   53       1.1617338754e+02     6.2232197658e+01     46.43       1431.4
942746   883012   521381   42       1.1617338754e+02     6.2242790478e+01     46.42       1435.0
945082   885181   522575   47       1.1617338754e+02     6.2252995324e+01     46.41       1437.7
947399   887345   523788   51       1.1617338754e+02     6.2263819887e+01     46.40       1441.7
949701   889513   525050   64       1.1617338754e+02     6.2273870333e+01     46.40       1445.4
952018   891671   526237   21       1.1617338754e+02     6.2284267363e+01     46.39       1448.3
954339   893831   527494   42       1.1617338754e+02     6.2295963645e+01     46.38       1452.7
956656   895997   528779   33       1.1617338754e+02     6.2306732331e+01     46.37       1456.5
958988   898167   530025   54       1.1617338754e+02     6.2316747214e+01     46.36       1459.3
961296   900341   531257   21       1.1617338754e+02     6.2324853770e+01     46.35       1463.4
963594   902509   532555   48       1.1617338754e+02     6.2334172736e+01     46.34       1467.6
965856   904622   533759   16       1.1617338754e+02     6.2343161153e+01     46.34       1470.5
968138   906777   534961   68       1.1617338754e+02     6.2350605138e+01     46.33       1474.9
970468   908949   536233   48       1.1617338754e+02     6.2362975303e+01     46.32       1478.9
972773   911111   537492   27       1.1617338754e+02     6.2366900646e+01     46.32       1482.1
975097   913274   538730   35       1.1617338754e+02     6.2381905082e+01     46.30       1485.9
977417   915437   540036   37       1.1617338754e+02     6.2392173346e+01     46.29       1490.2
979745   917602   541274   60       1.1617338754e+02     6.2403448646e+01     46.28       1493.5
982055   919762   542528   58       1.1617338754e+02     6.2412972541e+01     46.28       1497.5
984368   921927   543841   33       1.1617338754e+02     6.2423006052e+01     46.27       1501.5
986668   924090   545095   26       1.1617338754e+02     6.2434014902e+01     46.26       1504.9
988973   926250   546314   33       1.1617338754e+02     6.2441529747e+01     46.25       1509.3
991284   928410   547547   42       1.1617338754e+02     6.2453499566e+01     46.24       1514.0
993581   930577   548792   42       1.1617338754e+02     6.2465294869e+01     46.23       1517.8
995906   932740   550025   76       1.1617338754e+02     6.2474979022e+01     46.22       1521.9
998207   934907   551240   37       1.1617338754e+02     6.2478107546e+01     46.22       1526.4
1000524  937076   552517   68       1.1617338754e+02     6.2495275315e+01     46.21       1529.7
1002775  939186   553714   59       1.1617338754e+02     6.2503881497e+01     46.20       1534.2
1005100  941356   554987   50       1.1617338754e+02     6.2512880833e+01     46.19       1538.3
1007425  943516   556124   43       1.1617338754e+02     6.2519097664e+01     46.18       1541.7
1009714  945677   557395   38       1.1617338754e+02     6.2529874034e+01     46.18       1545.9
1012035  947843   558726   27       1.1617338754e+02     6.2539403503e+01     46.17       1550.3
1014319  950006   559940   53       1.1617338754e+02     6.2546761021e+01     46.16       1553.8
1016641  952166   561176   50       1.1617338754e+02     6.2556843627e+01     46.15       1557.9
1018938  954328   562441   46       1.1617338754e+02     6.2565696414e+01     46.14       1562.5
1021251  956480   563636   43       1.1617338754e+02     6.2572470115e+01     46.14       1566.2
1023572  958637   564833   34       1.1617338754e+02     6.2583977795e+01     46.13       1570.4
1025879  960793   566026   27       1.1617338754e+02     6.2592262982e+01     46.12       1574.6
1028238  962959   567327   44       1.1617338754e+02     6.2602572841e+01     46.11       1578.2
1030544  965124   568633   48       1.1617338754e+02     6.2610686485e+01     46.11       1582.7
1032875  967291   569912   27       1.1617338754e+02     6.2619458581e+01     46.10       1586.9
1035159  969458   571196   40       1.1617338754e+02     6.2630402940e+01     46.09       1590.3
1037472  971625   572381   68       1.1617338754e+02     6.2637760849e+01     46.08       1594.3
1039738  973740   573561   29       1.1617338754e+02     6.2648539299e+01     46.07       1598.6
1042054  975905   574781   30       1.1617338754e+02     6.2659269913e+01     46.06       1602.1
1044396  978070   576005   35       1.1617338754e+02     6.2666618143e+01     46.06       1606.5
1046747  980242   577300   57       1.1617338754e+02     6.2675283196e+01     46.05       1611.0
1049078  982406   578561   45       1.1617338754e+02     6.2687011209e+01     46.04       1613.6
1051390  984567   579863   25       1.1617338754e+02     6.2695529634e+01     46.03       1618.0
1053729  986739   581112   56       1.1617338754e+02     6.2703487571e+01     46.03       1622.1
1056041  988901   582348   23       1.1617338754e+02     6.2708948274e+01     46.02       1624.8
1058348  991066   583585   48       1.1617338754e+02     6.2724638962e+01     46.01       1628.7
1060648  993232   584833   57       1.1617338754e+02     6.2734332167e+01     46.00       1633.1
1062955  995390   586084   29       1.1617338754e+02     6.2741320890e+01     45.99       1636.2
1065269  997551   587236   29       1.1617338754e+02     6.2751199834e+01     45.98       1641.0
1067568  999707   588409   32       1.1617338754e+02     6.2758914046e+01     45.98       1645.0
1069892  1001869  589683   25       1.1617338754e+02     6.2768823956e+01     45.97       1647.9
1072187  1004033  590934   35       1.1617338754e+02     6.2777259384e+01     45.96       1652.3
1074496  1006193  592191   42       1.1617338754e+02     6.2784373886e+01     45.96       1656.7
1076749  1008294  593372   40       1.1617338754e+02     6.2794956828e+01     45.95       1659.7
1079052  1010464  594595   44       1.1617338754e+02     6.2804944071e+01     45.94       1663.9
1081372  1012635  595891   43       1.1617338754e+02     6.2812649099e+01     45.93       1667.8
1083721  1014796  597128   34       1.1617338754e+02     6.2821845171e+01     45.92       1670.8
1086017  1016952  598376   62       1.1617338754e+02     6.2827532888e+01     45.92       1675.3
1088311  1019115  599594   47       1.1617338754e+02     6.2837881895e+01     45.91       1679.5
1090648  1021278  600855   38       1.1617338754e+02     6.2846374450e+01     45.90       1683.1
1092962  1023437  602059   64       1.1617338754e+02     6.2855691495e+01     45.89       1687.5
1095284  1025604  603313   58       1.1617338754e+02     6.2863929734e+01     45.89       1691.1
1097584  1027769  604527   39       1.1617338754e+02     6.2873111669e+01     45.88       1694.2
1099919  1029937  605802   49       1.1617338754e+02     6.2881005782e+01     45.87       1699.1
1102221  1032113  607080   41       1.1617338754e+02     6.2891739179e+01     45.86       1703.9
1104530  1034279  608311   54       1.1617338754e+02     6.2900051908e+01     45.86       1707.5
1106828  1036440  609551   41       1.1617338754e+02     6.2907611603e+01     45.85       1712.3
1109133  1038600  610750   43       1.1617338754e+02     6.2917629866e+01     45.84       1716.3
1111471  1040771  612022   25       1.1617338754e+02     6.2925169392e+01     45.84       1719.6
1113721  1042873  613212   31       1.1617338754e+02     6.2934640356e+01     45.83       1724.3
1116041  1045042  614438   27       1.1617338754e+02     6.2942701711e+01     45.82       1728.5
1118347  1047212  615730   37       1.1617338754e+02     6.2951377470e+01     45.81       1731.7
1120686  1049379  617015   56       1.1617338754e+02     6.2959033074e+01     45.81       1735.7
1122989  1051552  618264   47       1.1617338754e+02     6.2968429904e+01     45.80       1740.0
1125303  1053718  619560   58       1.1617338754e+02     6.2975897494e+01     45.79       1742.7
1127594  1055875  620771   34       1.1617338754e+02     6.2984555853e+01     45.78       1747.3
1129900  1058038  622057   40       1.1617338754e+02     6.2995393539e+01     45.77       1751.4
1132214  1060208  623277   31       1.1617338754e+02     6.3004217567e+01     45.77       1754.9
1134513  1062368  624592   61       1.1617338754e+02     6.3012461840e+01     45.76       1759.7
1136845  1064528  625794   32       1.1617338754e+02     6.3020562367e+01     45.75       1764.0
1139133  1066689  627030   17       1.1617338754e+02     6.3025412538e+01     45.75       1767.0
1141429  1068857  628270   33       1.1617338754e+02     6.3034657041e+01     45.74       1771.1
1143727  1071018  629482   44       1.1617338754e+02     6.3037291012e+01     45.74       1774.9
1146043  1073181  630726   73       1.1617338754e+02     6.3050685466e+01     45.73       1778.2
1148380  1075354  631975   24       1.1617338754e+02     6.3060274562e+01     45.72       1782.7
1150685  1077519  633274   25       1.1617338754e+02     6.3065257914e+01     45.71       1785.7
1152907  1079631  634530   27       1.1617338754e+02     6.3074323479e+01     45.71       1789.4
1155203  1081785  635710   31       1.1617338754e+02     6.3083730068e+01     45.70       1793.7
1157509  1083944  636942   62       1.1617338754e+02     6.3092194983e+01     45.69       1797.1
1159841  1086112  638158   32       1.1617338754e+02     6.3100297988e+01     45.68       1801.1
1162160  1088278  639427   24       1.1617338754e+02     6.3107868851e+01     45.68       1805.5
1164478  1090440  640635   58       1.1617338754e+02     6.3115510189e+01     45.67       1809.1
1166791  1092598  641924   70       1.1617338754e+02     6.3124057006e+01     45.66       1813.9
1169115  1094760  643152   37       1.1617338754e+02     6.3130989996e+01     45.66       1818.3
1171428  1096928  644359   36       1.1617338754e+02     6.3139083808e+01     45.65       1821.8
1173742  1099089  645609   34       1.1617338754e+02     6.3144562230e+01     45.65       1826.3
1176068  1101258  646837   37       1.1617338754e+02     6.3154762017e+01     45.64       1830.1
1178364  1103409  648021   66       1.1617338754e+02     6.3162367411e+01     45.63       1833.4
1180666  1105570  649227   46       1.1617338754e+02     6.3169549297e+01     45.62       1837.9
1183010  1107727  650389   39       1.1617338754e+02     6.3178215556e+01     45.62       1841.6
1185318  1109884  651565   32       1.1617338754e+02     6.3186693609e+01     45.61       1844.2
1187611  1112047  652822   30       1.1617338754e+02     6.3193633379e+01     45.60       1848.3
1189870  1114144  654011   34       1.1617338754e+02     6.3200298535e+01     45.60       1852.4
1192179  1116303  655276   35       1.1617338754e+02     6.3209875841e+01     45.59       1855.5
1194488  1118474  656559   52       1.1617338754e+02     6.3218908484e+01     45.58       1859.6
1196835  1120639  657808   46       1.1617338754e+02     6.3227666195e+01     45.57       1863.5
1199162  1122807  659043   47       1.1617338754e+02     6.3236518207e+01     45.57       1866.6
1201480  1124966  660281   45       1.1617338754e+02     6.3243932014e+01     45.56       1870.4
1203786  1127135  661561   47       1.1617338754e+02     6.3252552089e+01     45.55       1874.8
1206070  1129291  662813   70       1.1617338754e+02     6.3261992872e+01     45.55       1878.2
1208364  1131456  664037   31       1.1617338754e+02     6.3270061613e+01     45.54       1881.6
1210667  1133618  665258   33       1.1617338754e+02     6.3278309544e+01     45.53       1885.7
1212993  1135778  666508   30       1.1617338754e+02     6.3285807690e+01     45.52       1889.9
1215329  1137945  667774   29       1.1617338754e+02     6.3293998762e+01     45.52       1894.0
1217679  1140110  669050   36       1.1617338754e+02     6.3302490984e+01     45.51       1898.0
1219992  1142275  670303   52       1.1617338754e+02     6.3309109152e+01     45.50       1901.0
1222298  1144441  671529   41       1.1617338754e+02     6.3317673135e+01     45.50       1905.2
1224627  1146603  672732   75       1.1617338754e+02     6.3325864564e+01     45.49       1909.2
1226938  1148752  673983   26       1.1617338754e+02     6.3333690350e+01     45.48       1912.5
1229189  1150854  675154   27       1.1617338754e+02     6.3336265214e+01     45.48       1916.9
1231481  1153018  676400   54       1.1617338754e+02     6.3347958192e+01     45.47       1920.8
1233789  1155178  677642   47       1.1617338754e+02     6.3354932645e+01     45.47       1923.8
1236076  1157339  678871   52       1.1617338754e+02     6.3363396150e+01     45.46       1927.4
1238370  1159503  680113   46       1.1617338754e+02     6.3372139784e+01     45.45       1932.3
1240698  1161667  681321   36       1.1617338754e+02     6.3378669441e+01     45.44       1935.7
1243029  1163830  682562   64       1.1617338754e+02     6.3385554541e+01     45.44       1940.0
1245325  1165992  683806   60       1.1617338754e+02     6.3393087396e+01     45.43       1943.6
1247638  1168152  685063   35       1.1617338754e+02     6.3401534070e+01     45.43       1946.5
1249934  1170308  686281   57       1.1617338754e+02     6.3409403543e+01     45.42       1949.8
1252247  1172466  687538   35       1.1617338754e+02     6.3416273937e+01     45.41       1953.9
1254547  1174630  688714   56       1.1617338754e+02     6.3419713829e+01     45.41       1957.2
1256840  1176794  689951   13       1.1617338754e+02     6.3430102020e+01     45.40       1960.9
1259148  1178957  691135   70       1.1617338754e+02     6.3436435597e+01     45.40       1965.0
1261464  1181126  692335   30       1.1617338754e+02     6.3445580715e+01     45.39       1968.8
1263789  1183289  693642   21       1.1617338754e+02     6.3452255283e+01     45.38       1972.4
1266081  1185447  694916   39       1.1617338754e+02     6.3462856476e+01     45.37       1977.4
1268315  1187552  696118   60       1.1599605457e+02     6.3470305999e+01     45.28       1980.7
1270596  1189711  697377   25       1.1599605457e+02     6.3478543240e+01     45.28       1985.0
1272906  1191865  698561   32       1.1599605457e+02     6.3485702320e+01     45.27       1988.7
1275218  1194024  699781   41       1.1599605457e+02     6.3493707446e+01     45.26       1991.8
1277543  1196185  701068   56       1.1599605457e+02     6.3499039184e+01     45.26       1996.5
1279859  1198345  702266   35       1.1599605457e+02     6.3506447349e+01     45.25       2000.8
1282171  1200510  703542   35       1.1599605457e+02     6.3516234178e+01     45.24       2003.6
1284491  1202668  704748   21       1.1599605457e+02     6.3523727600e+01     45.24       2007.6
1286801  1204830  705998   24       1.1599605457e+02     6.3530647568e+01     45.23       2011.8
1289121  1206990  707238   38       1.1599605457e+02     6.3538937797e+01     45.22       2014.8
1291450  1209150  708429   46       1.1599605457e+02     6.3546144561e+01     45.22       2019.2
1293759  1211308  709652   35       1.1599605457e+02     6.3554078430e+01     45.21       2022.8
1296054  1213465  710867   37       1.1599605457e+02     6.3562232982e+01     45.20       2026.5
1298358  1215632  712133   46       1.1599605457e+02     6.3568561152e+01     45.20       2031.1
1300678  1217787  713333   56       1.1599605457e+02     6.3574802648e+01     45.19       2034.7
1302991  1219945  714550   45       1.1599605457e+02     6.3583753559e+01     45.18       2037.9
1305331  1222112  715796   47       1.1599605457e+02     6.3591499958e+01     45.18       2041.9
1307563  1224215  716974   38       1.1599605457e+02     6.3598952933e+01     45.17       2045.7
1309864  1226375  718189   56       1.1599605457e+02     6.3605673061e+01     45.17       2049.1
1312213  1228543  719400   32       1.1599605457e+02     6.3612869445e+01     45.16       2053.3
1314533  1230703  720690   72       1.1599605457e+02     6.3618908344e+01     45.15       2056.8
1316821  1232862  721946   36       1.1599605457e+02     6.3628612735e+01     45.15       2060.3
1319134  1235027  723187   48       1.1599605457e+02     6.3635155487e+01     45.14       2064.5
1321475  1237194  724450   41       1.1599605457e+02     6.3642041555e+01     45.13       2068.4
1323770  1239360  725669   43       1.1599605457e+02     6.3649466745e+01     45.13       2071.2
1326068  1241516  726915   36       1.1599605457e+02     6.3657514256e+01     45.12       2074.6
1328382  1243682  728119   28       1.1599605457e+02     6.3665338441e+01     45.11       2078.9
1330690  1245842  729333   40       1.1599605457e+02     6.3671133253e+01     45.11       2082.2
1333009  1248004  730596   36       1.1599605457e+02     6.3677754456e+01     45.10       2086.9
1335340  1250169  731847   20       1.1599605457e+02     6.3684832375e+01     45.10       2090.9
1337655  1252337  733118   29       1.1599605457e+02     6.3692376962e+01     45.09       2094.2
1339975  1254503  734436   41       1.1599605457e+02     6.3697752425e+01     45.09       2097.9
1342274  1256667  735717   24       1.1599605457e+02     6.3705030417e+01     45.08       2102.5
1344600  1258830  736887   54       1.1599605457e+02     6.3712947568e+01     45.07       2105.8
1346833  1260927  738096   39       1.1599605457e+02     6.3721562028e+01     45.07       2109.2
1349147  1263091  739314   48       1.1599605457e+02     6.3724330046e+01     45.06       2113.9
1351442  1265253  740557   50       1.1599605457e+02     6.3735500608e+01     45.05       2117.8
1353734  1267404  741747   45       1.1599605457e+02     6.3741979191e+01     45.05       2121.2
1356059  1269569  742966   27       1.1599605457e+02     6.3750081612e+01     45.04       2125.4
1358375  1271735  744206   41       1.1599605457e+02     6.3756692650e+01     45.04       2129.3
1360716  1273894  745435   44       1.1599605457e+02     6.3763022170e+01     45.03       2132.6
1363031  1276058  746648   44       1.1599605457e+02     6.3767839614e+01     45.03       2136.6
1365339  1278217  747876   43       1.1599605457e+02     6.3774349292e+01     45.02       2140.2
1367666  1280375  749053   18       1.1599605457e+02     6.3783220419e+01     45.01       2144.1
1369969  1282544  750344   32       1.1599605457e+02     6.3788822743e+01     45.01       2148.3
1372264  1284707  751537   48       1.1599605457e+02     6.3798622019e+01     45.00       2152.0
1374590  1286864  752731   33       1.1599605457e+02     6.3806737045e+01     44.99       2155.9
1376936  1289029  753957   53       1.1599605457e+02     6.3813466326e+01     44.99       2159.4
1379256  1291184  755155   52       1.1599605457e+02     6.3819712395e+01     44.98       2163.1
1381561  1293342  756418   46       1.1599605457e+02     6.3825739721e+01     44.98       2167.2
1383793  1295434  757548   21       1.1599605457e+02     6.3832707120e+01     44.97       2171.5
1386086  1297601  758763   30       1.1599605457e+02     6.3840861439e+01     44.96       2174.6
1388385  1299758  759970   40       1.1599605457e+02     6.3847639773e+01     44.96       2178.6
1390708  1301915  761177   74       1.1599605457e+02     6.3852948363e+01     44.95       2183.0
1393038  1304082  762407   26       1.1599605457e+02     6.3861003837e+01     44.95       2186.7
1395343  1306244  763630   26       1.1599605457e+02     6.3869128586e+01     44.94       2190.1
1397648  1308406  764837   41       1.1599605457e+02     6.3875244064e+01     44.93       2194.8
1399932  1310566  766093   37       1.1599605457e+02     6.3882944086e+01     44.93       2197.8
1402235  1312718  767338   46       1.1599605457e+02     6.3889374241e+01     44.92       2201.9
1404514  1314881  768531   42       1.1599605457e+02     6.3895733113e+01     44.92       2205.8
1406831  1317044  769734   42       1.1599605457e+02     6.3900958025e+01     44.91       2209.3
1409142  1319214  770957   27       1.1599605457e+02     6.3908928559e+01     44.90       2213.5
1411425  1321373  772202   59       1.1599605457e+02     6.3915103560e+01     44.90       2217.8
1413762  1323534  773453   36       1.1599605457e+02     6.3922187744e+01     44.89       2221.1
1416082  1325696  774691   42       1.1599605457e+02     6.3929187563e+01     44.89       2224.6
1418400  1327859  775979   46       1.1599605457e+02     6.3935730770e+01     44.88       2229.2
1420660  1329962  777187   44       1.1599605457e+02     6.3941597977e+01     44.88       2232.3
1422970  1332122  778439   62       1.1599605457e+02     6.3948477790e+01     44.87       2235.7
1425290  1334278  779665   37       1.1599605457e+02     6.3954564798e+01     44.86       2240.2
1427610  1336437  780857   38       1.1599605457e+02     6.3961766914e+01     44.86       2244.0
1429921  1338595  782028   39       1.1599605457e+02     6.3967596000e+01     44.85       2247.8
1432217  1340746  783200   43       1.1599605457e+02     6.3973625568e+01     44.85       2252.0
