
MOSEK Version 8.0.0.51 (Build date: 2016-12-14 12:53:47)
Copyright (c) MOSEK ApS, Denmark. WWW: mosek.com
Platform: Linux/64-X86

Problem
  Name                   :                 
  Objective sense        : min             
  Type                   : LO (linear optimization problem)
  Constraints            : 3118            
  Cones                  : 0               
  Scalar variables       : 653             
  Matrix variables       : 0               
  Integer variables      : 601             

Optimizer started.
Mixed integer optimizer started.
Threads used: 72
Presolve started.
Presolve terminated. Time = 0.06
Presolved problem: 652 variables, 1601 constraints, 5818 non-zeros
Presolved problem: 0 general integer, 601 binary, 51 continuous
Clique table size: 50
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
823153   816663   477340   24       NA                   2.2080749842e+02     NA          158.7 
824766   818272   478285   30       NA                   2.2080771784e+02     NA          159.0 
826424   819920   479223   51       NA                   2.2080790282e+02     NA          159.3 
828083   821570   480134   17       NA                   2.2080800361e+02     NA          159.6 
829738   823207   481059   21       NA                   2.2080804778e+02     NA          159.9 
831391   824847   481944   55       NA                   2.2080821249e+02     NA          160.2 
833013   826464   482902   45       NA                   2.2080821249e+02     NA          160.4 
834638   828073   483855   32       NA                   2.2080850107e+02     NA          160.7 
836289   829708   484774   30       NA                   2.2080869392e+02     NA          161.1 
837878   831290   485749   31       NA                   2.2080881896e+02     NA          161.4 
839543   832935   486648   31       NA                   2.2080907001e+02     NA          161.6 
841129   834517   487592   28       NA                   2.2080919923e+02     NA          161.9 
842777   836142   488466   47       NA                   2.2080925154e+02     NA          162.3 
844402   837761   489361   46       NA                   2.2080940358e+02     NA          162.6 
846002   839347   490335   61       NA                   2.2080954935e+02     NA          162.8 
847674   840997   491155   77       NA                   2.2080961275e+02     NA          163.1 
849289   842603   492136   33       NA                   2.2080974653e+02     NA          163.4 
850942   844242   493037   51       NA                   2.2080986107e+02     NA          163.7 
852543   845834   494000   33       NA                   2.2080986107e+02     NA          164.0 
854158   847439   494887   45       NA                   2.2081019031e+02     NA          164.3 
855770   849036   495819   38       NA                   2.2081033239e+02     NA          164.6 
857398   850658   496853   16       NA                   2.2081052617e+02     NA          164.9 
859029   852276   497822   46       NA                   2.2081062443e+02     NA          165.2 
860705   853940   498776   33       NA                   2.2081067939e+02     NA          165.6 
862382   855605   499741   19       NA                   2.2081082207e+02     NA          165.9 
864053   857252   500646   61       NA                   2.2081101517e+02     NA          166.2 
865657   858844   501560   21       NA                   2.2081119899e+02     NA          166.5 
867269   860444   502492   44       NA                   2.2081129886e+02     NA          166.8 
868921   862086   503448   43       NA                   2.2081138898e+02     NA          167.1 
870554   863709   504369   41       NA                   2.2081150788e+02     NA          167.4 
872210   865354   505329   43       NA                   2.2081168064e+02     NA          167.7 
873874   867001   506227   37       NA                   2.2081173291e+02     NA          168.0 
875490   868607   507141   42       NA                   2.2081190041e+02     NA          168.3 
877150   870254   508065   68       NA                   2.2081211269e+02     NA          168.7 
878806   871900   509013   32       NA                   2.2081217850e+02     NA          169.0 
880467   873545   509930   37       NA                   2.2081234369e+02     NA          169.2 
882115   875181   510856   38       NA                   2.2081247687e+02     NA          169.5 
883757   876816   511770   20       NA                   2.2081250071e+02     NA          169.8 
885403   878455   512782   33       NA                   2.2081281655e+02     NA          170.0 
887071   880116   513674   25       NA                   2.2081290062e+02     NA          170.3 
888678   881711   514617   43       NA                   2.2081291762e+02     NA          170.6 
890322   883340   515549   19       NA                   2.2081314323e+02     NA          170.9 
891971   884974   516480   52       NA                   2.2081335211e+02     NA          171.3 
893610   886597   517393   22       NA                   2.2081342100e+02     NA          171.6 
895247   888228   518286   50       NA                   2.2081356639e+02     NA          171.9 
896879   889851   519192   31       NA                   2.2081373102e+02     NA          172.2 
898526   891477   520165   62       NA                   2.2081383142e+02     NA          172.5 
900180   893120   521111   38       NA                   2.2081402925e+02     NA          172.9 
901828   894758   522055   22       NA                   2.2081418583e+02     NA          173.2 
903489   896412   522940   60       NA                   2.2081428664e+02     NA          173.5 
905092   897992   523841   50       NA                   2.2081438718e+02     NA          173.9 
906699   899589   524776   55       NA                   2.2081454482e+02     NA          174.2 
908351   901227   525764   45       NA                   2.2081476672e+02     NA          174.5 
909995   902863   526706   47       NA                   2.2081478931e+02     NA          174.8 
911656   904505   527673   32       NA                   2.2081493009e+02     NA          175.1 
913324   906164   528587   49       NA                   2.2081508137e+02     NA          175.4 
914976   907791   529583   24       NA                   2.2081529353e+02     NA          175.7 
916607   909415   530504   40       NA                   2.2081535236e+02     NA          176.0 
918200   911001   531433   48       NA                   2.2081551405e+02     NA          176.4 
919829   912617   532344   48       NA                   2.2081569671e+02     NA          176.7 
921497   914268   533326   26       NA                   2.2081580541e+02     NA          177.0 
923101   915854   534282   51       NA                   2.2081588018e+02     NA          177.3 
924744   917491   535187   46       NA                   2.2081592832e+02     NA          177.6 
926356   919096   536137   32       NA                   2.2081596278e+02     NA          177.9 
927967   920691   537094   26       NA                   2.2081596677e+02     NA          178.2 
929622   922337   538043   22       NA                   2.2081604806e+02     NA          178.5 
931285   923988   538974   35       NA                   2.2081651172e+02     NA          178.7 
932901   925588   539880   28       NA                   2.2081666837e+02     NA          179.0 
934520   927195   540807   50       NA                   2.2081680818e+02     NA          179.4 
936153   928814   541726   58       NA                   2.2081696445e+02     NA          179.7 
937744   930397   542649   32       NA                   2.2081701505e+02     NA          179.9 
939396   932026   543525   44       NA                   2.2081708239e+02     NA          180.2 
941027   933638   544450   31       NA                   2.2081729739e+02     NA          180.6 
942661   935264   545424   19       NA                   2.2081736783e+02     NA          180.9 
944326   936919   546333   36       NA                   2.2081752004e+02     NA          181.1 
945997   938574   547196   43       NA                   2.2081765845e+02     NA          181.4 
947625   940188   548110   41       NA                   2.2081775120e+02     NA          181.8 
949248   941800   549063   35       NA                   2.2081787631e+02     NA          182.1 
950924   943467   549999   43       NA                   2.2081806483e+02     NA          182.4 
952564   945081   550921   33       NA                   2.2081816683e+02     NA          182.7 
954161   946668   551878   39       NA                   2.2081826726e+02     NA          183.0 
955791   948293   552830   81       NA                   2.2081837866e+02     NA          183.3 
957438   949921   553765   60       NA                   2.2081846113e+02     NA          183.7 
959007   951481   554764   38       NA                   2.2081862936e+02     NA          184.0 
960661   953122   555676   43       NA                   2.2081862936e+02     NA          184.2 
962288   954738   556589   38       NA                   2.2081886078e+02     NA          184.5 
963942   956377   557497   33       NA                   2.2081894447e+02     NA          184.8 
965526   957958   558445   47       NA                   2.2081904931e+02     NA          185.1 
967249   959669   559286   18       NA                   2.2081917478e+02     NA          185.4 
968844   961256   560283   41       NA                   2.2081923172e+02     NA          185.7 
970524   962926   561163   33       NA                   2.2081923172e+02     NA          186.0 
972111   964503   562146   41       NA                   2.2081960367e+02     NA          186.3 
973735   966119   563044   42       NA                   2.2081968417e+02     NA          186.6 
975384   967751   563961   37       NA                   2.2081974077e+02     NA          186.9 
977044   969397   564887   26       NA                   2.2081991555e+02     NA          187.2 
978691   971037   565808   27       NA                   2.2082002597e+02     NA          187.5 
980366   972697   566733   30       NA                   2.2082008297e+02     NA          187.8 
981970   974294   567691   46       NA                   2.2082033447e+02     NA          188.1 
983598   975916   568629   35       NA                   2.2082048891e+02     NA          188.4 
985216   977526   569597   27       NA                   2.2082053504e+02     NA          188.8 
986874   979165   570509   45       NA                   2.2082065458e+02     NA          189.1 
988473   980752   571496   31       NA                   2.2082081467e+02     NA          189.4 
990091   982352   572428   37       NA                   2.2082084112e+02     NA          189.8 
991661   983919   573366   31       NA                   2.2082099282e+02     NA          190.1 
993305   985556   574290   30       NA                   2.2082117259e+02     NA          190.4 
994897   987142   575216   48       NA                   2.2082126160e+02     NA          190.7 
996502   988737   576173   76       NA                   2.2082131997e+02     NA          191.0 
998162   990376   577095   34       NA                   2.2082148624e+02     NA          191.3 
999761   991966   578042   39       NA                   2.2082158208e+02     NA          191.7 
1001325  993515   579012   47       NA                   2.2082175999e+02     NA          192.0 
1002968  995154   579905   48       NA                   2.2082186635e+02     NA          192.3 
1004600  996775   580849   28       NA                   2.2082199091e+02     NA          192.6 
1006299  998462   581766   54       NA                   2.2082211687e+02     NA          192.9 
1007890  1000043  582759   34       NA                   2.2082225223e+02     NA          193.2 
1009550  1001684  583739   44       NA                   2.2082244266e+02     NA          193.5 
1011208  1003330  584673   28       NA                   2.2082257788e+02     NA          193.8 
1012846  1004953  585613   52       NA                   2.2082269388e+02     NA          194.1 
1014535  1006620  586536   35       NA                   2.2082278664e+02     NA          194.4 
1016168  1008243  587483   23       NA                   2.2082278664e+02     NA          194.7 
1017864  1009925  588383   39       NA                   2.2082306139e+02     NA          194.9 
1019461  1011513  589336   46       NA                   2.2082317624e+02     NA          195.3 
1021164  1013209  590261   37       NA                   2.2082325548e+02     NA          195.6 
1022845  1014876  591238   41       NA                   2.2082333896e+02     NA          195.8 
1024474  1016495  592131   30       NA                   2.2082348742e+02     NA          196.2 
1026128  1018134  593089   15       NA                   2.2082360316e+02     NA          196.5 
1027755  1019752  594074   57       NA                   2.2082376574e+02     NA          196.8 
1029416  1021403  594977   25       NA                   2.2082388702e+02     NA          197.1 
1031060  1023037  595925   49       NA                   2.2082400434e+02     NA          197.5 
1032724  1024685  596811   32       NA                   2.2082407631e+02     NA          197.8 
1034388  1026334  597781   22       NA                   2.2082418664e+02     NA          198.1 
1036040  1027971  598633   41       NA                   2.2082418664e+02     NA          198.4 
1037698  1029616  599573   28       NA                   2.2082443305e+02     NA          198.7 
1039372  1031272  600503   30       NA                   2.2082459081e+02     NA          199.0 
1041001  1032895  601410   37       NA                   2.2082465425e+02     NA          199.3 
1042647  1034530  602352   33       NA                   2.2082482214e+02     NA          199.6 
1044266  1036138  603265   46       NA                   2.2082490544e+02     NA          199.9 
1045921  1037779  604198   23       NA                   2.2082501293e+02     NA          200.1 
1047546  1039388  605143   43       NA                   2.2082501293e+02     NA          200.4 
1049156  1040987  606087   24       NA                   2.2082532488e+02     NA          200.7 
1050799  1042615  607000   41       NA                   2.2082544992e+02     NA          201.0 
1052382  1044190  607939   50       NA                   2.2082556448e+02     NA          201.4 
1054006  1045798  608859   40       NA                   2.2082565033e+02     NA          201.7 
1055676  1047460  609737   43       NA                   2.2082575624e+02     NA          202.0 
1057329  1049094  610690   56       NA                   2.2082591830e+02     NA          202.3 
1059023  1050772  611602   33       NA                   2.2082605788e+02     NA          202.6 
1060599  1052333  612524   54       NA                   2.2082606593e+02     NA          202.9 
1062193  1053915  613468   21       NA                   2.2082627645e+02     NA          203.2 
1063837  1055547  614400   47       NA                   2.2082632483e+02     NA          203.5 
1065477  1057175  615356   18       NA                   2.2082642998e+02     NA          203.8 
1067117  1058803  616290   40       NA                   2.2082654727e+02     NA          204.2 
1068763  1060431  617206   38       NA                   2.2082675042e+02     NA          204.5 
1070392  1062047  618171   57       NA                   2.2082677491e+02     NA          204.8 
1072057  1063698  619060   32       NA                   2.2082695337e+02     NA          205.1 
1073719  1065345  620020   59       NA                   2.2082706889e+02     NA          205.4 
1075349  1066959  620980   21       NA                   2.2082706889e+02     NA          205.6 
1077017  1068618  621928   54       NA                   2.2082722451e+02     NA          205.9 
1078628  1070221  622867   36       NA                   2.2082722451e+02     NA          206.2 
1080306  1071881  623785   31       NA                   2.2082751703e+02     NA          206.6 
1081903  1073472  624758   25       NA                   2.2082767252e+02     NA          206.9 
1083540  1075101  625701   28       NA                   2.2082774754e+02     NA          207.2 
1085179  1076727  626694   32       NA                   2.2082784434e+02     NA          207.5 
1086795  1078339  627644   51       NA                   2.2082807522e+02     NA          207.8 
1088400  1079933  628585   38       NA                   2.2082812882e+02     NA          208.1 
1090047  1081568  629482   32       NA                   2.2082822975e+02     NA          208.4 
1091666  1083180  630509   42       NA                   2.2082826385e+02     NA          208.8 
1093322  1084823  631379   59       NA                   2.2082837983e+02     NA          209.1 
1094984  1086470  632281   34       NA                   2.2082845030e+02     NA          209.4 
1096631  1088100  633264   34       NA                   2.2082870699e+02     NA          209.7 
1098284  1089743  634201   40       NA                   2.2082875247e+02     NA          210.0 
1099948  1091397  635163   30       NA                   2.2082880379e+02     NA          210.3 
1101594  1093031  636081   24       NA                   2.2082900549e+02     NA          210.6 
1103195  1094619  637004   33       NA                   2.2082914367e+02     NA          211.0 
1104840  1096248  637931   22       NA                   2.2082914436e+02     NA          211.3 
1106468  1097866  638885   34       NA                   2.2082928412e+02     NA          211.6 
1108061  1099455  639850   34       NA                   2.2082948040e+02     NA          211.9 
1109708  1101093  640757   43       NA                   2.2082952979e+02     NA          212.2 
1111303  1102669  641690   38       NA                   2.2082965823e+02     NA          212.5 
1112980  1104316  642631   60       NA                   2.2082968581e+02     NA          212.8 
1114583  1105905  643616   46       NA                   2.2082989489e+02     NA          213.1 
1116244  1107554  644525   40       NA                   2.2082992426e+02     NA          213.3 
1117869  1109170  645474   34       NA                   2.2083001732e+02     NA          213.6 
1119550  1110831  646441   48       NA                   2.2083018902e+02     NA          213.9 
1121169  1112440  647378   24       NA                   2.2083032806e+02     NA          214.3 
1122817  1114070  648294   39       NA                   2.2083040262e+02     NA          214.5 
1124445  1115687  649250   44       NA                   2.2083046847e+02     NA          214.8 
1126079  1117310  650180   30       NA                   2.2083062089e+02     NA          215.1 
1127717  1118935  651102   28       NA                   2.2083073187e+02     NA          215.4 
1129393  1120604  652070   33       NA                   2.2083079177e+02     NA          215.7 
1131072  1122272  653017   36       NA                   2.2083092780e+02     NA          216.0 
1132735  1123925  653964   41       NA                   2.2083101873e+02     NA          216.4 
1134399  1125571  654874   30       NA                   2.2083108432e+02     NA          216.7 
1136044  1127203  655837   41       NA                   2.2083108432e+02     NA          217.0 
1137709  1128853  656782   59       NA                   2.2083124806e+02     NA          217.3 
1139322  1130459  657729   28       NA                   2.2083151843e+02     NA          217.6 
1140978  1132091  658663   31       NA                   2.2083154165e+02     NA          217.9 
1142609  1133713  659640   29       NA                   2.2083166086e+02     NA          218.2 
1144261  1135361  660538   26       NA                   2.2083173411e+02     NA          218.5 
1145888  1136975  661487   40       NA                   2.2083188988e+02     NA          218.9 
1147510  1138590  662421   39       NA                   2.2083188988e+02     NA          219.2 
1149200  1140264  663343   33       NA                   2.2083202862e+02     NA          219.5 
1150877  1141926  664300   58       NA                   2.2083216770e+02     NA          219.8 
1152523  1143562  665248   44       NA                   2.2083216770e+02     NA          220.1 
1154230  1145263  666195   48       NA                   2.2083240253e+02     NA          220.4 
1155910  1146929  667159   49       NA                   2.2083240253e+02     NA          220.7 
1157565  1148570  668112   66       NA                   2.2083264902e+02     NA          221.0 
1159249  1150243  669032   38       NA                   2.2083266667e+02     NA          221.3 
1160890  1151877  669985   53       NA                   2.2083283600e+02     NA          221.6 
1162534  1153502  670993   42       NA                   2.2083299291e+02     NA          221.9 
1164192  1155150  671939   36       NA                   2.2083299902e+02     NA          222.2 
1165801  1156743  672886   44       NA                   2.2083316689e+02     NA          222.5 
1167441  1158372  673820   31       NA                   2.2083325722e+02     NA          222.8 
1169059  1159982  674806   59       NA                   2.2083336903e+02     NA          223.1 
1170702  1161614  675705   25       NA                   2.2083342397e+02     NA          223.4 
1172290  1163198  676649   49       NA                   2.2083356109e+02     NA          223.7 
1173952  1164844  677529   28       NA                   2.2083366454e+02     NA          224.0 
1175569  1166445  678470   57       NA                   2.2083376662e+02     NA          224.3 
1177213  1168074  679370   56       NA                   2.2083376662e+02     NA          224.6 
1178848  1169702  680361   49       NA                   2.2083407117e+02     NA          224.9 
1180522  1171362  681257   65       NA                   2.2083413431e+02     NA          225.2 
1182126  1172957  682285   32       NA                   2.2083425022e+02     NA          225.5 
1183774  1174592  683181   47       NA                   2.2083431034e+02     NA          225.8 
1185406  1176212  684085   32       NA                   2.2083431034e+02     NA          226.1 
1186973  1177770  685018   38       NA                   2.2083450882e+02     NA          226.4 
1188653  1179442  685958   30       NA                   2.2083465100e+02     NA          226.7 
1190315  1181093  686906   40       NA                   2.2083476515e+02     NA          227.1 
1191956  1182725  687867   38       NA                   2.2083480128e+02     NA          227.4 
1193591  1184345  688788   59       NA                   2.2083488244e+02     NA          227.7 
1195240  1185980  689745   35       NA                   2.2083493246e+02     NA          228.0 
1196884  1187612  690667   54       NA                   2.2083509510e+02     NA          228.3 
1198527  1189248  691582   16       NA                   2.2083524554e+02     NA          228.6 
1200226  1190933  692525   24       NA                   2.2083531886e+02     NA          228.9 
1201838  1192539  693473   39       NA                   2.2083545550e+02     NA          229.2 
1203496  1194186  694371   37       NA                   2.2083551621e+02     NA          229.5 
1205107  1195788  695330   63       NA                   2.2083559834e+02     NA          229.9 
1206769  1197438  696266   30       NA                   2.2083567908e+02     NA          230.2 
1208402  1199056  697243   32       NA                   2.2083585986e+02     NA          230.5 
1210048  1200694  698189   45       NA                   2.2083587594e+02     NA          230.7 
1211685  1202311  699212   36       NA                   2.2083598654e+02     NA          231.0 
1213340  1203958  700145   23       NA                   2.2083605058e+02     NA          231.3 
1214962  1205563  701119   30       NA                   2.2083624019e+02     NA          231.6 
1216664  1207238  702015   59       NA                   2.2083633821e+02     NA          232.0 
1218287  1208852  702992   35       NA                   2.2083642781e+02     NA          232.3 
1219966  1210511  703955   29       NA                   2.2083650256e+02     NA          232.6 
1221631  1212159  704908   37       NA                   2.2083660460e+02     NA          232.9 
1223246  1213763  705831   43       NA                   2.2083669643e+02     NA          233.2 
1224912  1215418  706751   40       NA                   2.2083672426e+02     NA          233.5 
1226534  1217036  707743   38       NA                   2.2083686344e+02     NA          233.8 
1228208  1218698  708673   42       NA                   2.2083697281e+02     NA          234.1 
1229802  1220278  709639   67       NA                   2.2083714309e+02     NA          234.4 
1231436  1221896  710567   44       NA                   2.2083719709e+02     NA          234.8 
1233028  1223478  711473   51       NA                   2.2083733247e+02     NA          235.1 
1234651  1225093  712384   31       NA                   2.2083741007e+02     NA          235.4 
1236257  1226684  713382   33       NA                   2.2083744100e+02     NA          235.7 
1237925  1228338  714332   40       NA                   2.2083754914e+02     NA          236.0 
1239533  1229928  715308   22       NA                   2.2083770875e+02     NA          236.3 
1241150  1231530  716221   41       NA                   2.2083785468e+02     NA          236.6 
1242774  1233142  717187   43       NA                   2.2083791136e+02     NA          237.0 
1244406  1234764  718121   44       NA                   2.2083799855e+02     NA          237.3 
1246037  1236380  719060   27       NA                   2.2083809563e+02     NA          237.6 
1247616  1237950  720007   55       NA                   2.2083821351e+02     NA          237.9 
1249249  1239568  720948   50       NA                   2.2083830588e+02     NA          238.2 
1250870  1241169  721879   51       NA                   2.2083836900e+02     NA          238.6 
1252459  1242745  722850   34       NA                   2.2083842172e+02     NA          238.9 
1254101  1244373  723738   36       NA                   2.2083846850e+02     NA          239.2 
1255705  1245967  724664   37       NA                   2.2083857713e+02     NA          239.5 
1257317  1247565  725582   23       NA                   2.2083868265e+02     NA          239.8 
1258974  1249213  726499   53       NA                   2.2083876279e+02     NA          240.1 
1260606  1250835  727409   35       NA                   2.2083876279e+02     NA          240.4 
1262250  1252460  728321   30       NA                   2.2083894840e+02     NA          240.8 
1263888  1254088  729245   48       NA                   2.2083904306e+02     NA          241.1 
1265532  1255717  730203   63       NA                   2.2083917197e+02     NA          241.4 
1267190  1257370  731075   33       NA                   2.2083923666e+02     NA          241.7 
1268811  1258983  731998   30       NA                   2.2083933540e+02     NA          242.1 
1270419  1260581  732918   19       NA                   2.2083941445e+02     NA          242.4 
1272054  1262197  733847   36       NA                   2.2083948150e+02     NA          242.8 
1273714  1263841  734753   34       NA                   2.2083960444e+02     NA          243.1 
1275385  1265508  735712   54       NA                   2.2083968717e+02     NA          243.4 
1277047  1267150  736622   55       NA                   2.2083971216e+02     NA          243.8 
1278626  1268722  737607   25       NA                   2.2083984245e+02     NA          244.1 
1280322  1270405  738505   40       NA                   2.2083991588e+02     NA          244.4 
1281895  1271968  739458   25       NA                   2.2084004864e+02     NA          244.6 
1283583  1273645  740332   41       NA                   2.2084004864e+02     NA          244.9 
1285186  1275238  741281   50       NA                   2.2084014932e+02     NA          245.3 
1286809  1276854  742186   53       NA                   2.2084034573e+02     NA          245.6 
1288441  1278461  743150   56       NA                   2.2084035198e+02     NA          245.9 
1290093  1280103  744064   26       NA                   2.2084050909e+02     NA          246.2 
1291762  1281760  745003   18       NA                   2.2084064207e+02     NA          246.5 
1293388  1283377  745959   26       NA                   2.2084071948e+02     NA          246.8 
1295016  1284995  746907   21       NA                   2.2084077370e+02     NA          247.1 
1296681  1286646  747812   36       NA                   2.2084089956e+02     NA          247.4 
1298318  1288265  748757   36       NA                   2.2084097692e+02     NA          247.7 
1299967  1289903  749710   39       NA                   2.2084107473e+02     NA          248.0 
1301640  1291568  750587   56       NA                   2.2084115319e+02     NA          248.3 
1303268  1293186  751515   33       NA                   2.2084122981e+02     NA          248.6 
1304906  1294821  752441   44       NA                   2.2084122981e+02     NA          249.0 
1306538  1296448  753341   95       NA                   2.2084141142e+02     NA          249.3 
1308187  1298088  754274   53       NA                   2.2084144935e+02     NA          249.5 
1309813  1299702  755244   24       NA                   2.2084161069e+02     NA          249.9 
1311477  1301350  756134   65       NA                   2.2084169073e+02     NA          250.2 
1313086  1302952  757093   49       NA                   2.2084174078e+02     NA          250.5 
1314753  1304609  757996   77       NA                   2.2084187299e+02     NA          250.8 
1316368  1306211  758929   28       NA                   2.2084198281e+02     NA          251.1 
1318048  1307870  759817   51       NA                   2.2084205128e+02     NA          251.4 
1319641  1309455  760760   31       NA                   2.2084215253e+02     NA          251.7 
1321304  1311113  761657   25       NA                   2.2084226070e+02     NA          252.0 
1322926  1312718  762639   22       NA                   2.2084236016e+02     NA          252.3 
1324591  1314377  763532   30       NA                   2.2084236735e+02     NA          252.6 
1326224  1315995  764509   41       NA                   2.2084254312e+02     NA          252.9 
1327908  1317665  765441   28       NA                   2.2084259594e+02     NA          253.2 
1329516  1319264  766373   41       NA                   2.2084273490e+02     NA          253.5 
1331154  1320892  767341   46       NA                   2.2084278375e+02     NA          253.7 
1332798  1322531  768261   37       NA                   2.2084284933e+02     NA          254.0 
1334413  1324139  769220   67       NA                   2.2084297915e+02     NA          254.3 
1336056  1325773  770131   42       NA                   2.2084304500e+02     NA          254.6 
1337714  1327415  771071   40       NA                   2.2084315487e+02     NA          254.9 
1339338  1329033  771949   50       NA                   2.2084327208e+02     NA          255.2 
1340980  1330657  772867   68       NA                   2.2084333354e+02     NA          255.5 
1342593  1332262  773796   22       NA                   2.2084338306e+02     NA          255.8 
1344182  1333845  774723   45       NA                   2.2084345233e+02     NA          256.1 
1345793  1335449  775664   27       NA                   2.2084365547e+02     NA          256.4 
1347408  1337057  776603   43       NA                   2.2084366301e+02     NA          256.8 
1349066  1338709  777517   35       NA                   2.2084381049e+02     NA          257.1 
1350699  1340330  778452   48       NA                   2.2084386400e+02     NA          257.4 
1352364  1341972  779365   23       NA                   2.2084393623e+02     NA          257.7 
1353943  1343544  780314   35       NA                   2.2084412745e+02     NA          258.0 
1355635  1345208  781186   57       NA                   2.2084415705e+02     NA          258.3 
1357245  1346806  782154   46       NA                   2.2084427872e+02     NA          258.6 
1358898  1348441  783055   46       NA                   2.2084435167e+02     NA          258.9 
1360549  1350081  784016   57       NA                   2.2084441366e+02     NA          259.2 
1362216  1351728  784929   59       NA                   2.2084450852e+02     NA          259.5 
1363871  1353368  785846   72       NA                   2.2084460935e+02     NA          259.7 
1365521  1354997  786794   53       NA                   2.2084472615e+02     NA          260.0 
1367151  1356618  787708   40       NA                   2.2084477841e+02     NA          260.4 
1368827  1358280  788612   44       NA                   2.2084485841e+02     NA          260.7 
1370433  1359877  789564   26       NA                   2.2084500661e+02     NA          261.0 
1372108  1361533  790529   54       NA                   2.2084508878e+02     NA          261.3 
1373737  1363151  791510   40       NA                   2.2084513984e+02     NA          261.6 
1375414  1364819  792409   20       NA                   2.2084524862e+02     NA          261.9 
1377068  1366467  793389   35       NA                   2.2084537313e+02     NA          262.2 
1378742  1368128  794271   23       NA                   2.2084537432e+02     NA          262.5 
1380361  1369737  795204   37       NA                   2.2084555905e+02     NA          262.8 
1381999  1371358  796154   53       NA                   2.2084563490e+02     NA          263.1 
1383639  1372984  797082   49       NA                   2.2084572422e+02     NA          263.4 
1385281  1374615  798024   63       NA                   2.2084572830e+02     NA          263.7 
1386906  1376231  798989   59       NA                   2.2084585965e+02     NA          264.1 
1388574  1377884  799925   41       NA                   2.2084599469e+02     NA          264.4 
1390217  1379517  800852   49       NA                   2.2084607393e+02     NA          264.7 
1391891  1381171  801788   38       NA                   2.2084616576e+02     NA          265.0 
1393543  1382807  802760   36       NA                   2.2084621823e+02     NA          265.3 
1395239  1384483  803714   36       NA                   2.2084633890e+02     NA          265.6 
1396893  1386115  804678   42       NA                   2.2084639666e+02     NA          265.9 
1398533  1387748  805582   36       NA                   2.2084650522e+02     NA          266.3 
1400173  1389373  806568   55       NA                   2.2084660923e+02     NA          266.6 
1401810  1390996  807531   59       NA                   2.2084664000e+02     NA          266.9 
1403427  1392607  808482   88       NA                   2.2084680430e+02     NA          267.2 
1405082  1394255  809383   41       NA                   2.2084686564e+02     NA          267.5 
1406732  1395894  810319   41       NA                   2.2084686564e+02     NA          267.8 
1408397  1397545  811210   58       NA                   2.2084704502e+02     NA          268.2 
1410032  1399164  812173   39       NA                   2.2084712581e+02     NA          268.5 
1411690  1400804  813085   51       NA                   2.2084717397e+02     NA          268.9 
1413324  1402425  814001   42       NA                   2.2084728273e+02     NA          269.2 
1414917  1404009  814894   39       NA                   2.2084740889e+02     NA          269.5 
1416581  1405654  815812   45       NA                   2.2084744090e+02     NA          269.8 
1418250  1407312  816763   33       NA                   2.2084755035e+02     NA          270.1 
1419882  1408933  817739   104      NA                   2.2084770021e+02     NA          270.3 
1421529  1410569  818630   45       NA                   2.2084773423e+02     NA          270.6 
1423163  1412197  819530   23       NA                   2.2084785972e+02     NA          271.0 
1424787  1413810  820502   51       NA                   2.2084795382e+02     NA          271.3 
1426414  1415427  821429   49       NA                   2.2084803871e+02     NA          271.6 
1428012  1417018  822349   54       NA                   2.2084812462e+02     NA          271.9 
1429647  1418639  823288   42       NA                   2.2084821965e+02     NA          272.2 
1431309  1420283  824226   46       NA                   2.2084832921e+02     NA          272.5 
1432963  1421918  825154   60       NA                   2.2084840692e+02     NA          272.8 
1434558  1423500  826133   44       NA                   2.2084845417e+02     NA          273.1 
1436221  1425151  827092   60       NA                   2.2084857350e+02     NA          273.4 
1437813  1426736  828052   22       NA                   2.2084868958e+02     NA          273.7 
1439542  1428444  828949   50       NA                   2.2084874798e+02     NA          274.0 
1441175  1430061  829918   39       NA                   2.2084884152e+02     NA          274.3 
1442828  1431702  830793   61       NA                   2.2084888633e+02     NA          274.7 
1444465  1433329  831784   57       NA                   2.2084900981e+02     NA          275.0 
1446146  1435003  832679   46       NA                   2.2084903456e+02     NA          275.3 
1447790  1436627  833613   54       NA                   2.2084912774e+02     NA          275.6 
1449455  1438285  834520   33       NA                   2.2084924126e+02     NA          275.9 
1451071  1439894  835486   32       NA                   2.2084932800e+02     NA          276.2 
1452762  1441569  836415   69       NA                   2.2084937611e+02     NA          276.5 
1454367  1443160  837346   37       NA                   2.2084949316e+02     NA          276.8 
1456037  1444824  838230   43       NA                   2.2084953796e+02     NA          277.2 
1457622  1446399  839213   37       NA                   2.2084967087e+02     NA          277.5 
1459311  1448073  840104   37       NA                   2.2084975114e+02     NA          277.8 
1460899  1449655  841082   36       NA                   2.2084978095e+02     NA          278.2 
1462521  1451261  841974   36       NA                   2.2084987629e+02     NA          278.4 
1464117  1452846  842956   44       NA                   2.2084998571e+02     NA          278.8 
1465745  1454462  843928   46       NA                   2.2085006926e+02     NA          279.1 
1467428  1456128  844893   40       NA                   2.2085015519e+02     NA          279.4 
1469062  1457743  845821   26       NA                   2.2085024130e+02     NA          279.7 
