
MOSEK Version 8.0.0.51 (Build date: 2016-12-14 12:53:47)
Copyright (c) MOSEK ApS, Denmark. WWW: mosek.com
Platform: Linux/64-X86

MOSEK warning 710: #14 (nearly) zero elements are specified in sparse col '' (16) of matrix 'A'.
MOSEK warning 710: #6 (nearly) zero elements are specified in sparse col '' (17) of matrix 'A'.
MOSEK warning 710: #7 (nearly) zero elements are specified in sparse col '' (18) of matrix 'A'.
MOSEK warning 710: #2 (nearly) zero elements are specified in sparse col '' (19) of matrix 'A'.
MOSEK warning 710: #11 (nearly) zero elements are specified in sparse col '' (20) of matrix 'A'.
MOSEK warning 710: #10 (nearly) zero elements are specified in sparse col '' (21) of matrix 'A'.
MOSEK warning 710: #9 (nearly) zero elements are specified in sparse col '' (22) of matrix 'A'.
MOSEK warning 710: #8 (nearly) zero elements are specified in sparse col '' (23) of matrix 'A'.
MOSEK warning 710: #2 (nearly) zero elements are specified in sparse col '' (24) of matrix 'A'.
MOSEK warning 710: #6 (nearly) zero elements are specified in sparse col '' (25) of matrix 'A'.
Warning number 710 is disabled.
Problem
  Name                   :                 
  Objective sense        : min             
  Type                   : CONIC (conic optimization problem)
  Constraints            : 822             
  Cones                  : 1               
  Scalar variables       : 515             
  Matrix variables       : 0               
  Integer variables      : 256             

Optimizer started.
Mixed integer optimizer started.
Threads used: 72
Presolve started.
Presolve terminated. Time = 2.65
Presolved problem: 507 variables, 309 constraints, 6902 non-zeros
Presolved problem: 0 general integer, 249 binary, 258 continuous
Clique table size: 221
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
706194   647609   403933   46       1.2757409460e+02     6.7635044252e+01     46.98       1278.6
708536   649766   405245   27       1.2757409460e+02     6.7648897574e+01     46.97       1282.4
710868   651920   406577   39       1.2757409460e+02     6.7661204911e+01     46.96       1287.1
713201   654083   407942   56       1.2757409460e+02     6.7672099529e+01     46.95       1291.1
715477   656168   409222   18       1.2757409460e+02     6.7685784801e+01     46.94       1296.7
717812   658314   410531   53       1.2757409460e+02     6.7699122222e+01     46.93       1299.8
720162   660461   411743   38       1.2757409460e+02     6.7708316361e+01     46.93       1303.3
722510   662622   413105   30       1.2757409460e+02     6.7725312778e+01     46.91       1307.5
724872   664781   414425   40       1.2757409460e+02     6.7735172054e+01     46.91       1310.7
727199   666930   415740   40       1.2757409460e+02     6.7748317601e+01     46.89       1315.8
729539   669085   417066   58       1.2757409460e+02     6.7760732540e+01     46.89       1320.5
731870   671238   418323   42       1.2757409460e+02     6.7774056220e+01     46.87       1324.4
734200   673389   419667   48       1.2757409460e+02     6.7785442904e+01     46.87       1328.8
736554   675545   420955   52       1.2757409460e+02     6.7798081109e+01     46.86       1332.7
738901   677700   422244   34       1.2757409460e+02     6.7809909160e+01     46.85       1336.6
741247   679851   423526   34       1.2757409460e+02     6.7824240914e+01     46.84       1340.6
743574   682002   424839   47       1.2757409460e+02     6.7836154257e+01     46.83       1344.3
745916   684147   426089   32       1.2757409460e+02     6.7848164004e+01     46.82       1348.1
748265   686301   427336   42       1.2757409460e+02     6.7852279653e+01     46.81       1352.9
750608   688450   428659   25       1.2757409460e+02     6.7871267813e+01     46.80       1356.9
752936   690601   429943   40       1.2757409460e+02     6.7883217367e+01     46.79       1360.6
755194   692693   431195   32       1.2757409460e+02     6.7894169605e+01     46.78       1365.0
757542   694844   432477   26       1.2757409460e+02     6.7906427422e+01     46.77       1368.6
759846   696991   433731   47       1.2757409460e+02     6.7919834051e+01     46.76       1371.9
762141   699146   435046   28       1.2757409460e+02     6.7930327996e+01     46.75       1376.2
764491   701295   436306   33       1.2757409460e+02     6.7942529759e+01     46.74       1380.0
766803   703444   437642   47       1.2757409460e+02     6.7952347429e+01     46.73       1383.4
769170   705597   438951   38       1.2757409460e+02     6.7965400451e+01     46.72       1387.5
771532   707755   440275   27       1.2757409460e+02     6.7977813174e+01     46.72       1391.8
773874   709903   441537   28       1.2757409460e+02     6.7988879772e+01     46.71       1395.3
776203   712054   442854   46       1.2757409460e+02     6.8000825556e+01     46.70       1399.7
778544   714204   444103   52       1.2757409460e+02     6.8012239952e+01     46.69       1403.7
780878   716364   445445   24       1.2757409460e+02     6.8023680958e+01     46.68       1406.7
783224   718521   446713   44       1.2757409460e+02     6.8036932935e+01     46.67       1410.4
785557   720674   447954   49       1.2757409460e+02     6.8047947738e+01     46.66       1414.7
787888   722824   449263   38       1.2757409460e+02     6.8060295502e+01     46.65       1418.0
790239   724979   450556   29       1.2757409460e+02     6.8070654140e+01     46.64       1422.0
792501   727068   451812   27       1.2742900648e+02     6.8081755070e+01     46.57       1426.3
794808   729227   453119   36       1.2742900648e+02     6.8092922043e+01     46.56       1429.8
797143   731370   454412   23       1.2742900648e+02     6.8101150945e+01     46.56       1432.5
799457   733520   455704   24       1.2742900648e+02     6.8115071274e+01     46.55       1436.7
801819   735677   456982   34       1.2742900648e+02     6.8126475549e+01     46.54       1440.8
804182   737828   458275   45       1.2742900648e+02     6.8138368911e+01     46.53       1444.0
806515   739988   459608   41       1.2742900648e+02     6.8148657823e+01     46.52       1448.1
808878   742140   460867   27       1.2742900648e+02     6.8158230666e+01     46.51       1452.4
811235   744290   462148   34       1.2742900648e+02     6.8171896041e+01     46.50       1455.8
813590   746448   463399   21       1.2742900648e+02     6.8181687954e+01     46.49       1460.4
815893   748596   464724   50       1.2742900648e+02     6.8195283460e+01     46.48       1464.2
818226   750743   465957   29       1.2742900648e+02     6.8203340260e+01     46.48       1467.5
820557   752892   467212   36       1.2742900648e+02     6.8210157705e+01     46.47       1471.6
822891   755048   468500   58       1.2742900648e+02     6.8224685990e+01     46.46       1475.7
825219   757197   469784   28       1.2742900648e+02     6.8240476766e+01     46.45       1478.9
827586   759352   471057   45       1.2742900648e+02     6.8253872928e+01     46.44       1483.1
829860   761454   472351   37       1.2742900648e+02     6.8263115947e+01     46.43       1488.5
832205   763602   473626   19       1.2742900648e+02     6.8276970021e+01     46.42       1491.4
834552   765754   474927   23       1.2742900648e+02     6.8289851981e+01     46.41       1495.3
836901   767898   476206   33       1.2742900648e+02     6.8300633715e+01     46.40       1499.7
839232   770051   477519   55       1.2742900648e+02     6.8311435528e+01     46.39       1502.8
841596   772201   478791   24       1.2742900648e+02     6.8320799007e+01     46.39       1506.7
843954   774358   480079   35       1.2742900648e+02     6.8329361434e+01     46.38       1511.0
846297   776502   481314   65       1.2742900648e+02     6.8342440175e+01     46.37       1513.9
848650   778651   482593   43       1.2742900648e+02     6.8356958153e+01     46.36       1518.1
851000   780809   483935   24       1.2742900648e+02     6.8368006297e+01     46.35       1522.3
853338   782956   485171   62       1.2742900648e+02     6.8379616272e+01     46.34       1525.7
855642   785108   486491   45       1.2742900648e+02     6.8390366376e+01     46.33       1529.7
857962   787257   487765   36       1.2742900648e+02     6.8401099116e+01     46.32       1534.0
860301   789416   489066   44       1.2742900648e+02     6.8413502864e+01     46.31       1537.0
862620   791567   490333   29       1.2742900648e+02     6.8424507526e+01     46.30       1540.0
864962   793720   491627   28       1.2742900648e+02     6.8433712351e+01     46.30       1544.4
867284   795868   492879   71       1.2742900648e+02     6.8444172504e+01     46.29       1548.1
869534   797964   494145   43       1.2742900648e+02     6.8455425991e+01     46.28       1552.6
871871   800121   495484   39       1.2742900648e+02     6.8466498133e+01     46.27       1557.2
874189   802273   496780   42       1.2742900648e+02     6.8478400821e+01     46.26       1560.8
876519   804430   498164   31       1.2742900648e+02     6.8488067443e+01     46.25       1565.9
878884   806587   499455   35       1.2742900648e+02     6.8499914388e+01     46.24       1570.1
881228   808744   500767   45       1.2742900648e+02     6.8512175620e+01     46.24       1573.4
883557   810891   501994   31       1.2742900648e+02     6.8521842312e+01     46.23       1576.9
885886   813045   503311   41       1.2742900648e+02     6.8534344488e+01     46.22       1581.6
888203   815200   504608   42       1.2742900648e+02     6.8543059547e+01     46.21       1585.0
890533   817347   505848   42       1.2742900648e+02     6.8549179616e+01     46.21       1588.9
892886   819505   507131   47       1.2742900648e+02     6.8564409304e+01     46.19       1593.0
895249   821660   508440   41       1.2742900648e+02     6.8575316106e+01     46.19       1596.7
897557   823801   509702   43       1.2742900648e+02     6.8585232838e+01     46.18       1600.5
899899   825957   511038   47       1.2742900648e+02     6.8595313277e+01     46.17       1604.7
902216   828114   512291   30       1.2742900648e+02     6.8605088362e+01     46.16       1608.2
904564   830268   513559   24       1.2742900648e+02     6.8615270983e+01     46.15       1612.5
906829   832361   514838   29       1.2742900648e+02     6.8624821689e+01     46.15       1617.2
909177   834503   516088   34       1.2742900648e+02     6.8633145042e+01     46.14       1620.4
911524   836651   517403   31       1.2742900648e+02     6.8645666272e+01     46.13       1625.0
913843   838809   518696   47       1.2742900648e+02     6.8658182963e+01     46.12       1629.2
916184   840960   519979   42       1.2742900648e+02     6.8666842704e+01     46.11       1632.3
918564   843106   521159   35       1.2742900648e+02     6.8676340273e+01     46.11       1635.2
920878   845247   522441   38       1.2742900648e+02     6.8682823756e+01     46.10       1640.0
923202   847398   523721   34       1.2742900648e+02     6.8696052958e+01     46.09       1643.9
925529   849551   524936   35       1.2742900648e+02     6.8706609317e+01     46.08       1647.4
927878   851702   526207   50       1.2742900648e+02     6.8717133366e+01     46.07       1651.6
930219   853859   527518   24       1.2742900648e+02     6.8729172448e+01     46.06       1655.1
932559   856006   528814   59       1.2742900648e+02     6.8739563410e+01     46.06       1658.2
934899   858158   530068   43       1.2742900648e+02     6.8749335891e+01     46.05       1662.3
937257   860309   531400   40       1.2742900648e+02     6.8760823984e+01     46.04       1666.5
939597   862462   532696   35       1.2742900648e+02     6.8769275838e+01     46.03       1669.6
941969   864613   533928   43       1.2742900648e+02     6.8780039343e+01     46.02       1673.6
944296   866766   535191   39       1.2742900648e+02     6.8791476189e+01     46.02       1677.7
946591   868846   536418   26       1.2742900648e+02     6.8801266406e+01     46.01       1681.2
948917   870995   537740   39       1.2742900648e+02     6.8808681758e+01     46.00       1685.1
951241   873141   538994   30       1.2742900648e+02     6.8822153251e+01     45.99       1689.4
953569   875285   540230   38       1.2742900648e+02     6.8831163546e+01     45.98       1692.5
955906   877427   541485   16       1.2742900648e+02     6.8832333884e+01     45.98       1695.8
958247   879576   542768   30       1.2742900648e+02     6.8851949317e+01     45.97       1701.1
960564   881723   544075   33       1.2742900648e+02     6.8862160974e+01     45.96       1703.8
962869   883868   545334   33       1.2742900648e+02     6.8867759450e+01     45.96       1707.9
965214   886023   546613   22       1.2742900648e+02     6.8881342549e+01     45.95       1711.1
967589   888181   547938   36       1.2742900648e+02     6.8891665976e+01     45.94       1714.4
969900   890329   549227   30       1.2742900648e+02     6.8902767176e+01     45.93       1717.7
972226   892476   550477   23       1.2742900648e+02     6.8910518685e+01     45.92       1721.7
974596   894631   551751   32       1.2742900648e+02     6.8921069135e+01     45.91       1725.4
976949   896775   553016   27       1.2742900648e+02     6.8927948345e+01     45.91       1728.6
979269   898927   554304   30       1.2742900648e+02     6.8939935418e+01     45.90       1732.6
981669   901083   555578   21       1.2742900648e+02     6.8949280207e+01     45.89       1735.8
983945   903180   556890   49       1.2742900648e+02     6.8959364252e+01     45.88       1739.6
986268   905326   558151   52       1.2742900648e+02     6.8970398977e+01     45.88       1743.3
988608   907472   559421   40       1.2742900648e+02     6.8979904796e+01     45.87       1746.2
990946   909616   560665   41       1.2742900648e+02     6.8990985490e+01     45.86       1749.6
993297   911771   561952   37       1.2742900648e+02     6.8999718657e+01     45.85       1752.2
995626   913913   563231   78       1.2742900648e+02     6.9008211015e+01     45.85       1755.4
997950   916055   564465   46       1.2742900648e+02     6.9015264899e+01     45.84       1760.0
1000303  918203   565736   40       1.2742900648e+02     6.9025992313e+01     45.83       1763.6
1002627  920351   567034   33       1.2742900648e+02     6.9036092528e+01     45.82       1766.6
1004982  922503   568275   29       1.2742900648e+02     6.9045964653e+01     45.82       1770.0
1007331  924655   569550   23       1.2742900648e+02     6.9057742509e+01     45.81       1772.9
1009689  926810   570806   37       1.2742900648e+02     6.9066618805e+01     45.80       1776.7
1012052  928965   572083   42       1.2742900648e+02     6.9077582727e+01     45.79       1779.7
1014391  931112   573360   33       1.2742900648e+02     6.9087381402e+01     45.78       1782.1
1016737  933256   574662   31       1.2742900648e+02     6.9097149431e+01     45.78       1786.1
1019065  935400   575926   37       1.2742900648e+02     6.9106549217e+01     45.77       1790.1
1021315  937474   577180   46       1.2742900648e+02     6.9114907453e+01     45.76       1794.4
1023642  939621   578431   54       1.2742900648e+02     6.9125058154e+01     45.75       1797.4
1026016  941777   579755   44       1.2742900648e+02     6.9134688904e+01     45.75       1800.2
1028362  943939   581045   50       1.2742900648e+02     6.9143684228e+01     45.74       1803.7
1030691  946089   582344   30       1.2742900648e+02     6.9151571715e+01     45.73       1806.8
1033019  948246   583614   30       1.2742900648e+02     6.9160332311e+01     45.73       1809.7
1035347  950391   584862   53       1.2742900648e+02     6.9169312528e+01     45.72       1813.0
1037681  952548   586168   29       1.2742900648e+02     6.9179714673e+01     45.71       1816.0
1040003  954694   587432   62       1.2742900648e+02     6.9188507751e+01     45.70       1820.0
1042316  956843   588679   54       1.2742900648e+02     6.9197401479e+01     45.70       1823.2
1044652  958993   589987   51       1.2742900648e+02     6.9206563997e+01     45.69       1826.4
1047011  961141   591182   43       1.2742900648e+02     6.9214808304e+01     45.68       1830.3
1049339  963289   592458   56       1.2742900648e+02     6.9224320449e+01     45.68       1833.6
1051705  965440   593704   54       1.2742900648e+02     6.9233656752e+01     45.67       1836.8
1054069  967586   594964   38       1.2742900648e+02     6.9243477207e+01     45.66       1839.7
1056404  969729   596219   31       1.2742900648e+02     6.9252344371e+01     45.65       1843.3
1058723  971871   597496   35       1.2742900648e+02     6.9262135767e+01     45.65       1847.9
1061069  974025   598768   33       1.2742900648e+02     6.9268236698e+01     45.64       1850.6
1063336  976103   599977   20       1.2742900648e+02     6.9279177521e+01     45.63       1853.8
1065689  978258   601226   37       1.2742900648e+02     6.9286425640e+01     45.63       1856.8
1068023  980405   602508   40       1.2742900648e+02     6.9295999775e+01     45.62       1860.1
1070387  982550   603784   47       1.2742900648e+02     6.9304930182e+01     45.61       1864.1
1072715  984697   605018   45       1.2742900648e+02     6.9313467484e+01     45.61       1866.8
1075060  986849   606293   46       1.2742900648e+02     6.9323190970e+01     45.60       1869.9
1077395  988986   607542   33       1.2742900648e+02     6.9333274586e+01     45.59       1874.1
1079732  991125   608723   55       1.2742900648e+02     6.9340962923e+01     45.58       1878.4
1082055  993274   610030   23       1.2742900648e+02     6.9349888648e+01     45.58       1881.8
1084391  995418   611282   51       1.2742900648e+02     6.9358235072e+01     45.57       1884.4
1086708  997560   612569   64       1.2742900648e+02     6.9367924430e+01     45.56       1888.8
1089022  999703   613853   17       1.2742900648e+02     6.9377182647e+01     45.56       1892.1
1091361  1001849  615134   39       1.2742900648e+02     6.9384305689e+01     45.55       1895.3
1093674  1003981  616311   36       1.2742900648e+02     6.9393201710e+01     45.54       1898.5
1095989  1006131  617562   37       1.2742900648e+02     6.9402900232e+01     45.54       1901.3
1098331  1008285  618834   25       1.2742900648e+02     6.9410177826e+01     45.53       1904.9
1100677  1010441  620122   41       1.2742900648e+02     6.9421282801e+01     45.52       1908.5
1102965  1012536  621362   57       1.2742900648e+02     6.9430738926e+01     45.51       1911.4
1105298  1014678  622651   50       1.2742900648e+02     6.9439381048e+01     45.51       1914.6
1107630  1016816  623837   41       1.2742900648e+02     6.9447711802e+01     45.50       1918.0
1109951  1018964  625088   55       1.2742900648e+02     6.9458887112e+01     45.49       1921.0
1112304  1021111  626393   31       1.2742900648e+02     6.9467971956e+01     45.48       1924.6
1114650  1023261  627703   38       1.2742900648e+02     6.9477986121e+01     45.48       1927.6
1116977  1025405  628974   32       1.2742900648e+02     6.9488243619e+01     45.47       1930.7
1119298  1027549  630267   36       1.2742900648e+02     6.9496033431e+01     45.46       1934.0
1121631  1029695  631570   34       1.2742900648e+02     6.9506749270e+01     45.45       1936.4
1123970  1031843  632843   24       1.2742900648e+02     6.9515547130e+01     45.45       1939.9
1126299  1033991  634074   39       1.2742900648e+02     6.9525277343e+01     45.44       1943.7
1128617  1036138  635362   25       1.2742900648e+02     6.9532171136e+01     45.43       1947.1
1130958  1038287  636609   50       1.2742900648e+02     6.9541392169e+01     45.43       1950.8
1133252  1040430  637877   53       1.2742900648e+02     6.9549041278e+01     45.42       1953.6
1135564  1042571  639119   34       1.2742900648e+02     6.9557876492e+01     45.41       1957.5
1137833  1044672  640338   36       1.2742900648e+02     6.9566071897e+01     45.41       1961.1
1140150  1046812  641537   35       1.2742900648e+02     6.9575435212e+01     45.40       1963.8
1142487  1048970  642884   40       1.2742900648e+02     6.9583072331e+01     45.39       1967.3
1144824  1051113  644163   58       1.2742900648e+02     6.9588743740e+01     45.39       1970.4
1147165  1053255  645374   29       1.2742900648e+02     6.9598557818e+01     45.38       1974.0
1149505  1055408  646654   42       1.2742900648e+02     6.9608764712e+01     45.37       1977.4
1151835  1057556  647920   29       1.2742900648e+02     6.9618529570e+01     45.37       1981.6
1154160  1059700  649187   37       1.2742900648e+02     6.9628141162e+01     45.36       1985.2
1156485  1061850  650444   26       1.2742900648e+02     6.9637212640e+01     45.35       1987.7
1158818  1063992  651671   47       1.2742900648e+02     6.9646532795e+01     45.34       1990.8
1161146  1066138  652897   27       1.2742900648e+02     6.9654892121e+01     45.34       1994.0
1163479  1068285  654152   50       1.2742900648e+02     6.9664773530e+01     45.33       1997.0
1165810  1070433  655401   30       1.2742900648e+02     6.9673402596e+01     45.32       2000.6
1168131  1072577  656630   39       1.2742900648e+02     6.9680888885e+01     45.32       2003.1
1170452  1074725  657901   48       1.2742900648e+02     6.9690403735e+01     45.31       2006.3
1172721  1076808  659172   34       1.2742900648e+02     6.9699923236e+01     45.30       2009.9
1175051  1078953  660358   39       1.2742900648e+02     6.9708313754e+01     45.30       2012.9
1177408  1081096  661611   30       1.2742900648e+02     6.9717341696e+01     45.29       2016.3
1179725  1083247  662912   47       1.2742900648e+02     6.9727124681e+01     45.28       2019.3
1182049  1085391  664186   38       1.2742900648e+02     6.9734737872e+01     45.28       2022.6
1184396  1087549  665471   26       1.2742900648e+02     6.9743318850e+01     45.27       2026.2
1186725  1089696  666716   44       1.2742900648e+02     6.9751468510e+01     45.26       2028.3
1189049  1091841  667946   42       1.2742900648e+02     6.9759501220e+01     45.26       2031.9
1191385  1093993  669196   32       1.2742900648e+02     6.9768353032e+01     45.25       2034.7
1193726  1096138  670429   42       1.2742900648e+02     6.9775793298e+01     45.24       2038.1
1196059  1098286  671744   52       1.2742900648e+02     6.9783296024e+01     45.24       2041.5
1198404  1100434  672991   39       1.2742900648e+02     6.9793444861e+01     45.23       2043.9
1200715  1102578  674228   36       1.2742900648e+02     6.9802550834e+01     45.22       2046.8
1203062  1104719  675425   53       1.2742900648e+02     6.9809589403e+01     45.22       2050.5
1205373  1106863  676694   46       1.2742900648e+02     6.9819257965e+01     45.21       2053.9
1207686  1109002  677923   41       1.2742900648e+02     6.9825873762e+01     45.20       2057.3
1210023  1111150  679156   57       1.2742900648e+02     6.9835801710e+01     45.20       2060.6
1212328  1113298  680479   35       1.2742900648e+02     6.9845130026e+01     45.19       2063.4
1214608  1115391  681727   38       1.2742900648e+02     6.9853396873e+01     45.18       2067.0
1216934  1117534  682987   47       1.2742900648e+02     6.9863139489e+01     45.17       2069.9
1219225  1119675  684240   59       1.2742900648e+02     6.9869149091e+01     45.17       2071.7
1221554  1121815  685453   30       1.2742900648e+02     6.9880933978e+01     45.16       2075.4
1223893  1123956  686718   34       1.2742900648e+02     6.9888684939e+01     45.15       2078.0
1226224  1126106  687973   46       1.2742900648e+02     6.9896806440e+01     45.15       2081.9
1228542  1128249  689191   26       1.2742900648e+02     6.9904725099e+01     45.14       2085.2
1230856  1130392  690431   46       1.2742900648e+02     6.9913603084e+01     45.14       2087.9
1233180  1132534  691667   28       1.2742900648e+02     6.9922282597e+01     45.13       2090.8
1235529  1134676  692894   29       1.2742900648e+02     6.9931294538e+01     45.12       2094.0
1237844  1136813  694117   21       1.2742900648e+02     6.9939708950e+01     45.11       2096.9
1240187  1138955  695418   44       1.2742900648e+02     6.9947335317e+01     45.11       2100.2
1242497  1141098  696666   32       1.2742900648e+02     6.9956404237e+01     45.10       2102.3
1244857  1143247  697888   51       1.2742900648e+02     6.9962843300e+01     45.10       2105.3
1247201  1145391  699112   52       1.2742900648e+02     6.9970941392e+01     45.09       2109.1
1249541  1147529  700324   27       1.2742900648e+02     6.9979326525e+01     45.08       2112.5
1251833  1149678  701586   33       1.2742900648e+02     6.9987007073e+01     45.08       2116.2
1254172  1151816  702871   37       1.2742900648e+02     6.9995036048e+01     45.07       2119.8
1256444  1153930  704175   37       1.2742900648e+02     7.0003652369e+01     45.06       2123.2
1258755  1156071  705380   55       1.2742900648e+02     7.0011172760e+01     45.06       2126.4
1261092  1158214  706623   35       1.2742900648e+02     7.0020212969e+01     45.05       2129.6
1263427  1160362  707902   46       1.2742900648e+02     7.0026709700e+01     45.05       2133.0
1265750  1162508  709181   31       1.2742900648e+02     7.0034276971e+01     45.04       2135.9
1268093  1164662  710450   34       1.2742900648e+02     7.0041811953e+01     45.03       2138.4
1270422  1166800  711663   37       1.2742900648e+02     7.0050318471e+01     45.03       2141.6
1272772  1168954  712913   60       1.2742900648e+02     7.0057899938e+01     45.02       2144.8
1275065  1171097  714184   32       1.2742900648e+02     7.0067318460e+01     45.01       2147.2
1277388  1173251  715405   63       1.2742900648e+02     7.0075218870e+01     45.01       2150.8
1279721  1175396  716648   60       1.2742900648e+02     7.0084051161e+01     45.00       2154.6
1282023  1177543  717952   70       1.2742900648e+02     7.0089775311e+01     45.00       2157.5
1284341  1179690  719208   61       1.2742900648e+02     7.0098627898e+01     44.99       2161.2
1286656  1181831  720429   50       1.2742900648e+02     7.0106385117e+01     44.98       2163.7
1288975  1183977  721704   52       1.2742900648e+02     7.0116377635e+01     44.98       2166.2
1291295  1186130  722976   23       1.2742900648e+02     7.0124966478e+01     44.97       2169.7
1293606  1188245  724209   34       1.2742900648e+02     7.0130308596e+01     44.97       2172.3
1295923  1190394  725398   30       1.2742900648e+02     7.0138438293e+01     44.96       2175.9
1298262  1192539  726685   46       1.2742900648e+02     7.0148481862e+01     44.95       2179.3
1300589  1194684  727914   42       1.2742900648e+02     7.0158535241e+01     44.94       2182.4
1302937  1196828  729176   25       1.2742900648e+02     7.0164754602e+01     44.94       2186.0
1305286  1198974  730471   27       1.2742900648e+02     7.0173351088e+01     44.93       2189.0
1307605  1201118  731684   40       1.2742900648e+02     7.0181977850e+01     44.92       2191.6
1309916  1203262  732907   38       1.2742900648e+02     7.0190251887e+01     44.92       2195.7
1312246  1205405  734173   39       1.2742900648e+02     7.0199098356e+01     44.91       2198.3
1314591  1207554  735450   24       1.2742900648e+02     7.0207337739e+01     44.90       2202.0
1316945  1209699  736692   39       1.2742900648e+02     7.0215138698e+01     44.90       2205.1
1319273  1211850  737962   35       1.2742900648e+02     7.0221059264e+01     44.89       2207.5
1321622  1213996  739221   45       1.2742900648e+02     7.0230233172e+01     44.89       2211.3
1323956  1216136  740459   53       1.2742900648e+02     7.0237991315e+01     44.88       2214.2
1326305  1218282  741700   38       1.2742900648e+02     7.0244984655e+01     44.88       2217.6
1328645  1220430  742952   36       1.2742900648e+02     7.0252740455e+01     44.87       2221.0
1330962  1222578  744259   38       1.2742900648e+02     7.0261513821e+01     44.86       2224.0
1333269  1224712  745504   32       1.2742900648e+02     7.0269691712e+01     44.86       2227.4
1335592  1226865  746819   65       1.2742900648e+02     7.0277522597e+01     44.85       2229.6
1337931  1229015  748046   55       1.2742900648e+02     7.0286082346e+01     44.84       2233.5
1340243  1231166  749294   45       1.2742900648e+02     7.0292774934e+01     44.84       2236.3
1342563  1233312  750532   25       1.2742900648e+02     7.0301064297e+01     44.83       2238.8
1344893  1235458  751812   49       1.2742900648e+02     7.0309019488e+01     44.82       2241.9
1347220  1237602  753059   56       1.2742900648e+02     7.0316673247e+01     44.82       2244.9
1349557  1239752  754346   40       1.2742900648e+02     7.0325921350e+01     44.81       2248.5
1351896  1241886  755553   36       1.2742900648e+02     7.0333825389e+01     44.81       2252.4
1354222  1244033  756731   38       1.2742900648e+02     7.0341689777e+01     44.80       2255.1
1356558  1246178  758009   40       1.2742900648e+02     7.0347775898e+01     44.79       2258.8
1358874  1248320  759205   47       1.2742900648e+02     7.0356829001e+01     44.79       2262.3
1361201  1250468  760474   34       1.2742900648e+02     7.0363980579e+01     44.78       2265.1
1363568  1252616  761695   33       1.2742900648e+02     7.0369383545e+01     44.78       2268.3
1365900  1254761  762949   50       1.2742900648e+02     7.0380478258e+01     44.77       2271.0
1368234  1256905  764177   44       1.2742900648e+02     7.0386534285e+01     44.76       2274.4
1370559  1259033  765438   57       1.2742900648e+02     7.0395248749e+01     44.76       2278.4
1372896  1261177  766675   34       1.2742900648e+02     7.0403864792e+01     44.75       2281.5
1375209  1263324  767904   45       1.2742900648e+02     7.0412046733e+01     44.74       2284.8
1377517  1265474  769190   38       1.2742900648e+02     7.0420573600e+01     44.74       2287.5
1379841  1267613  770378   43       1.2742900648e+02     7.0428234805e+01     44.73       2290.0
1382145  1269758  771586   23       1.2742900648e+02     7.0435411230e+01     44.73       2293.4
1384443  1271905  772842   42       1.2742900648e+02     7.0442036937e+01     44.72       2296.1
1386812  1274051  774059   45       1.2742900648e+02     7.0450306415e+01     44.71       2298.3
1389116  1276191  775261   24       1.2742900648e+02     7.0456469016e+01     44.71       2301.8
1391441  1278343  776504   15       1.2742900648e+02     7.0464697979e+01     44.70       2305.5
1393798  1280488  777807   34       1.2742900648e+02     7.0472123398e+01     44.70       2309.5
1396136  1282634  779045   43       1.2742900648e+02     7.0479719484e+01     44.69       2313.0
1398470  1284780  780289   46       1.2742900648e+02     7.0486966583e+01     44.69       2315.8
1400808  1286926  781529   33       1.2742900648e+02     7.0494119619e+01     44.68       2319.2
1403141  1289073  782800   52       1.2742900648e+02     7.0500825571e+01     44.67       2322.5
1405438  1291208  784019   42       1.2742900648e+02     7.0509245910e+01     44.67       2325.4
1407753  1293354  785266   31       1.2742900648e+02     7.0517074103e+01     44.66       2328.7
1410079  1295495  786500   52       1.2742900648e+02     7.0525432821e+01     44.66       2331.4
1412392  1297646  787809   60       1.2742900648e+02     7.0533945763e+01     44.65       2335.4
1414736  1299786  789037   25       1.2742900648e+02     7.0539849788e+01     44.64       2338.7
1417056  1301933  790287   28       1.2742900648e+02     7.0547539177e+01     44.64       2341.6
1419379  1304076  791450   39       1.2742900648e+02     7.0554419141e+01     44.63       2344.8
1421696  1306219  792733   38       1.2742900648e+02     7.0562941277e+01     44.63       2347.5
1424025  1308367  793974   30       1.2742900648e+02     7.0570209022e+01     44.62       2351.1
1426353  1310501  795186   22       1.2742900648e+02     7.0577054730e+01     44.61       2354.2
1428659  1312647  796368   25       1.2742900648e+02     7.0585581400e+01     44.61       2356.6
1430979  1314789  797678   27       1.2742900648e+02     7.0593079735e+01     44.60       2361.2
1433267  1316932  798926   22       1.2742900648e+02     7.0599403779e+01     44.60       2364.0
1435602  1319076  800185   32       1.2742900648e+02     7.0605902370e+01     44.59       2367.0
1437929  1321219  801398   49       1.2742900648e+02     7.0614212396e+01     44.59       2369.9
1440243  1323364  802632   40       1.2742900648e+02     7.0623085069e+01     44.58       2373.2
1442544  1325507  803879   45       1.2742900648e+02     7.0630443527e+01     44.57       2376.3
1444867  1327649  805082   52       1.2742900648e+02     7.0636420036e+01     44.57       2379.2
1447164  1329795  806357   47       1.2742900648e+02     7.0644659852e+01     44.56       2383.6
1449486  1331944  807563   25       1.2742900648e+02     7.0648681097e+01     44.56       2386.6
