
MOSEK Version 8.0.0.51 (Build date: 2016-12-14 12:53:47)
Copyright (c) MOSEK ApS, Denmark. WWW: mosek.com
Platform: Linux/64-X86

Problem
  Name                   :                 
  Objective sense        : min             
  Type                   : LO (linear optimization problem)
  Constraints            : 3118            
  Cones                  : 0               
  Scalar variables       : 653             
  Matrix variables       : 0               
  Integer variables      : 601             

Optimizer started.
Mixed integer optimizer started.
Threads used: 72
Presolve started.
Presolve terminated. Time = 0.91
Presolved problem: 652 variables, 1601 constraints, 5818 non-zeros
Presolved problem: 0 general integer, 601 binary, 51 continuous
Clique table size: 50
BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
1407723  1391203  877322   44       NA                   2.2395658032e+02     NA          1177.3
1409425  1392885  878244   70       NA                   2.2395665320e+02     NA          1178.8
1411071  1394516  879300   110      NA                   2.2395678517e+02     NA          1180.0
1412709  1396133  880246   36       NA                   2.2395689884e+02     NA          1181.4
1414332  1397721  881237   79       NA                   2.2395693738e+02     NA          1182.7
1415963  1399327  882180   38       NA                   2.2395705429e+02     NA          1184.0
1417599  1400937  883202   37       NA                   2.2395717357e+02     NA          1185.7
1419202  1402529  884157   57       NA                   2.2395727286e+02     NA          1187.6
1420832  1404127  885147   34       NA                   2.2395732752e+02     NA          1189.4
1422541  1405817  886066   23       NA                   2.2395745640e+02     NA          1191.2
1424131  1407391  887042   65       NA                   2.2395756532e+02     NA          1192.9
1425759  1408994  887982   54       NA                   2.2395764715e+02     NA          1194.5
1427356  1410575  889011   22       NA                   2.2395776542e+02     NA          1196.3
1428986  1412192  889945   39       NA                   2.2395778797e+02     NA          1198.0
1430603  1413784  890932   57       NA                   2.2395791911e+02     NA          1199.6
1432226  1415376  891915   27       NA                   2.2395799877e+02     NA          1201.6
1433847  1416976  892896   31       NA                   2.2395812912e+02     NA          1204.2
1435421  1418533  893882   65       NA                   2.2395819765e+02     NA          1205.9
1437037  1420129  894820   58       NA                   2.2395832622e+02     NA          1207.4
1438647  1421729  895840   27       NA                   2.2395838027e+02     NA          1209.0
1440248  1423311  896793   45       NA                   2.2395848721e+02     NA          1210.7
1441865  1424899  897730   38       NA                   2.2395854746e+02     NA          1212.3
1443490  1426501  898709   91       NA                   2.2395867140e+02     NA          1214.0
1445057  1428052  899682   69       NA                   2.2395869364e+02     NA          1215.4
1446658  1429634  900661   52       NA                   2.2395886697e+02     NA          1216.7
1448307  1431257  901602   49       NA                   2.2395896748e+02     NA          1217.8
1449901  1432839  902636   80       NA                   2.2395899961e+02     NA          1219.0
1451552  1434456  903547   21       NA                   2.2395907910e+02     NA          1220.1
1453145  1436031  904572   26       NA                   2.2395919991e+02     NA          1221.1
1454747  1437610  905484   49       NA                   2.2395926513e+02     NA          1222.0
1456309  1439163  906478   34       NA                   2.2395937061e+02     NA          1222.8
1457973  1440798  907438   32       NA                   2.2395945604e+02     NA          1224.3
1459544  1442346  908443   31       NA                   2.2395957470e+02     NA          1225.8
1461190  1443980  909363   27       NA                   2.2395959631e+02     NA          1227.3
1462762  1445536  910357   19       NA                   2.2395973498e+02     NA          1228.9
1464357  1447120  911338   40       NA                   2.2395984271e+02     NA          1230.2
1465992  1448730  912309   45       NA                   2.2395984271e+02     NA          1231.6
1467565  1450288  913306   33       NA                   2.2396000527e+02     NA          1232.9
1469169  1451861  914202   61       NA                   2.2396009354e+02     NA          1234.4
1470772  1453442  915209   28       NA                   2.2396009354e+02     NA          1235.9
1472400  1455048  916173   45       NA                   2.2396019366e+02     NA          1237.3
1473970  1456601  917141   37       NA                   2.2396030469e+02     NA          1238.5
1475588  1458200  918113   39       NA                   2.2396043886e+02     NA          1240.1
1477182  1459773  919091   30       NA                   2.2396051962e+02     NA          1242.0
1478755  1461338  920056   44       NA                   2.2396065999e+02     NA          1243.5
1480403  1462957  921052   33       NA                   2.2396071611e+02     NA          1245.4
1482037  1464566  922036   60       NA                   2.2396081923e+02     NA          1247.4
1483695  1466206  923004   38       NA                   2.2396089470e+02     NA          1249.5
1485300  1467796  924051   18       NA                   2.2396092919e+02     NA          1251.2
1486910  1469396  925045   94       NA                   2.2396105737e+02     NA          1252.6
1488546  1471020  926017   34       NA                   2.2396105737e+02     NA          1254.7
1490189  1472638  926990   45       NA                   2.2396124239e+02     NA          1256.7
1491761  1474195  927978   31       NA                   2.2396126684e+02     NA          1258.3
1493369  1475786  928950   49       NA                   2.2396136698e+02     NA          1260.0
1494993  1477397  929936   26       NA                   2.2396146118e+02     NA          1261.9
1496678  1479062  930889   73       NA                   2.2396151594e+02     NA          1263.5
1498240  1480614  931907   65       NA                   2.2396165624e+02     NA          1265.0
1499930  1482275  932853   57       NA                   2.2396173434e+02     NA          1266.6
1501498  1483834  933833   43       NA                   2.2396183564e+02     NA          1268.1
1503177  1485479  934774   44       NA                   2.2396195378e+02     NA          1269.8
1504793  1487077  935788   24       NA                   2.2396199487e+02     NA          1271.5
1506465  1488732  936722   44       NA                   2.2396208521e+02     NA          1272.9
1508062  1490312  937671   51       NA                   2.2396217950e+02     NA          1274.4
1509699  1491935  938642   42       NA                   2.2396217950e+02     NA          1275.7
1511325  1493536  939554   42       NA                   2.2396234495e+02     NA          1277.1
1512945  1495138  940588   46       NA                   2.2396239894e+02     NA          1278.2
1514553  1496722  941524   58       NA                   2.2396245866e+02     NA          1279.3
1516157  1498302  942512   67       NA                   2.2396256047e+02     NA          1280.7
1517740  1499869  943479   73       NA                   2.2396265555e+02     NA          1282.0
1519377  1501490  944452   30       NA                   2.2396265555e+02     NA          1283.3
1520999  1503093  945458   74       NA                   2.2396283597e+02     NA          1285.0
1522636  1504716  946403   40       NA                   2.2396286560e+02     NA          1286.9
1524282  1506340  947409   45       NA                   2.2396300733e+02     NA          1289.2
1525920  1507964  948389   27       NA                   2.2396301685e+02     NA          1290.9
1527552  1509575  949425   36       NA                   2.2396314255e+02     NA          1292.7
1529201  1511207  950392   22       NA                   2.2396323136e+02     NA          1294.6
1530841  1512824  951370   49       NA                   2.2396333472e+02     NA          1296.3
1532497  1514463  952326   49       NA                   2.2396339947e+02     NA          1297.7
1534123  1516068  953286   29       NA                   2.2396350851e+02     NA          1299.4
1535697  1517628  954248   35       NA                   2.2396350950e+02     NA          1300.9
1537327  1519239  955296   88       NA                   2.2396362965e+02     NA          1302.3
1538954  1520852  956259   44       NA                   2.2396362965e+02     NA          1303.7
1540549  1522430  957300   105      NA                   2.2396383879e+02     NA          1305.1
1542138  1524000  958339   26       NA                   2.2396394525e+02     NA          1306.8
1543735  1525579  959262   57       NA                   2.2396400598e+02     NA          1308.1
1545355  1527179  960272   30       NA                   2.2396409750e+02     NA          1309.6
1546952  1528757  961287   48       NA                   2.2396420860e+02     NA          1310.7
1548598  1530381  962201   68       NA                   2.2396424475e+02     NA          1312.0
1550182  1531938  963217   40       NA                   2.2396430791e+02     NA          1313.0
1551827  1533565  964176   41       NA                   2.2396442463e+02     NA          1314.1
1553412  1535130  965153   53       NA                   2.2396448791e+02     NA          1315.5
1555023  1536722  966176   40       NA                   2.2396460759e+02     NA          1317.3
1556611  1538296  967172   35       NA                   2.2396464413e+02     NA          1319.2
1558231  1539898  968192   54       NA                   2.2396473914e+02     NA          1320.6
1559831  1541483  969180   26       NA                   2.2396484167e+02     NA          1322.1
1561427  1543069  970158   52       NA                   2.2396487555e+02     NA          1324.0
1563068  1544694  971161   57       NA                   2.2396498739e+02     NA          1325.7
1564711  1546317  972156   71       NA                   2.2396509881e+02     NA          1327.5
1566361  1547949  973124   45       NA                   2.2396510319e+02     NA          1329.1
1568006  1549586  974103   25       NA                   2.2396521677e+02     NA          1330.6
1569666  1551219  975069   56       NA                   2.2396530778e+02     NA          1332.0
1571282  1552824  976027   28       NA                   2.2396540790e+02     NA          1333.5
1572896  1554418  977007   43       NA                   2.2396543345e+02     NA          1334.8
1574447  1555954  977988   39       NA                   2.2396560038e+02     NA          1336.1
1576032  1557516  978931   48       NA                   2.2396560038e+02     NA          1338.0
1577687  1559147  979870   72       NA                   2.2396579463e+02     NA          1339.8
1579251  1560701  980864   96       NA                   2.2396582662e+02     NA          1341.7
1580861  1562286  981806   66       NA                   2.2396592757e+02     NA          1343.4
1582473  1563879  982786   49       NA                   2.2396599883e+02     NA          1345.1
1584049  1565444  983808   63       NA                   2.2396602454e+02     NA          1346.9
1585634  1567011  984829   80       NA                   2.2396621947e+02     NA          1348.7
1587209  1568569  985822   46       NA                   2.2396629792e+02     NA          1350.5
1588882  1570217  986767   44       NA                   2.2396635934e+02     NA          1352.3
1590522  1571829  987725   26       NA                   2.2396641185e+02     NA          1354.2
1592149  1573442  988700   46       NA                   2.2396641185e+02     NA          1356.0
1593750  1575025  989663   62       NA                   2.2396662081e+02     NA          1357.8
1595366  1576613  990573   48       NA                   2.2396666834e+02     NA          1359.6
1596966  1578194  991543   36       NA                   2.2396669009e+02     NA          1361.2
1598532  1579748  992543   37       NA                   2.2396680862e+02     NA          1363.0
1600149  1581341  993462   25       NA                   2.2396689878e+02     NA          1364.5
1601714  1582887  994393   38       NA                   2.2396698004e+02     NA          1366.2
1603341  1584488  995322   72       NA                   2.2396706260e+02     NA          1367.7
1604907  1586035  996306   75       NA                   2.2396709366e+02     NA          1369.5
1606499  1587615  997272   34       NA                   2.2396721482e+02     NA          1371.1
1608123  1589208  998280   72       NA                   2.2396730068e+02     NA          1372.7
1609776  1590830  999235   25       NA                   2.2396735843e+02     NA          1374.4
1611364  1592411  1000227  42       NA                   2.2396743510e+02     NA          1376.2
1612985  1594003  1001160  87       NA                   2.2396743832e+02     NA          1377.6
1614602  1595602  1002121  58       NA                   2.2396761741e+02     NA          1379.1
1616260  1597228  1003119  77       NA                   2.2396765356e+02     NA          1380.8
1617868  1598799  1004093  45       NA                   2.2396776316e+02     NA          1382.5
1619479  1600388  1005066  32       NA                   2.2396787057e+02     NA          1383.8
1621104  1601992  1005995  29       NA                   2.2396790210e+02     NA          1385.1
1622726  1603589  1006927  22       NA                   2.2396800943e+02     NA          1386.4
1624352  1605202  1007915  41       NA                   2.2396810065e+02     NA          1387.6
1625963  1606793  1008908  29       NA                   2.2396818684e+02     NA          1388.7
1627626  1608436  1009851  62       NA                   2.2396824631e+02     NA          1389.8
1629248  1610029  1010837  39       NA                   2.2396835092e+02     NA          1390.9
1630890  1611659  1011823  55       NA                   2.2396835092e+02     NA          1391.8
1632519  1613261  1012850  59       NA                   2.2396835092e+02     NA          1393.4
1634155  1614876  1013786  22       NA                   2.2396863420e+02     NA          1395.6
1635831  1616528  1014736  43       NA                   2.2396870533e+02     NA          1398.1
1637451  1618121  1015748  37       NA                   2.2396874609e+02     NA          1400.5
1639107  1619757  1016724  41       NA                   2.2396881406e+02     NA          1403.1
1640714  1621337  1017689  27       NA                   2.2396894493e+02     NA          1405.3
1642356  1622958  1018621  45       NA                   2.2396900977e+02     NA          1407.0
1643926  1624508  1019607  25       NA                   2.2396907392e+02     NA          1408.9
1645529  1626096  1020568  39       NA                   2.2396914813e+02     NA          1410.8
1647168  1627703  1021549  70       NA                   2.2396927108e+02     NA          1412.6
1648803  1629317  1022472  54       NA                   2.2396936037e+02     NA          1414.7
1650409  1630905  1023456  33       NA                   2.2396941355e+02     NA          1416.4
1652020  1632490  1024455  45       NA                   2.2396952718e+02     NA          1418.1
1653614  1634075  1025381  40       NA                   2.2396957235e+02     NA          1420.1
1655241  1635684  1026358  51       NA                   2.2396964074e+02     NA          1421.8
1656897  1637310  1027270  54       NA                   2.2396974267e+02     NA          1423.6
1658496  1638884  1028315  59       NA                   2.2396981629e+02     NA          1425.3
1660106  1640479  1029241  23       NA                   2.2396989056e+02     NA          1427.0
1661751  1642113  1030224  33       NA                   2.2396999755e+02     NA          1428.7
1663370  1643720  1031205  47       NA                   2.2397003308e+02     NA          1430.7
1664966  1645299  1032223  78       NA                   2.2397015305e+02     NA          1432.3
1666582  1646901  1033179  38       NA                   2.2397022640e+02     NA          1433.7
1668201  1648496  1034146  40       NA                   2.2397027169e+02     NA          1435.2
1669871  1650149  1035098  52       NA                   2.2397036548e+02     NA          1436.7
1671500  1651759  1036061  89       NA                   2.2397042876e+02     NA          1438.4
1673074  1653306  1037007  42       NA                   2.2397051578e+02     NA          1439.6
1674708  1654919  1037961  35       NA                   2.2397062775e+02     NA          1441.0
1676281  1656480  1038972  37       NA                   2.2397069149e+02     NA          1442.2
1677968  1658136  1039887  42       NA                   2.2397076977e+02     NA          1443.8
1679562  1659716  1040911  44       NA                   2.2397086431e+02     NA          1445.2
1681229  1661367  1041894  24       NA                   2.2397086431e+02     NA          1446.5
1682857  1662972  1042902  37       NA                   2.2397089622e+02     NA          1447.7
1684487  1664578  1043880  30       NA                   2.2397104516e+02     NA          1448.9
1686110  1666182  1044849  28       NA                   2.2397116009e+02     NA          1449.9
1687733  1667784  1045802  39       NA                   2.2397125470e+02     NA          1450.9
1689355  1669387  1046794  54       NA                   2.2397129580e+02     NA          1451.9
1690956  1670972  1047729  64       NA                   2.2397134249e+02     NA          1452.9
1692563  1672569  1048700  67       NA                   2.2397144229e+02     NA          1453.8
1694191  1674175  1049626  28       NA                   2.2397154378e+02     NA          1455.1
1695777  1675757  1050604  40       NA                   2.2397157059e+02     NA          1456.6
1697426  1677386  1051597  54       NA                   2.2397169321e+02     NA          1458.0
1699053  1679001  1052566  22       NA                   2.2397174824e+02     NA          1459.3
1700661  1680595  1053544  50       NA                   2.2397178599e+02     NA          1460.7
1702262  1682184  1054483  69       NA                   2.2397183777e+02     NA          1462.1
1703908  1683811  1055451  56       NA                   2.2397193861e+02     NA          1463.4
1705545  1685421  1056410  33       NA                   2.2397204787e+02     NA          1464.8
1707185  1687032  1057366  43       NA                   2.2397213779e+02     NA          1466.2
1708769  1688587  1058344  34       NA                   2.2397222963e+02     NA          1467.4
1710382  1690189  1059299  31       NA                   2.2397234863e+02     NA          1468.9
1711962  1691751  1060299  38       NA                   2.2397239113e+02     NA          1470.5
1713568  1693343  1061263  36       NA                   2.2397241267e+02     NA          1472.0
1715137  1694898  1062234  40       NA                   2.2397252489e+02     NA          1473.9
1716690  1696430  1063251  34       NA                   2.2397264484e+02     NA          1475.5
1718347  1698074  1064156  24       NA                   2.2397270957e+02     NA          1477.4
1719942  1699654  1065111  40       NA                   2.2397270957e+02     NA          1479.1
1721544  1701239  1066083  29       NA                   2.2397281173e+02     NA          1480.6
1723154  1702837  1067027  80       NA                   2.2397293245e+02     NA          1482.3
1724758  1704416  1067993  54       NA                   2.2397298864e+02     NA          1484.0
1726372  1706013  1068931  71       NA                   2.2397303213e+02     NA          1485.6
1728007  1707619  1069890  37       NA                   2.2397310727e+02     NA          1487.2
1729650  1709240  1070899  65       NA                   2.2397319865e+02     NA          1489.1
1731294  1710865  1071847  65       NA                   2.2397328522e+02     NA          1491.0
1732957  1712510  1072808  70       NA                   2.2397336736e+02     NA          1492.9
1734550  1714075  1073777  54       NA                   2.2397338001e+02     NA          1494.5
1736141  1715650  1074724  83       NA                   2.2397338001e+02     NA          1496.4
1737736  1717218  1075733  61       NA                   2.2397360727e+02     NA          1498.1
1739377  1718839  1076678  39       NA                   2.2397360727e+02     NA          1499.6
1741004  1720440  1077623  52       NA                   2.2397375195e+02     NA          1500.8
1742612  1722026  1078571  57       NA                   2.2397379334e+02     NA          1501.9
1744247  1723653  1079534  48       NA                   2.2397388943e+02     NA          1502.8
1745855  1725240  1080542  35       NA                   2.2397395355e+02     NA          1503.9
1747499  1726864  1081574  33       NA                   2.2397401225e+02     NA          1504.9
1749128  1728482  1082583  27       NA                   2.2397406873e+02     NA          1505.8
1750769  1730093  1083528  43       NA                   2.2397415982e+02     NA          1506.8
1752408  1731702  1084475  30       NA                   2.2397420698e+02     NA          1508.6
1754079  1733344  1085462  33       NA                   2.2397433259e+02     NA          1510.3
1755719  1734965  1086462  41       NA                   2.2397438182e+02     NA          1512.1
1757325  1736547  1087436  39       NA                   2.2397447112e+02     NA          1514.1
1758974  1738178  1088413  51       NA                   2.2397453935e+02     NA          1515.7
1760579  1739766  1089446  62       NA                   2.2397462398e+02     NA          1517.2
1762244  1741406  1090381  56       NA                   2.2397466051e+02     NA          1518.5
1763801  1742954  1091438  46       NA                   2.2397479054e+02     NA          1520.1
1765406  1744536  1092387  46       NA                   2.2397484139e+02     NA          1521.4
1766964  1746084  1093411  26       NA                   2.2397495036e+02     NA          1522.8
1768658  1747760  1094377  38       NA                   2.2397498182e+02     NA          1524.1
1770236  1749323  1095413  38       NA                   2.2397510991e+02     NA          1525.2
1771904  1750977  1096363  38       NA                   2.2397515828e+02     NA          1526.5
1773498  1752552  1097325  48       NA                   2.2397515828e+02     NA          1527.8
1775165  1754196  1098308  41       NA                   2.2397527882e+02     NA          1529.1
1776789  1755801  1099322  50       NA                   2.2397537999e+02     NA          1530.3
1778444  1757433  1100287  38       NA                   2.2397537999e+02     NA          1531.5
1780034  1759013  1101305  23       NA                   2.2397556411e+02     NA          1532.8
1781660  1760622  1102263  33       NA                   2.2397559389e+02     NA          1534.4
1783259  1762206  1103242  64       NA                   2.2397570601e+02     NA          1536.3
1784877  1763805  1104182  47       NA                   2.2397577349e+02     NA          1538.1
1786514  1765421  1105151  23       NA                   2.2397583548e+02     NA          1539.8
1788109  1766995  1106092  18       NA                   2.2397591648e+02     NA          1541.8
1789741  1768611  1107050  74       NA                   2.2397600188e+02     NA          1543.6
1791406  1770252  1107991  33       NA                   2.2397607099e+02     NA          1545.7
1792977  1771811  1108978  52       NA                   2.2397611780e+02     NA          1547.2
1794681  1773491  1109956  59       NA                   2.2397619714e+02     NA          1548.7
1796262  1775058  1110963  45       NA                   2.2397629054e+02     NA          1550.3
1797889  1776654  1111888  34       NA                   2.2397636600e+02     NA          1551.7
1799517  1778252  1112838  47       NA                   2.2397641641e+02     NA          1553.1
1801171  1779888  1113800  28       NA                   2.2397646699e+02     NA          1554.7
1802807  1781506  1114726  37       NA                   2.2397653695e+02     NA          1556.1
1804393  1783082  1115680  41       NA                   2.2397661772e+02     NA          1557.4
1806001  1784667  1116628  48       NA                   2.2397670946e+02     NA          1558.8
1807613  1786244  1117596  31       NA                   2.2397674436e+02     NA          1560.1
1809260  1787864  1118519  36       NA                   2.2397682053e+02     NA          1561.7
1810837  1789428  1119544  66       NA                   2.2397692413e+02     NA          1563.5
1812495  1791067  1120562  28       NA                   2.2397699637e+02     NA          1565.4
1814142  1792701  1121525  30       NA                   2.2397704698e+02     NA          1567.5
1815767  1794305  1122510  50       NA                   2.2397708608e+02     NA          1569.4
1817436  1795948  1123479  78       NA                   2.2397719339e+02     NA          1571.5
1819012  1797515  1124521  35       NA                   2.2397728486e+02     NA          1573.3
1820636  1799125  1125453  46       NA                   2.2397732316e+02     NA          1575.3
1822273  1800736  1126420  66       NA                   2.2397739704e+02     NA          1577.0
1823944  1802389  1127355  25       NA                   2.2397745522e+02     NA          1579.2
1825597  1804022  1128312  52       NA                   2.2397755369e+02     NA          1580.9
1827165  1805574  1129264  46       NA                   2.2397764101e+02     NA          1582.5
1828838  1807214  1130175  40       NA                   2.2397771398e+02     NA          1584.2
1830422  1808780  1131143  27       NA                   2.2397771398e+02     NA          1586.2
1832108  1810438  1132075  44       NA                   2.2397779036e+02     NA          1587.7
1833693  1812012  1133058  33       NA                   2.2397792161e+02     NA          1589.1
1835347  1813658  1133996  26       NA                   2.2397798320e+02     NA          1590.6
1836924  1815217  1134959  46       NA                   2.2397807237e+02     NA          1592.1
1838522  1816805  1135949  47       NA                   2.2397811747e+02     NA          1593.6
1840159  1818416  1136892  39       NA                   2.2397817549e+02     NA          1595.0
1841808  1820039  1137853  62       NA                   2.2397824345e+02     NA          1596.2
1843412  1821629  1138827  74       NA                   2.2397829604e+02     NA          1597.3
1845038  1823232  1139749  80       NA                   2.2397829604e+02     NA          1598.4
1846663  1824838  1140742  50       NA                   2.2397847339e+02     NA          1599.4
1848307  1826467  1141636  31       NA                   2.2397849599e+02     NA          1600.5
1849926  1828072  1142619  68       NA                   2.2397852229e+02     NA          1601.3
1851553  1829674  1143570  55       NA                   2.2397865319e+02     NA          1602.2
1853198  1831302  1144563  61       NA                   2.2397866903e+02     NA          1603.1
1854840  1832926  1145551  28       NA                   2.2397879993e+02     NA          1604.4
1856487  1834550  1146544  71       NA                   2.2397885671e+02     NA          1606.3
1858073  1836117  1147580  66       NA                   2.2397894615e+02     NA          1607.8
1859709  1837722  1148526  57       NA                   2.2397899399e+02     NA          1609.3
1861365  1839355  1149478  22       NA                   2.2397907562e+02     NA          1610.7
1862982  1840950  1150491  42       NA                   2.2397918558e+02     NA          1612.0
1864598  1842536  1151457  40       NA                   2.2397924806e+02     NA          1613.2
1866249  1844152  1152402  34       NA                   2.2397930734e+02     NA          1614.2
1867891  1845774  1153410  35       NA                   2.2397936051e+02     NA          1615.6
1869544  1847403  1154385  65       NA                   2.2397947270e+02     NA          1617.5
1871142  1848977  1155371  72       NA                   2.2397955689e+02     NA          1619.3
1872729  1850545  1156332  74       NA                   2.2397960324e+02     NA          1621.0
1874315  1852114  1157364  38       NA                   2.2397969243e+02     NA          1623.4
1875980  1853754  1158319  67       NA                   2.2397973264e+02     NA          1625.9
1877583  1855337  1159308  69       NA                   2.2397982707e+02     NA          1628.4
1879230  1856955  1160239  71       NA                   2.2397986084e+02     NA          1630.8
1880872  1858579  1161179  34       NA                   2.2397996379e+02     NA          1633.2
1882469  1860164  1162134  25       NA                   2.2398002076e+02     NA          1635.7
1884083  1861756  1163112  42       NA                   2.2398008987e+02     NA          1637.4
1885707  1863363  1164092  65       NA                   2.2398015759e+02     NA          1639.0
1887352  1864988  1165045  55       NA                   2.2398025382e+02     NA          1640.7
1888992  1866604  1166027  36       NA                   2.2398028001e+02     NA          1642.5
1890586  1868181  1166973  32       NA                   2.2398038221e+02     NA          1644.3
1892214  1869791  1167935  45       NA                   2.2398043370e+02     NA          1645.9
1893890  1871441  1168911  23       NA                   2.2398052642e+02     NA          1647.5
1895517  1873046  1169840  42       NA                   2.2398060234e+02     NA          1649.6
1897190  1874691  1170823  44       NA                   2.2398063957e+02     NA          1651.6
1898812  1876292  1171811  63       NA                   2.2398074486e+02     NA          1653.1
1900433  1877901  1172780  74       NA                   2.2398084282e+02     NA          1655.0
1902007  1879463  1173772  75       NA                   2.2398085125e+02     NA          1656.4
1903646  1881089  1174729  44       NA                   2.2398093124e+02     NA          1657.7
1905249  1882682  1175722  48       NA                   2.2398100290e+02     NA          1658.9
1906854  1884273  1176691  27       NA                   2.2398101954e+02     NA          1660.0
1908455  1885855  1177668  46       NA                   2.2398114560e+02     NA          1661.2
1910158  1887523  1178639  39       NA                   2.2398119176e+02     NA          1662.2
1911736  1889081  1179637  56       NA                   2.2398123878e+02     NA          1663.1
1913386  1890719  1180597  34       NA                   2.2398125887e+02     NA          1663.9
1914989  1892308  1181584  16       NA                   2.2398140703e+02     NA          1664.9
1916610  1893903  1182539  42       NA                   2.2398145796e+02     NA          1665.9
1918269  1895524  1183498  39       NA                   2.2398145796e+02     NA          1667.3
1919910  1897146  1184455  99       NA                   2.2398166221e+02     NA          1668.9
1921512  1898735  1185445  102      NA                   2.2398169604e+02     NA          1670.4
1923186  1900386  1186427  106      NA                   2.2398169604e+02     NA          1671.8
1924786  1901974  1187409  23       NA                   2.2398190066e+02     NA          1673.2
1926431  1903600  1188324  41       NA                   2.2398195634e+02     NA          1675.2
1928007  1905163  1189326  67       NA                   2.2398195634e+02     NA          1677.0
1929618  1906750  1190339  59       NA                   2.2398210218e+02     NA          1678.8
1931223  1908329  1191294  44       NA                   2.2398213104e+02     NA          1680.6
1932866  1909940  1192277  72       NA                   2.2398217591e+02     NA          1682.4
1934474  1911538  1193255  31       NA                   2.2398218463e+02     NA          1684.6
1936112  1913160  1194205  50       NA                   2.2398234653e+02     NA          1686.6
1937746  1914773  1195181  40       NA                   2.2398240432e+02     NA          1688.7
1939349  1916354  1196156  76       NA                   2.2398248973e+02     NA          1690.5
1940936  1917918  1197163  50       NA                   2.2398256264e+02     NA          1692.5
1942580  1919538  1198139  16       NA                   2.2398260605e+02     NA          1694.3
1944197  1921141  1199126  51       NA                   2.2398270566e+02     NA          1696.2
1945858  1922785  1200105  34       NA                   2.2398271025e+02     NA          1697.9
1947550  1924437  1201089  25       NA                   2.2398282833e+02     NA          1700.4
1949207  1926064  1202072  39       NA                   2.2398289603e+02     NA          1702.1
1950835  1927674  1203014  16       NA                   2.2398296429e+02     NA          1704.1
1952481  1929295  1203932  32       NA                   2.2398306545e+02     NA          1705.8
1954125  1930920  1204884  63       NA                   2.2398313683e+02     NA          1707.4
1955762  1932529  1205869  78       NA                   2.2398320080e+02     NA          1709.0
1957439  1934188  1206810  47       NA                   2.2398326405e+02     NA          1710.5
1959049  1935790  1207790  52       NA                   2.2398332688e+02     NA          1712.4
1960748  1937463  1208723  24       NA                   2.2398339742e+02     NA          1714.1
1962376  1939073  1209689  37       NA                   2.2398345551e+02     NA          1715.5
1963988  1940668  1210623  29       NA                   2.2398345551e+02     NA          1716.9
1965603  1942253  1211618  45       NA                   2.2398357578e+02     NA          1718.2
1967278  1943891  1212589  21       NA                   2.2398357578e+02     NA          1719.9
1968878  1945481  1213539  51       NA                   2.2398370331e+02     NA          1721.2
1970552  1947136  1214511  95       NA                   2.2398382087e+02     NA          1722.3
1972166  1948729  1215471  56       NA                   2.2398389299e+02     NA          1723.5
1973767  1950315  1216486  25       NA                   2.2398398844e+02     NA          1724.4
1975386  1951916  1217471  44       NA                   2.2398407701e+02     NA          1725.2
1977016  1953521  1218503  62       NA                   2.2398412054e+02     NA          1726.0
1978675  1955149  1219462  59       NA                   2.2398415956e+02     NA          1727.4
1980268  1956725  1220473  58       NA                   2.2398421159e+02     NA          1729.2
1981879  1958306  1221470  60       NA                   2.2398432566e+02     NA          1731.0
1983447  1959862  1222464  35       NA                   2.2398435921e+02     NA          1733.0
1985063  1961461  1223448  53       NA                   2.2398441042e+02     NA          1734.8
1986662  1963046  1224427  30       NA                   2.2398444528e+02     NA          1736.8
1988272  1964645  1225401  34       NA                   2.2398454733e+02     NA          1738.9
1989918  1966270  1226337  95       NA                   2.2398454733e+02     NA          1741.1
1991496  1967832  1227333  105      NA                   2.2398454733e+02     NA          1743.2
1993119  1969443  1228276  33       NA                   2.2398454733e+02     NA          1745.5
1994695  1971006  1229248  48       NA                   2.2398480762e+02     NA          1747.7
1996329  1972627  1230230  23       NA                   2.2398485742e+02     NA          1749.5
1997953  1974241  1231186  61       NA                   2.2398497050e+02     NA          1751.4
1999591  1975854  1232148  67       NA                   2.2398501651e+02     NA          1753.4
2001245  1977483  1233124  88       NA                   2.2398503309e+02     NA          1755.9
2002861  1979079  1234078  72       NA                   2.2398513543e+02     NA          1758.0
2004453  1980648  1235014  61       NA                   2.2398524105e+02     NA          1759.8
2006083  1982260  1235994  43       NA                   2.2398525366e+02     NA          1761.7
2007655  1983806  1236988  58       NA                   2.2398535536e+02     NA          1763.9
2009293  1985426  1237902  73       NA                   2.2398544994e+02     NA          1765.9
2010927  1987038  1238874  34       NA                   2.2398548637e+02     NA          1767.3
2012571  1988668  1239830  83       NA                   2.2398553090e+02     NA          1768.9
2014206  1990288  1240847  62       NA                   2.2398558124e+02     NA          1770.4
2015845  1991893  1241826  27       NA                   2.2398574283e+02     NA          1771.9
2017492  1993516  1242757  18       NA                   2.2398574283e+02     NA          1773.2
2019126  1995140  1243717  60       NA                   2.2398577311e+02     NA          1774.6
2020762  1996759  1244655  51       NA                   2.2398591785e+02     NA          1775.9
2022338  1998321  1245663  33       NA                   2.2398598241e+02     NA          1777.3
2023981  1999944  1246618  67       NA                   2.2398598241e+02     NA          1778.3
2025565  2001510  1247602  67       NA                   2.2398609038e+02     NA          1779.5
